year,student_id_src,student_id_dst,relation_type,source_column,nominated_seat,school_id,class
W2,s112193512064,s112193512065,offline_friend,v14_3_02,18,193512,804
W2,s112193512065,s112193512062,offline_friend,v14_3_02,15,193512,804
W2,s112193512067,s112193512069,offline_friend,v14_3_02,22,193512,804
W2,s112193512068,s112193512069,offline_friend,v14_3_02,22,193512,804
W2,s112193512069,s112193512068,offline_friend,v14_3_02,21,193512,804
W2,s112193526024,s112193526037,offline_friend,v14_3_02,14,193526,802
W2,s112193526025,s112193526041,offline_friend,v14_3_02,18,193526,802
W2,s112193526026,s112193526033,offline_friend,v14_3_02,10,193526,802
W2,s112193526027,s112193526025,offline_friend,v14_3_02,2,193526,802
W2,s112193526028,s112193526032,offline_friend,v14_3_02,9,193526,802
W2,s112193526029,s112193526032,offline_friend,v14_3_02,9,193526,802
W2,s112193526030,s112193526043,offline_friend,v14_3_02,20,193526,802
W2,s112193526031,s112193526041,offline_friend,v14_3_02,18,193526,802
W2,s112193526032,s112193526029,offline_friend,v14_3_02,6,193526,802
W2,s112193526033,s112193526026,offline_friend,v14_3_02,3,193526,802
W2,s112193526035,s112193526025,offline_friend,v14_3_02,2,193526,802
W2,s112193526036,s112193526037,offline_friend,v14_3_02,14,193526,802
W2,s112193526037,s112193526035,offline_friend,v14_3_02,12,193526,802
W2,s112193526038,s112193526026,offline_friend,v14_3_02,3,193526,802
W2,s112193526040,s112193526032,offline_friend,v14_3_02,9,193526,802
W2,s112193526041,s112193526026,offline_friend,v14_3_02,3,193526,802
W2,s112193526042,s112193526029,offline_friend,v14_3_02,6,193526,802
W2,s112193526044,s112193526042,offline_friend,v14_3_02,19,193526,802
W2,s112193526046,s112193526047,offline_friend,v14_3_02,24,193526,802
W2,s112193526047,s112193526046,offline_friend,v14_3_02,23,193526,802
W2,s112193526049,s112193526047,offline_friend,v14_3_02,24,193526,802
W2,s112193526050,s112193526049,offline_friend,v14_3_02,26,193526,802
W2,s112193526052,s112193526050,offline_friend,v14_3_02,28,193526,802
W2,s112193526053,s112193526044,offline_friend,v14_3_02,21,193526,802
W2,s112193526058,s112193526065,offline_friend,v14_3_02,8,193526,810
W2,s112193526059,s112193526060,offline_friend,v14_3_02,3,193526,810
W2,s112193526062,s112193526074,offline_friend,v14_3_02,17,193526,810
W2,s112193526065,s112193526074,offline_friend,v14_3_02,17,193526,810
W2,s112193526066,s112193526068,offline_friend,v14_3_02,11,193526,810
W2,s112193526068,s112193526070,offline_friend,v14_3_02,13,193526,810
W2,s112193526069,s112193526068,offline_friend,v14_3_02,11,193526,810
W2,s112193526070,s112193526073,offline_friend,v14_3_02,16,193526,810
W2,s112193526072,s112193526070,offline_friend,v14_3_02,13,193526,810
W2,s112193526074,s112193526065,offline_friend,v14_3_02,8,193526,810
W2,s112193526075,s112193526082,offline_friend,v14_3_02,25,193526,810
W2,s112193526076,s112193526081,offline_friend,v14_3_02,24,193526,810
W2,s112193526079,s112193526086,offline_friend,v14_3_02,29,193526,810
W2,s112193526080,s112193526078,offline_friend,v14_3_02,21,193526,810
W2,s112193526081,s112193526076,offline_friend,v14_3_02,19,193526,810
W2,s112193526084,s112193526075,offline_friend,v14_3_02,18,193526,810
W2,s112193526085,s112193526086,offline_friend,v14_3_02,29,193526,810
W2,s112193526086,s112193526079,offline_friend,v14_3_02,22,193526,810
W2,s112193526089,s112193526079,offline_friend,v14_3_02,22,193526,810
W2,s112201304025,s112201304041,offline_friend,v14_3_02,17,201304,201
W2,s112201304026,s112201304043,offline_friend,v14_3_02,19,201304,201
W2,s112201304027,s112201304041,offline_friend,v14_3_02,17,201304,201
W2,s112201304029,s112201304040,offline_friend,v14_3_02,16,201304,201
W2,s112201304030,s112201304056,offline_friend,v14_3_02,32,201304,201
W2,s112201304031,s112201304055,offline_friend,v14_3_02,31,201304,201
W2,s112201304032,s112201304041,offline_friend,v14_3_02,17,201304,201
W2,s112201304034,s112201304037,offline_friend,v14_3_02,14,201304,201
W2,s112201304035,s112201304043,offline_friend,v14_3_02,19,201304,201
W2,s112201304036,s112201304030,offline_friend,v14_3_02,7,201304,201
W2,s112201304037,s112201304049,offline_friend,v14_3_02,25,201304,201
W2,s112201304039,s112201304049,offline_friend,v14_3_02,25,201304,201
W2,s112201304040,s112201304051,offline_friend,v14_3_02,27,201304,201
W2,s112201304041,s112201304047,offline_friend,v14_3_02,23,201304,201
W2,s112201304042,s112201304041,offline_friend,v14_3_02,17,201304,201
W2,s112201304043,s112201304050,offline_friend,v14_3_02,26,201304,201
W2,s112201304045,s112201304034,offline_friend,v14_3_02,11,201304,201
W2,s112201304046,s112201304030,offline_friend,v14_3_02,7,201304,201
W2,s112201304047,s112201304045,offline_friend,v14_3_02,21,201304,201
W2,s112201304048,s112201304047,offline_friend,v14_3_02,23,201304,201
W2,s112201304049,s112201304034,offline_friend,v14_3_02,11,201304,201
W2,s112201304050,s112201304044,offline_friend,v14_3_02,20,201304,201
W2,s112201304055,s112201304031,offline_friend,v14_3_02,8,201304,201
W2,s112201304056,s112201304041,offline_friend,v14_3_02,17,201304,201
W2,s112201304060,s112201304062,offline_friend,v14_3_02,3,201304,203
W2,s112201304061,s112201304060,offline_friend,v14_3_02,1,201304,203
W2,s112201304062,s112201304060,offline_friend,v14_3_02,1,201304,203
W2,s112201304066,s112201304062,offline_friend,v14_3_02,3,201304,203
W2,s112201304069,s112201304078,offline_friend,v14_3_02,17,201304,203
W2,s112201304070,s112201304079,offline_friend,v14_3_02,18,201304,203
W2,s112201304079,s112201304070,offline_friend,v14_3_02,10,201304,203
W2,s112201310026,s112201310056,offline_friend,v14_3_02,33,201310,201
W2,s112201310040,s112201310037,offline_friend,v14_3_02,14,201310,201
W2,s112201310044,s112201310040,offline_friend,v14_3_02,17,201310,201
W2,s112201310047,s112201310030,offline_friend,v14_3_02,7,201310,201
W2,s112201310051,s112201310060,offline_friend,v14_3_02,36,201310,201
W2,s112201310056,s112201310040,offline_friend,v14_3_02,17,201310,201
W2,s112201310060,s112201310056,offline_friend,v14_3_02,33,201310,201
W2,s112201310062,s112201310030,offline_friend,v14_3_02,7,201310,201
W2,s112201310070,s112201310102,offline_friend,v14_3_02,34,201310,204
W2,s112201310075,s112201310083,offline_friend,v14_3_02,15,201310,204
W2,s112201310077,s112201310075,offline_friend,v14_3_02,7,201310,204
W2,s112201310079,s112201310106,offline_friend,v14_3_02,38,201310,204
W2,s112201310080,s112201310106,offline_friend,v14_3_02,38,201310,204
W2,s112201310081,s112201310102,offline_friend,v14_3_02,34,201310,204
W2,s112201310084,s112201310083,offline_friend,v14_3_02,15,201310,204
W2,s112201310089,s112201310077,offline_friend,v14_3_02,9,201310,204
W2,s112201310091,s112201310108,offline_friend,v14_3_02,30,201310,204
W2,s112201310096,s112201310107,offline_friend,v14_3_02,39,201310,204
W2,s112201310099,s112201310093,offline_friend,v14_3_02,25,201310,204
W2,s112201310101,s112201310083,offline_friend,v14_3_02,15,201310,204
W2,s112201310102,s112201310101,offline_friend,v14_3_02,33,201310,204
W2,s112201310103,s112201310093,offline_friend,v14_3_02,25,201310,204
W2,s112201310106,s112201310108,offline_friend,v14_3_02,30,201310,204
W2,s112201310107,s112201310101,offline_friend,v14_3_02,33,201310,204
W2,s112201310108,s112201310101,offline_friend,v14_3_02,33,201310,204
W2,s112203505054,s112203505056,offline_friend,v14_3_02,5,203505,812
W2,s112203505055,s112203505060,offline_friend,v14_3_02,9,203505,812
W2,s112203505056,s112203505059,offline_friend,v14_3_02,8,203505,812
W2,s112203505057,s112203505067,offline_friend,v14_3_02,16,203505,812
W2,s112203505058,s112203505059,offline_friend,v14_3_02,8,203505,812
W2,s112203505059,s112203505058,offline_friend,v14_3_02,7,203505,812
W2,s112203505060,s112203505055,offline_friend,v14_3_02,4,203505,812
W2,s112203505061,s112203505054,offline_friend,v14_3_02,3,203505,812
W2,s112203505063,s112203505073,offline_friend,v14_3_02,22,203505,812
W2,s112203505064,s112203505060,offline_friend,v14_3_02,9,203505,812
W2,s112203505066,s112203505067,offline_friend,v14_3_02,16,203505,812
W2,s112203505067,s112203505065,offline_friend,v14_3_02,14,203505,812
W2,s112203505068,s112203505063,offline_friend,v14_3_02,12,203505,812
W2,s112203505070,s112203505057,offline_friend,v14_3_02,6,203505,812
W2,s112203505073,s112203505068,offline_friend,v14_3_02,17,203505,812
W2,s112203505025,s112203505034,offline_friend,v14_3_02,11,203505,802
W2,s112203505027,s112203505025,offline_friend,v14_3_02,2,203505,802
W2,s112203505028,s112203505025,offline_friend,v14_3_02,2,203505,802
W2,s112203505030,s112203505026,offline_friend,v14_3_02,3,203505,802
W2,s112203505031,s112203505025,offline_friend,v14_3_02,2,203505,802
W2,s112203505032,s112203505034,offline_friend,v14_3_02,11,203505,802
W2,s112203505036,s112203505037,offline_friend,v14_3_02,14,203505,802
W2,s112203505037,s112203505041,offline_friend,v14_3_02,18,203505,802
W2,s112203505040,s112203505043,offline_friend,v14_3_02,20,203505,802
W2,s112203505043,s112203505037,offline_friend,v14_3_02,14,203505,802
W2,s112203505044,s112203505041,offline_friend,v14_3_02,18,203505,802
W2,s112203505045,s112203505038,offline_friend,v14_3_02,15,203505,802
W2,s112203505048,s112203505037,offline_friend,v14_3_02,14,203505,802
W2,s112211318024,s112211318038,offline_friend,v14_3_02,15,211318,204
W2,s112211318025,s112211318061,offline_friend,v14_3_02,37,211318,204
W2,s112211318027,s112211318032,offline_friend,v14_3_02,9,211318,204
W2,s112211318032,s112211318039,offline_friend,v14_3_02,16,211318,204
W2,s112211318035,s112211318038,offline_friend,v14_3_02,15,211318,204
W2,s112211318036,s112211318033,offline_friend,v14_3_02,10,211318,204
W2,s112211318038,s112211318033,offline_friend,v14_3_02,10,211318,204
W2,s112211318039,s112211318036,offline_friend,v14_3_02,13,211318,204
W2,s112211318040,s112211318036,offline_friend,v14_3_02,13,211318,204
W2,s112211318041,s112211318037,offline_friend,v14_3_02,14,211318,204
W2,s112211318042,s112211318037,offline_friend,v14_3_02,14,211318,204
W2,s112211318044,s112211318046,offline_friend,v14_3_02,22,211318,204
W2,s112211318046,s112211318044,offline_friend,v14_3_02,21,211318,204
W2,s112211318049,s112211318024,offline_friend,v14_3_02,1,211318,204
W2,s112211318051,s112211318057,offline_friend,v14_3_02,33,211318,204
W2,s112211318056,s112211318064,offline_friend,v14_3_02,40,211318,204
W2,s112211318057,s112211318059,offline_friend,v14_3_02,35,211318,204
W2,s112211318063,s113211318004,offline_friend,v14_3_02,44,211318,204
W2,s112211318064,s112211318063,offline_friend,v14_3_02,39,211318,204
W2,s112211318065,s112211318048,offline_friend,v14_3_02,24,211318,204
W2,s113211318003,s113211318004,offline_friend,v14_3_02,44,211318,204
W2,s113211318004,s112211318059,offline_friend,v14_3_02,35,211318,204
W2,s112211318070,s112211318075,offline_friend,v14_3_02,6,211318,209
W2,s112211318071,s112211318074,offline_friend,v14_3_02,5,211318,209
W2,s112211318072,s112211318081,offline_friend,v14_3_02,11,211318,209
W2,s112211318073,s112211318081,offline_friend,v14_3_02,11,211318,209
W2,s112211318074,s112211318081,offline_friend,v14_3_02,11,211318,209
W2,s112211318075,s112211318072,offline_friend,v14_3_02,3,211318,209
W2,s112211318076,s112211318086,offline_friend,v14_3_02,16,211318,209
W2,s112211318077,s112211318078,offline_friend,v14_3_02,9,211318,209
W2,s112211318078,s112211318086,offline_friend,v14_3_02,16,211318,209
W2,s112211318083,s112211318111,offline_friend,v14_3_02,41,211318,209
W2,s112211318085,s112211318093,offline_friend,v14_3_02,23,211318,209
W2,s112211318086,s112211318077,offline_friend,v14_3_02,8,211318,209
W2,s112211318088,s112211318084,offline_friend,v14_3_02,14,211318,209
W2,s112211318089,s112211318077,offline_friend,v14_3_02,8,211318,209
W2,s112211318090,s112211318075,offline_friend,v14_3_02,6,211318,209
W2,s112211318091,s112211318076,offline_friend,v14_3_02,7,211318,209
W2,s112211318092,s112211318076,offline_friend,v14_3_02,7,211318,209
W2,s112211318093,s112211318078,offline_friend,v14_3_02,9,211318,209
W2,s112211318094,s112211318102,offline_friend,v14_3_02,32,211318,209
W2,s112211318096,s112211318105,offline_friend,v14_3_02,35,211318,209
W2,s112211318098,s112211318105,offline_friend,v14_3_02,35,211318,209
W2,s112211318099,s112211318100,offline_friend,v14_3_02,30,211318,209
W2,s112211318100,s112211318099,offline_friend,v14_3_02,29,211318,209
W2,s112211318106,s112211318105,offline_friend,v14_3_02,35,211318,209
W2,s112211318108,s112211318099,offline_friend,v14_3_02,29,211318,209
W2,s112211318111,s112211318083,offline_friend,v14_3_02,13,211318,209
W2,s112211318113,s112211318111,offline_friend,v14_3_02,41,211318,209
W2,s112213501026,s112213501037,offline_friend,v14_3_02,14,213501,809
W2,s112213501027,s112213501037,offline_friend,v14_3_02,14,213501,809
W2,s112213501029,s112213501030,offline_friend,v14_3_02,7,213501,809
W2,s112213501031,s112213501034,offline_friend,v14_3_02,11,213501,809
W2,s112213501034,s112213501029,offline_friend,v14_3_02,6,213501,809
W2,s112213501037,s112213501027,offline_friend,v14_3_02,4,213501,809
W2,s112213501038,s112213501049,offline_friend,v14_3_02,26,213501,809
W2,s112213501039,s112213501043,offline_friend,v14_3_02,20,213501,809
W2,s112213501041,s112213501044,offline_friend,v14_3_02,21,213501,809
W2,s112213501042,s112213501043,offline_friend,v14_3_02,20,213501,809
W2,s112213501043,s112213501042,offline_friend,v14_3_02,19,213501,809
W2,s112213501044,s112213501040,offline_friend,v14_3_02,17,213501,809
W2,s112213501045,s112213501038,offline_friend,v14_3_02,15,213501,809
W2,s112213501046,s112213501052,offline_friend,v14_3_02,29,213501,809
W2,s112213501047,s112213501038,offline_friend,v14_3_02,15,213501,809
W2,s112213501048,s112213501043,offline_friend,v14_3_02,20,213501,809
W2,s112213501049,s112213501040,offline_friend,v14_3_02,17,213501,809
W2,s112213501050,s112213501043,offline_friend,v14_3_02,20,213501,809
W2,s112213501055,s112213501057,offline_friend,v14_3_02,3,213501,819
W2,s112213501056,s112213501063,offline_friend,v14_3_02,9,213501,819
W2,s112213501057,s112213501067,offline_friend,v14_3_02,13,213501,819
W2,s112213501059,s112213501058,offline_friend,v14_3_02,4,213501,819
W2,s112213501061,s112213501060,offline_friend,v14_3_02,6,213501,819
W2,s112213501065,s112213501059,offline_friend,v14_3_02,5,213501,819
W2,s112213501066,s112213501067,offline_friend,v14_3_02,13,213501,819
W2,s112213501067,s112213501058,offline_friend,v14_3_02,4,213501,819
W2,s112213501068,s112213501065,offline_friend,v14_3_02,11,213501,819
W2,s112213501069,s112213501057,offline_friend,v14_3_02,3,213501,819
W2,s112213501074,s112213501084,offline_friend,v14_3_02,30,213501,819
W2,s112213501078,s112213501075,offline_friend,v14_3_02,21,213501,819
W2,s112213501080,s112213501071,offline_friend,v14_3_02,17,213501,819
W2,s112213501082,s112213501076,offline_friend,v14_3_02,22,213501,819
W2,s112213506025,s112213506028,offline_friend,v14_3_02,5,213506,804
W2,s112213506026,s112213506030,offline_friend,v14_3_02,7,213506,804
W2,s112213506027,s112213506028,offline_friend,v14_3_02,5,213506,804
W2,s112213506028,s112213506027,offline_friend,v14_3_02,4,213506,804
W2,s112213506029,s112213506037,offline_friend,v14_3_02,14,213506,804
W2,s112213506030,s112213506029,offline_friend,v14_3_02,6,213506,804
W2,s112213506031,s112213506037,offline_friend,v14_3_02,14,213506,804
W2,s112213506033,s112213506036,offline_friend,v14_3_02,13,213506,804
W2,s112213506034,s112213506027,offline_friend,v14_3_02,4,213506,804
W2,s112213506035,s112213506030,offline_friend,v14_3_02,7,213506,804
W2,s112213506036,s112213506033,offline_friend,v14_3_02,10,213506,804
W2,s112213506047,s112213506048,offline_friend,v14_3_02,25,213506,804
W2,s112213506049,s112213506047,offline_friend,v14_3_02,24,213506,804
W2,s112213506051,s112213506034,offline_friend,v14_3_02,11,213506,804
W2,s112213506052,s112213506051,offline_friend,v14_3_02,28,213506,804
W2,s112213506055,s112213506056,offline_friend,v14_3_02,2,213506,813
W2,s112213506056,s112213506057,offline_friend,v14_3_02,3,213506,813
W2,s112213506057,s112213506062,offline_friend,v14_3_02,8,213506,813
W2,s112213506058,s112213506062,offline_friend,v14_3_02,8,213506,813
W2,s112213506059,s112213506060,offline_friend,v14_3_02,6,213506,813
W2,s112213506060,s112213506056,offline_friend,v14_3_02,2,213506,813
W2,s112213506061,s112213506064,offline_friend,v14_3_02,10,213506,813
W2,s112213506062,s112213506057,offline_friend,v14_3_02,3,213506,813
W2,s112213506063,s112213506057,offline_friend,v14_3_02,3,213506,813
W2,s112213506064,s112213506060,offline_friend,v14_3_02,6,213506,813
W2,s112213506066,s112213506060,offline_friend,v14_3_02,6,213506,813
W2,s112213506067,s112213506061,offline_friend,v14_3_02,7,213506,813
W2,s112213506068,s112213506070,offline_friend,v14_3_02,15,213506,813
W2,s112213506070,s112213506055,offline_friend,v14_3_02,1,213506,813
W2,s112213506071,s112213506073,offline_friend,v14_3_02,18,213506,813
W2,s112213506072,s112213506073,offline_friend,v14_3_02,18,213506,813
W2,s112213506073,s112213506072,offline_friend,v14_3_02,17,213506,813
W2,s112213506074,s112213506076,offline_friend,v14_3_02,21,213506,813
W2,s112213506075,s112213506078,offline_friend,v14_3_02,23,213506,813
W2,s112213506078,s112213506083,offline_friend,v14_3_02,28,213506,813
W2,s112213506079,s112213506078,offline_friend,v14_3_02,23,213506,813
W2,s112213506082,s112213506083,offline_friend,v14_3_02,28,213506,813
W2,s112213506083,s112213506081,offline_friend,v14_3_02,26,213506,813
W2,s112213506084,s112213506072,offline_friend,v14_3_02,17,213506,813
W2,s112213509054,s112213509063,offline_friend,v14_3_02,10,213509,210
W2,s112213509055,s112213509056,offline_friend,v14_3_02,3,213509,210
W2,s112213509056,s112213509062,offline_friend,v14_3_02,9,213509,210
W2,s112213509057,s112213509062,offline_friend,v14_3_02,9,213509,210
W2,s112213509058,s112213509070,offline_friend,v14_3_02,17,213509,210
W2,s112213509062,s112213509060,offline_friend,v14_3_02,7,213509,210
W2,s112213509063,s112213509055,offline_friend,v14_3_02,2,213509,210
W2,s112213509067,s112213509060,offline_friend,v14_3_02,7,213509,210
W2,s112213509068,s112213509079,offline_friend,v14_3_02,26,213509,210
W2,s112213509069,s112213509077,offline_friend,v14_3_02,24,213509,210
W2,s112213509071,s112213509074,offline_friend,v14_3_02,21,213509,210
W2,s112213509074,s112213509067,offline_friend,v14_3_02,14,213509,210
W2,s112213509075,s112213509076,offline_friend,v14_3_02,23,213509,210
W2,s112213509076,s112213509074,offline_friend,v14_3_02,21,213509,210
W2,s112213509077,s112213509069,offline_friend,v14_3_02,16,213509,210
W2,s112213509079,s112213509074,offline_friend,v14_3_02,21,213509,210
W2,s112213509080,s112213509079,offline_friend,v14_3_02,26,213509,210
W2,s112213509081,s112213509073,offline_friend,v14_3_02,20,213509,210
W2,s112213509033,s112213509034,offline_friend,v14_3_02,11,213509,201
W2,s112213509039,s112213509049,offline_friend,v14_3_02,27,213509,201
W2,s112213509042,s112213509048,offline_friend,v14_3_02,26,213509,201
W2,s112213509048,s112213509042,offline_friend,v14_3_02,19,213509,201
W2,s112213510024,s112213510033,offline_friend,v14_3_02,11,213510,803
W2,s112213510025,s112213510048,offline_friend,v14_3_02,12,213510,803
W2,s112213510027,s112213510028,offline_friend,v14_3_02,6,213510,803
W2,s112213510028,s112213510027,offline_friend,v14_3_02,4,213510,803
W2,s112213510029,s112213510028,offline_friend,v14_3_02,6,213510,803
W2,s112213510030,s112213510024,offline_friend,v14_3_02,1,213510,803
W2,s112213510034,s112213510030,offline_friend,v14_3_02,8,213510,803
W2,s112213510035,s112213510038,offline_friend,v14_3_02,16,213510,803
W2,s112213510038,s112213510027,offline_friend,v14_3_02,4,213510,803
W2,s112213510040,s112213510035,offline_friend,v14_3_02,13,213510,803
W2,s112213510041,s112213510035,offline_friend,v14_3_02,13,213510,803
W2,s112213510043,s112213510041,offline_friend,v14_3_02,19,213510,803
W2,s112213510046,s112213510043,offline_friend,v14_3_02,21,213510,803
W2,s112213510047,s112213510038,offline_friend,v14_3_02,16,213510,803
W2,s112213510048,s112213510027,offline_friend,v14_3_02,4,213510,803
W2,s113213510006,s112213510043,offline_friend,v14_3_02,21,213510,803
W2,s112213510051,s112213510059,offline_friend,v14_3_02,9,213510,808
W2,s112213510053,s112213510052,offline_friend,v14_3_02,2,213510,808
W2,s112213510054,s112213510060,offline_friend,v14_3_02,10,213510,808
W2,s112213510058,s112213510053,offline_friend,v14_3_02,3,213510,808
W2,s112213510059,s112213510051,offline_friend,v14_3_02,1,213510,808
W2,s112213510061,s112213510052,offline_friend,v14_3_02,2,213510,808
W2,s112213510066,s112213510076,offline_friend,v14_3_02,26,213510,808
W2,s112213510067,s112213510066,offline_friend,v14_3_02,16,213510,808
W2,s112213510070,s112213510066,offline_friend,v14_3_02,16,213510,808
W2,s112213510075,s112213510060,offline_friend,v14_3_02,10,213510,808
W2,s113213510004,s112213510053,offline_friend,v14_3_02,3,213510,808
W2,s112213514025,s112213514028,offline_friend,v14_3_02,5,213514,209
W2,s112213514027,s112213514025,offline_friend,v14_3_02,2,213514,209
W2,s112213514028,s112213514029,offline_friend,v14_3_02,6,213514,209
W2,s112213514031,s112213514027,offline_friend,v14_3_02,4,213514,209
W2,s112213514032,s112213514025,offline_friend,v14_3_02,2,213514,209
W2,s112213514034,s112213514031,offline_friend,v14_3_02,8,213514,209
W2,s112213514036,s112213514034,offline_friend,v14_3_02,11,213514,209
W2,s112213514037,s112213514034,offline_friend,v14_3_02,11,213514,209
W2,s112213514040,s112213514050,offline_friend,v14_3_02,27,213514,209
W2,s112213514041,s112213514042,offline_friend,v14_3_02,19,213514,209
W2,s112213514042,s112213514041,offline_friend,v14_3_02,18,213514,209
W2,s112213514043,s112213514046,offline_friend,v14_3_02,23,213514,209
W2,s112213514044,s112213514052,offline_friend,v14_3_02,22,213514,209
W2,s112213514046,s112213514044,offline_friend,v14_3_02,21,213514,209
W2,s112213514047,s112213514052,offline_friend,v14_3_02,22,213514,209
W2,s112213514048,s112213514052,offline_friend,v14_3_02,22,213514,209
W2,s112213514052,s112213514046,offline_friend,v14_3_02,23,213514,209
W2,s112213514056,s112213514066,offline_friend,v14_3_02,12,213514,225
W2,s112213514057,s112213514058,offline_friend,v14_3_02,4,213514,225
W2,s112213514058,s112213514056,offline_friend,v14_3_02,2,213514,225
W2,s112213514060,s112213514065,offline_friend,v14_3_02,11,213514,225
W2,s112213514061,s112213514060,offline_friend,v14_3_02,6,213514,225
W2,s112213514062,s112213514074,offline_friend,v14_3_02,20,213514,225
W2,s112213514063,s112213514064,offline_friend,v14_3_02,10,213514,225
W2,s112213514064,s112213514056,offline_friend,v14_3_02,2,213514,225
W2,s112213514065,s112213514056,offline_friend,v14_3_02,2,213514,225
W2,s112213514066,s112213514060,offline_friend,v14_3_02,6,213514,225
W2,s112213514068,s112213514084,offline_friend,v14_3_02,30,213514,225
W2,s112213514069,s112213514061,offline_friend,v14_3_02,7,213514,225
W2,s112213514071,s112213514072,offline_friend,v14_3_02,18,213514,225
W2,s112213514072,s112213514071,offline_friend,v14_3_02,17,213514,225
W2,s112213514073,s112213514072,offline_friend,v14_3_02,18,213514,225
W2,s112213514074,s112213514078,offline_friend,v14_3_02,24,213514,225
W2,s112213514075,s112213514073,offline_friend,v14_3_02,19,213514,225
W2,s112213514076,s112213514081,offline_friend,v14_3_02,27,213514,225
W2,s112213514077,s112213514079,offline_friend,v14_3_02,25,213514,225
W2,s112213514079,s112213514078,offline_friend,v14_3_02,24,213514,225
W2,s112213514081,s112213514071,offline_friend,v14_3_02,17,213514,225
W2,s112213514083,s112213514071,offline_friend,v14_3_02,17,213514,225
W2,s112213514084,s112213514075,offline_friend,v14_3_02,21,213514,225
W2,s112313505055,s112313505057,offline_friend,v14_3_02,3,313505,803
W2,s112313505056,s112313505061,offline_friend,v14_3_02,7,313505,803
W2,s112313505057,s112313505058,offline_friend,v14_3_02,4,313505,803
W2,s112313505058,s112313505057,offline_friend,v14_3_02,3,313505,803
W2,s112313505059,s112313505062,offline_friend,v14_3_02,8,313505,803
W2,s112313505060,s112313505068,offline_friend,v14_3_02,14,313505,803
W2,s112313505062,s112313505063,offline_friend,v14_3_02,9,313505,803
W2,s112313505063,s112313505058,offline_friend,v14_3_02,4,313505,803
W2,s112313505064,s112313505057,offline_friend,v14_3_02,3,313505,803
W2,s112313505065,s112313505066,offline_friend,v14_3_02,12,313505,803
W2,s112313505066,s112313505056,offline_friend,v14_3_02,2,313505,803
W2,s112313505067,s112313505059,offline_friend,v14_3_02,5,313505,803
W2,s112313505068,s112313505056,offline_friend,v14_3_02,2,313505,803
W2,s112313505069,s112313505074,offline_friend,v14_3_02,26,313505,803
W2,s112313505071,s112313505074,offline_friend,v14_3_02,26,313505,803
W2,s112313505076,s112313505070,offline_friend,v14_3_02,22,313505,803
W2,s112313505077,s112313505076,offline_friend,v14_3_02,28,313505,803
W2,s112313505081,s112313505070,offline_friend,v14_3_02,22,313505,803
W2,s112313505026,s112313505027,offline_friend,v14_3_02,4,313505,813
W2,s112313505027,s112313505029,offline_friend,v14_3_02,6,313505,813
W2,s112313505028,s112313505032,offline_friend,v14_3_02,9,313505,813
W2,s112313505029,s112313505026,offline_friend,v14_3_02,3,313505,813
W2,s112313505030,s112313505032,offline_friend,v14_3_02,9,313505,813
W2,s112313505031,s112313505027,offline_friend,v14_3_02,4,313505,813
W2,s112313505032,s112313505030,offline_friend,v14_3_02,7,313505,813
W2,s112313505036,s112313505035,offline_friend,v14_3_02,12,313505,813
W2,s112313505037,s112313505030,offline_friend,v14_3_02,7,313505,813
W2,s112313505038,s112313505028,offline_friend,v14_3_02,5,313505,813
W2,s112313505040,s112313505039,offline_friend,v14_3_02,21,313505,813
W2,s112313505044,s112313505040,offline_friend,v14_3_02,22,313505,813
W2,s112313505045,s112313505036,offline_friend,v14_3_02,13,313505,813
W2,s112313505046,s112313505045,offline_friend,v14_3_02,27,313505,813
W2,s112313505047,s112313505039,offline_friend,v14_3_02,21,313505,813
W2,s112313505048,s112313505046,offline_friend,v14_3_02,28,313505,813
W2,s112313505050,s112313505048,offline_friend,v14_3_02,30,313505,813
W2,s112313505052,s112313505046,offline_friend,v14_3_02,28,313505,813
W2,s112323502024,s112323502030,offline_friend,v14_3_02,8,323502,815
W2,s112323502025,s112323502027,offline_friend,v14_3_02,5,323502,815
W2,s112323502029,s112323502030,offline_friend,v14_3_02,8,323502,815
W2,s112323502032,s112323502025,offline_friend,v14_3_02,3,323502,815
W2,s112323502033,s112323502029,offline_friend,v14_3_02,7,323502,815
W2,s112323502034,s112323502027,offline_friend,v14_3_02,5,323502,815
W2,s112323502035,s112323502044,offline_friend,v14_3_02,30,323502,815
W2,s112323502037,s112323502044,offline_friend,v14_3_02,30,323502,815
W2,s112323502039,s112323502042,offline_friend,v14_3_02,28,323502,815
W2,s112323502042,s112323502043,offline_friend,v14_3_02,29,323502,815
W2,s112323502043,s112323502042,offline_friend,v14_3_02,28,323502,815
W2,s112323502045,s112323502037,offline_friend,v14_3_02,23,323502,815
W2,s112323502046,s112323502045,offline_friend,v14_3_02,31,323502,815
W2,s112323502047,s112323502039,offline_friend,v14_3_02,25,323502,815
W2,s112333501025,s112333501027,offline_friend,v14_3_02,4,333501,801
W2,s112333501026,s112333501033,offline_friend,v14_3_02,10,333501,801
W2,s112333501027,s112333501030,offline_friend,v14_3_02,7,333501,801
W2,s112333501029,s112333501030,offline_friend,v14_3_02,7,333501,801
W2,s112333501030,s112333501027,offline_friend,v14_3_02,4,333501,801
W2,s112333501031,s112333501025,offline_friend,v14_3_02,2,333501,801
W2,s112333501033,s112333501026,offline_friend,v14_3_02,3,333501,801
