scenario,model_type,feature,coef_abs,relative_importance_pct,coef_direction
w3_predict_w3,ridge,39_3,0.02965313017457449,0.4435301157321957,negative
w3_predict_w3,ridge,5-3,0.029636892259957557,0.44328724072686243,negative
w3_predict_w3,ridge,39_5,0.028735495117869058,0.42980479295836405,positive
w3_predict_w3,ridge,11-5,0.027943780641815335,0.41796289933284564,positive
w3_predict_w3,ridge,11-3,0.02691128904440325,0.4025196353335072,positive
w3_predict_w3,ridge,39_9,0.025791839238048515,0.38577571321648824,positive
w3_predict_w3,ridge,5-7,0.025546708213671145,0.38210922030421995,positive
w3_predict_w3,ridge,4-1,0.025220891739264697,0.37723589267404434,positive
w3_predict_w3,ridge,53-11,0.02476890900311862,0.3704754611751899,negative
w3_predict_w3,ridge,26-4,0.02436276234409149,0.36440061263063384,negative
w3_predict_w3,ridge,29-1,0.023874008222350498,0.3570901812898561,negative
w3_predict_w3,ridge,26-12,0.020369061848556025,0.3046657235124738,positive
w3_predict_w3,ridge,39_12,0.020001378999828717,0.2991661888768826,negative
w3_predict_w3,ridge,25-8,0.0184538571465336,0.27601947408996935,positive
w3_predict_w3,ridge,26-1,0.017633144867957612,0.26374385226668695,negative
w3_predict_w3,ridge,5-4,0.017074322330192737,0.2553853881386357,negative
w3_predict_w3,ridge,24-3,0.01676239362450567,0.25071978372793496,positive
w3_predict_w3,ridge,39_2,0.016451939106274318,0.24607622914903932,negative
w3_predict_w3,ridge,25-0,0.015561331401159456,0.23275516199032584,negative
w3_predict_w3,ridge,29-4,0.01482230388295863,0.22170132184774488,negative
w3_predict_w3,ridge,28-1,0.012724181548470374,0.19031912251980382,positive
w3_predict_w3,ridge,26-15,0.012431205184144905,0.18593699355024593,positive
w3_predict_w3,ridge,5-5,0.01190193262422608,0.1780205166598584,positive
w3_predict_w3,ridge,4-6,0.011346513679299767,0.16971296101656766,positive
w3_predict_w3,ridge,53-13,0.010051313407346727,0.15034029030242285,negative
w3_predict_w3,ridge,29-2,0.010001930554409311,0.14960165723570876,positive
w3_predict_w3,ridge,36,0.008534435226970831,0.12765192145458273,negative
w3_predict_w3,ridge,39_10,0.00812455784862341,0.12152127150349207,negative
w3_predict_w3,ridge,26-3,0.007588887478260088,0.11350910078280146,negative
w3_predict_w3,ridge,25-3,0.006717636359762846,0.10047755547396187,negative
w3_predict_w3,ridge,26-5,0.006567547635991417,0.09823263668688831,negative
w3_predict_w3,ridge,5-2,0.00637194909263004,0.0953070148701229,negative
w3_predict_w3,ridge,26-10,0.006209430003403131,0.09287617164955432,positive
w3_predict_w3,ridge,11-4,0.004782412809163263,0.0715318785652535,positive
w3_predict_w3,ridge,4-3,0.003114824053504865,0.04658928972432719,negative
w3_predict_w3,ridge,25-1,0.003039555754285631,0.04546348083780711,negative
