student_id,class_before,class_after,class_changed,conversion_stage,class_original
s112044522058,802.0,802,False,numeric_integer,802.0
s112044522059,802.0,802,False,numeric_integer,802.0
s112044522060,802.0,802,False,numeric_integer,802.0
s112044522061,802.0,802,False,numeric_integer,802.0
s112044522065,802.0,802,False,numeric_integer,802.0
s112044522067,802.0,802,False,numeric_integer,802.0
s112044522069,802.0,802,False,numeric_integer,802.0
s112044522070,802.0,802,False,numeric_integer,802.0
s112044522071,802.0,802,False,numeric_integer,802.0
s112044522072,802.0,802,False,numeric_integer,802.0
s112044522075,802.0,802,False,numeric_integer,802.0
s112044522076,802.0,802,False,numeric_integer,802.0
s112044522077,802.0,802,False,numeric_integer,802.0
s112044522078,802.0,802,False,numeric_integer,802.0
s112044522081,802.0,802,False,numeric_integer,802.0
s112044524026,801.0,801,False,numeric_integer,801.0
s112044524027,801.0,801,False,numeric_integer,801.0
s112044524032,801.0,801,False,numeric_integer,801.0
s112044524034,801.0,801,False,numeric_integer,801.0
s112044524036,801.0,801,False,numeric_integer,801.0
s112044524037,801.0,801,False,numeric_integer,801.0
s112044524041,801.0,801,False,numeric_integer,801.0
s112044524042,801.0,801,False,numeric_integer,801.0
s112044524043,801.0,801,False,numeric_integer,801.0
s112044524045,801.0,801,False,numeric_integer,801.0
s113044524008,801.0,801,False,numeric_integer,801.0
s112044524048,802.0,802,False,numeric_integer,802.0
s112044524049,802.0,802,False,numeric_integer,802.0
s112044524050,802.0,802,False,numeric_integer,802.0
s112044524054,802.0,802,False,numeric_integer,802.0
s112044524058,802.0,802,False,numeric_integer,802.0
s112044524060,802.0,802,False,numeric_integer,802.0
s112044524061,802.0,802,False,numeric_integer,802.0
s112044524062,802.0,802,False,numeric_integer,802.0
s112044524063,802.0,802,False,numeric_integer,802.0
s112044524064,802.0,802,False,numeric_integer,802.0
s112044524065,802.0,802,False,numeric_integer,802.0
s112044524066,802.0,802,False,numeric_integer,802.0
s113044524005,802.0,802,False,numeric_integer,802.0
s113044524007,802.0,802,False,numeric_integer,802.0
s112044529056,8.0,815,True,grade_year_class_pattern,8.0
s112044529057,8.0,815,True,grade_year_class_pattern,8.0
s112044529058,8.0,815,True,grade_year_class_pattern,8.0
s112044529059,8.0,815,True,grade_year_class_pattern,8.0
s112044529060,8.0,815,True,grade_year_class_pattern,8.0
s112044529062,8.0,815,True,grade_year_class_pattern,8.0
s112044529063,8.0,815,True,grade_year_class_pattern,8.0
s112044529065,8.0,815,True,grade_year_class_pattern,8.0
s112044529067,8.0,815,True,grade_year_class_pattern,8.0
s112044529068,8.0,815,True,grade_year_class_pattern,8.0
s112044529070,8.0,815,True,grade_year_class_pattern,8.0
s112044529071,8.0,815,True,grade_year_class_pattern,8.0
s112044529074,8.0,815,True,grade_year_class_pattern,8.0
s112044529075,8.0,815,True,grade_year_class_pattern,8.0
s112044529076,8.0,815,True,grade_year_class_pattern,8.0
s112044529077,8.0,815,True,grade_year_class_pattern,8.0
s112044529079,8.0,815,True,grade_year_class_pattern,8.0
s112044529080,8.0,815,True,grade_year_class_pattern,8.0
s112044529081,8.0,815,True,grade_year_class_pattern,8.0
s112044529082,8.0,815,True,grade_year_class_pattern,8.0
s112044529083,8.0,815,True,grade_year_class_pattern,8.0
s112044529085,8.0,815,True,grade_year_class_pattern,8.0
s112044529024,8.0,807,True,grade_year_class_pattern,8.0
s112044529026,8.0,807,True,grade_year_class_pattern,8.0
s112044529027,8.0,807,True,grade_year_class_pattern,8.0
s112044529029,8.0,807,True,grade_year_class_pattern,8.0
s112044529032,8.0,807,True,grade_year_class_pattern,8.0
s112044529034,8.0,807,True,grade_year_class_pattern,8.0
s112044529035,8.0,807,True,grade_year_class_pattern,8.0
s112044529036,8.0,807,True,grade_year_class_pattern,8.0
s112044529037,8.0,807,True,grade_year_class_pattern,8.0
s112044529038,8.0,807,True,grade_year_class_pattern,8.0
s112044529040,8.0,807,True,grade_year_class_pattern,8.0
s112044529042,8.0,807,True,grade_year_class_pattern,8.0
s112044529044,8.0,807,True,grade_year_class_pattern,8.0
s112044529045,8.0,807,True,grade_year_class_pattern,8.0
s112044529047,8.0,807,True,grade_year_class_pattern,8.0
s112044529048,8.0,807,True,grade_year_class_pattern,8.0
s112044529049,8.0,807,True,grade_year_class_pattern,8.0
s112044529050,8.0,807,True,grade_year_class_pattern,8.0
s112044529051,8.0,807,True,grade_year_class_pattern,8.0
s112044529052,8.0,807,True,grade_year_class_pattern,8.0
s112044529053,8.0,807,True,grade_year_class_pattern,8.0
s112051302024,801.0,801,False,numeric_integer,801.0
s112051302025,801.0,801,False,numeric_integer,801.0
s112051302026,801.0,801,False,numeric_integer,801.0
s112051302027,801.0,801,False,numeric_integer,801.0
s112051302028,801.0,801,False,numeric_integer,801.0
s112051302029,801.0,801,False,numeric_integer,801.0
s112051302030,801.0,801,False,numeric_integer,801.0
s112051302031,801.0,801,False,numeric_integer,801.0
s112051302032,801.0,801,False,numeric_integer,801.0
s112051302034,801.0,801,False,numeric_integer,801.0
s112051302035,801.0,801,False,numeric_integer,801.0
s112051302036,801.0,801,False,numeric_integer,801.0
s112051302037,801.0,801,False,numeric_integer,801.0
s112051302038,801.0,801,False,numeric_integer,801.0
s112051302039,801.0,801,False,numeric_integer,801.0
s112051302040,801.0,801,False,numeric_integer,801.0
s112051302041,801.0,801,False,numeric_integer,801.0
s112051302042,801.0,801,False,numeric_integer,801.0
s112051302044,801.0,801,False,numeric_integer,801.0
s112051302045,801.0,801,False,numeric_integer,801.0
s112051302047,801.0,801,False,numeric_integer,801.0
s112051302048,801.0,801,False,numeric_integer,801.0
s112051302049,801.0,801,False,numeric_integer,801.0
s112051302050,801.0,801,False,numeric_integer,801.0
s112051302051,801.0,801,False,numeric_integer,801.0
s112051302052,801.0,801,False,numeric_integer,801.0
s112051302053,801.0,801,False,numeric_integer,801.0
s112051302054,801.0,801,False,numeric_integer,801.0
s112051302055,801.0,801,False,numeric_integer,801.0
s112051302056,801.0,801,False,numeric_integer,801.0
s112051302059,801.0,801,False,numeric_integer,801.0
s112051302060,801.0,801,False,numeric_integer,801.0
s112051302061,801.0,801,False,numeric_integer,801.0
s112051302063,801.0,801,False,numeric_integer,801.0
s112051302064,801.0,801,False,numeric_integer,801.0
s112051302065,801.0,801,False,numeric_integer,801.0
s113051302003,801.0,801,False,numeric_integer,801.0
s112051302068,805.0,805,False,numeric_integer,805.0
s112051302070,805.0,805,False,numeric_integer,805.0
s112051302071,805.0,805,False,numeric_integer,805.0
s112051302072,805.0,805,False,numeric_integer,805.0
s112051302078,805.0,805,False,numeric_integer,805.0
s112051302079,805.0,805,False,numeric_integer,805.0
s112051302080,805.0,805,False,numeric_integer,805.0
s112051302087,805.0,805,False,numeric_integer,805.0
s112051302091,805.0,805,False,numeric_integer,805.0
s112051302093,805.0,805,False,numeric_integer,805.0
s112051302094,805.0,805,False,numeric_integer,805.0
s112051302095,805.0,805,False,numeric_integer,805.0
s112051302096,805.0,805,False,numeric_integer,805.0
s112051302097,805.0,805,False,numeric_integer,805.0
s112051302099,805.0,805,False,numeric_integer,805.0
s112051302100,805.0,805,False,numeric_integer,805.0
s112051302102,805.0,805,False,numeric_integer,805.0
s112051302104,805.0,805,False,numeric_integer,805.0
s112051302107,805.0,805,False,numeric_integer,805.0
s112051302109,805.0,805,False,numeric_integer,805.0
s112054502024,八年二班,802,,grade_year_class_pattern,八年二班
s112054502025,八年二班,802,,grade_year_class_pattern,八年二班
s112054502026,八年二班,802,,grade_year_class_pattern,八年二班
s112054502027,八年二班,802,,grade_year_class_pattern,八年二班
s112054502028,八年二班,802,,grade_year_class_pattern,八年二班
s112054502029,八年二班,802,,grade_year_class_pattern,八年二班
s112054502030,八年二班,802,,grade_year_class_pattern,八年二班
s112054502031,八年二班,802,,grade_year_class_pattern,八年二班
s112054502032,八年二班,802,,grade_year_class_pattern,八年二班
s112054502033,八年二班,802,,grade_year_class_pattern,八年二班
s112054502037,八年二班,802,,grade_year_class_pattern,八年二班
s112054502039,八年二班,802,,grade_year_class_pattern,八年二班
s112054502040,八年二班,802,,grade_year_class_pattern,八年二班
s112054502042,八年二班,802,,grade_year_class_pattern,八年二班
s112054502043,八年二班,802,,grade_year_class_pattern,八年二班
s112054502044,八年二班,802,,grade_year_class_pattern,八年二班
s112054502045,八年二班,802,,grade_year_class_pattern,八年二班
s112054502046,八年二班,802,,grade_year_class_pattern,八年二班
s113054502003,八年二班,802,,grade_year_class_pattern,八年二班
s112054502050,八年四班,804,,grade_year_class_pattern,八年四班
s112054502051,八年四班,804,,grade_year_class_pattern,八年四班
s112054502053,八年四班,804,,grade_year_class_pattern,八年四班
s112054502054,八年四班,804,,grade_year_class_pattern,八年四班
s112054502055,八年四班,804,,grade_year_class_pattern,八年四班
s112054502057,八年四班,804,,grade_year_class_pattern,八年四班
s112054502058,八年四班,804,,grade_year_class_pattern,八年四班
s112054502059,八年四班,804,,grade_year_class_pattern,八年四班
s112054502061,八年四班,804,,grade_year_class_pattern,八年四班
s112054502062,八年四班,804,,grade_year_class_pattern,八年四班
s112054502065,八年四班,804,,grade_year_class_pattern,八年四班
s112054502066,八年四班,804,,grade_year_class_pattern,八年四班
s112054502069,八年四班,804,,grade_year_class_pattern,八年四班
s113054502004,八年四班,804,,grade_year_class_pattern,八年四班
s112054505026,八年一班,801,,grade_year_class_pattern,八年一班
s112054505027,八年一班,801,,grade_year_class_pattern,八年一班
s112054505028,八年一班,801,,grade_year_class_pattern,八年一班
s112054505035,八年一班,801,,grade_year_class_pattern,八年一班
s112054505036,八年一班,801,,grade_year_class_pattern,八年一班
s112054505040,八年一班,801,,grade_year_class_pattern,八年一班
s112054505041,八年一班,801,,grade_year_class_pattern,八年一班
s112054505042,八年一班,801,,grade_year_class_pattern,八年一班
s112054505043,八年一班,801,,grade_year_class_pattern,八年一班
s112054505045,八年一班,801,,grade_year_class_pattern,八年一班
s112054505048,八年一班,801,,grade_year_class_pattern,八年一班
s113054505003,八年一班,801,,grade_year_class_pattern,八年一班
s112054505054,八年五班,805,,grade_year_class_pattern,八年五班
s112054505056,八年五班,805,,grade_year_class_pattern,八年五班
s112054505057,八年五班,805,,grade_year_class_pattern,八年五班
s112054505058,八年五班,805,,grade_year_class_pattern,八年五班
s112054505059,八年五班,805,,grade_year_class_pattern,八年五班
s112054505061,八年五班,805,,grade_year_class_pattern,八年五班
s112054505062,八年五班,805,,grade_year_class_pattern,八年五班
s112054505063,八年五班,805,,grade_year_class_pattern,八年五班
s112054505064,八年五班,805,,grade_year_class_pattern,八年五班
s112054505067,八年五班,805,,grade_year_class_pattern,八年五班
s112054505068,八年五班,805,,grade_year_class_pattern,八年五班
s112054505069,八年五班,805,,grade_year_class_pattern,八年五班
s112054505070,八年五班,805,,grade_year_class_pattern,八年五班
s112054505071,八年五班,805,,grade_year_class_pattern,八年五班
s112054505073,八年五班,805,,grade_year_class_pattern,八年五班
s112054505074,八年五班,805,,grade_year_class_pattern,八年五班
s112054505075,八年五班,805,,grade_year_class_pattern,八年五班
s112054505076,八年五班,805,,grade_year_class_pattern,八年五班
s112054505078,八年五班,805,,grade_year_class_pattern,八年五班
s112054523041,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112054523042,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112054523044,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112054523045,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112054523046,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112054523047,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112054523048,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112054523050,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112054523051,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112054523053,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112054523055,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s113054523005,八年孝班,805,,manual_named_grade8_mapping,八年孝班
s112054523024,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112054523025,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112054523027,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112054523028,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112054523029,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112054523030,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112054523031,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112054523032,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112054523034,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112054523036,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112054523037,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112054523038,八年忠班,802,,manual_named_grade8_mapping,八年忠班
s112060323074,802.0,802,False,numeric_integer,802.0
s112060323076,802.0,802,False,numeric_integer,802.0
s112060323077,802.0,802,False,numeric_integer,802.0
s112060323078,802.0,802,False,numeric_integer,802.0
s112060323079,802.0,802,False,numeric_integer,802.0
s112060323080,802.0,802,False,numeric_integer,802.0
s112060323081,802.0,802,False,numeric_integer,802.0
s112060323084,802.0,802,False,numeric_integer,802.0
s112060323085,802.0,802,False,numeric_integer,802.0
s112060323086,802.0,802,False,numeric_integer,802.0
s112060323087,802.0,802,False,numeric_integer,802.0
s112060323088,802.0,802,False,numeric_integer,802.0
s112060323089,802.0,802,False,numeric_integer,802.0
s112060323090,802.0,802,False,numeric_integer,802.0
s112060323091,802.0,802,False,numeric_integer,802.0
s112060323093,802.0,802,False,numeric_integer,802.0
s112060323095,802.0,802,False,numeric_integer,802.0
s112060323096,802.0,802,False,numeric_integer,802.0
s112060323098,802.0,802,False,numeric_integer,802.0
s112060323099,802.0,802,False,numeric_integer,802.0
s112060323100,802.0,802,False,numeric_integer,802.0
s112060323102,802.0,802,False,numeric_integer,802.0
s113060323003,802.0,802,False,numeric_integer,802.0
s112060323105,804.0,804,False,numeric_integer,804.0
s112060323106,804.0,804,False,numeric_integer,804.0
s112060323108,804.0,804,False,numeric_integer,804.0
s112060323110,804.0,804,False,numeric_integer,804.0
s112060323111,804.0,804,False,numeric_integer,804.0
s112060323112,804.0,804,False,numeric_integer,804.0
s112060323113,804.0,804,False,numeric_integer,804.0
s112060323116,804.0,804,False,numeric_integer,804.0
s112060323117,804.0,804,False,numeric_integer,804.0
s112060323118,804.0,804,False,numeric_integer,804.0
s112060323119,804.0,804,False,numeric_integer,804.0
s112060323121,804.0,804,False,numeric_integer,804.0
s112060323122,804.0,804,False,numeric_integer,804.0
s112060323124,804.0,804,False,numeric_integer,804.0
s112060323125,804.0,804,False,numeric_integer,804.0
s112060323126,804.0,804,False,numeric_integer,804.0
s112060323127,804.0,804,False,numeric_integer,804.0
s112060323128,804.0,804,False,numeric_integer,804.0
s112060323129,804.0,804,False,numeric_integer,804.0
s112060323130,804.0,804,False,numeric_integer,804.0
s112060323131,804.0,804,False,numeric_integer,804.0
s112060323132,804.0,804,False,numeric_integer,804.0
s113060323004,804.0,804,False,numeric_integer,804.0
s113060323005,804.0,804,False,numeric_integer,804.0
s113060323006,804.0,804,False,numeric_integer,804.0
s112060323092,804.0,804,False,numeric_integer,804.0
s112061313069,Y217,217,,alnum_trailing_digits,Y217
s112061313070,Y217,217,,alnum_trailing_digits,Y217
s112061313072,Y217,217,,alnum_trailing_digits,Y217
s112061313073,Y217,217,,alnum_trailing_digits,Y217
s112061313074,Y217,217,,alnum_trailing_digits,Y217
s112061313075,Y217,217,,alnum_trailing_digits,Y217
s112061313076,Y217,217,,alnum_trailing_digits,Y217
s112061313077,Y217,217,,alnum_trailing_digits,Y217
s112061313078,Y217,217,,alnum_trailing_digits,Y217
s112061313081,Y217,217,,alnum_trailing_digits,Y217
s112061313082,Y217,217,,alnum_trailing_digits,Y217
s112061313085,Y217,217,,alnum_trailing_digits,Y217
s112061313086,Y217,217,,alnum_trailing_digits,Y217
s112061313087,Y217,217,,alnum_trailing_digits,Y217
s112061313089,Y217,217,,alnum_trailing_digits,Y217
s112061313090,Y217,217,,alnum_trailing_digits,Y217
s112061313092,Y217,217,,alnum_trailing_digits,Y217
s112061313093,Y217,217,,alnum_trailing_digits,Y217
s112061313094,Y217,217,,alnum_trailing_digits,Y217
s112061313095,Y217,217,,alnum_trailing_digits,Y217
s112061313096,Y217,217,,alnum_trailing_digits,Y217
s112061313097,Y217,217,,alnum_trailing_digits,Y217
s112061313098,Y217,217,,alnum_trailing_digits,Y217
s112061313099,Y217,217,,alnum_trailing_digits,Y217
s112061313100,Y217,217,,alnum_trailing_digits,Y217
s112061313101,Y217,217,,alnum_trailing_digits,Y217
s112061313102,Y217,217,,alnum_trailing_digits,Y217
s112061313103,Y217,217,,alnum_trailing_digits,Y217
s112061313104,Y217,217,,alnum_trailing_digits,Y217
s112061313105,Y217,217,,alnum_trailing_digits,Y217
s112061313106,Y217,217,,alnum_trailing_digits,Y217
s112061313107,Y217,217,,alnum_trailing_digits,Y217
s112061313108,Y217,217,,alnum_trailing_digits,Y217
s112061313025,Y27,27,,alnum_trailing_digits,Y27
s112061313026,Y27,27,,alnum_trailing_digits,Y27
s112061313027,Y27,27,,alnum_trailing_digits,Y27
s112061313029,Y27,27,,alnum_trailing_digits,Y27
s112061313030,Y27,27,,alnum_trailing_digits,Y27
s112061313031,Y27,27,,alnum_trailing_digits,Y27
s112061313032,Y27,27,,alnum_trailing_digits,Y27
s112061313033,Y27,27,,alnum_trailing_digits,Y27
s112061313034,Y27,27,,alnum_trailing_digits,Y27
s112061313035,Y27,27,,alnum_trailing_digits,Y27
s112061313036,Y27,27,,alnum_trailing_digits,Y27
s112061313037,Y27,27,,alnum_trailing_digits,Y27
s112061313038,Y27,27,,alnum_trailing_digits,Y27
s112061313039,Y27,27,,alnum_trailing_digits,Y27
s112061313040,Y27,27,,alnum_trailing_digits,Y27
s112061313041,Y27,27,,alnum_trailing_digits,Y27
s112061313042,Y27,27,,alnum_trailing_digits,Y27
s112061313043,Y27,27,,alnum_trailing_digits,Y27
s112061313044,Y27,27,,alnum_trailing_digits,Y27
s112061313045,Y27,27,,alnum_trailing_digits,Y27
s112061313047,Y27,27,,alnum_trailing_digits,Y27
s112061313048,Y27,27,,alnum_trailing_digits,Y27
s112061313049,Y27,27,,alnum_trailing_digits,Y27
s112061313050,Y27,27,,alnum_trailing_digits,Y27
s112061313051,Y27,27,,alnum_trailing_digits,Y27
s112061313052,Y27,27,,alnum_trailing_digits,Y27
s112061313053,Y27,27,,alnum_trailing_digits,Y27
s112061313054,Y27,27,,alnum_trailing_digits,Y27
s112061313055,Y27,27,,alnum_trailing_digits,Y27
s112061313056,Y27,27,,alnum_trailing_digits,Y27
s112061313057,Y27,27,,alnum_trailing_digits,Y27
s112061313058,Y27,27,,alnum_trailing_digits,Y27
s112061313059,Y27,27,,alnum_trailing_digits,Y27
s112061313061,Y27,27,,alnum_trailing_digits,Y27
s112061313062,Y27,27,,alnum_trailing_digits,Y27
s112061313063,Y27,27,,alnum_trailing_digits,Y27
s112061315024,201.0,201,False,numeric_integer,201.0
s112061315025,201.0,201,False,numeric_integer,201.0
s112061315027,201.0,201,False,numeric_integer,201.0
s112061315028,201.0,201,False,numeric_integer,201.0
s112061315029,201.0,201,False,numeric_integer,201.0
s112061315031,201.0,201,False,numeric_integer,201.0
s112061315033,201.0,201,False,numeric_integer,201.0
s112061315034,201.0,201,False,numeric_integer,201.0
s112061315035,201.0,201,False,numeric_integer,201.0
s112061315036,201.0,201,False,numeric_integer,201.0
s112061315038,201.0,201,False,numeric_integer,201.0
s112061315039,201.0,201,False,numeric_integer,201.0
s112061315041,201.0,201,False,numeric_integer,201.0
s112061315043,201.0,201,False,numeric_integer,201.0
s112061315044,201.0,201,False,numeric_integer,201.0
s112061315045,201.0,201,False,numeric_integer,201.0
s112061315046,201.0,201,False,numeric_integer,201.0
s112061315047,201.0,201,False,numeric_integer,201.0
s112061315048,201.0,201,False,numeric_integer,201.0
s112061315050,201.0,201,False,numeric_integer,201.0
s112061315051,201.0,201,False,numeric_integer,201.0
s112061315052,201.0,201,False,numeric_integer,201.0
s112061315053,201.0,201,False,numeric_integer,201.0
s112061315054,201.0,201,False,numeric_integer,201.0
s112061315058,201.0,201,False,numeric_integer,201.0
s112061315059,201.0,201,False,numeric_integer,201.0
s112061315060,201.0,201,False,numeric_integer,201.0
s112061315061,201.0,201,False,numeric_integer,201.0
s112061315062,201.0,201,False,numeric_integer,201.0
s112061315064,201.0,201,False,numeric_integer,201.0
s112061315067,204.0,204,False,numeric_integer,204.0
s112061315068,204.0,204,False,numeric_integer,204.0
s112061315069,204.0,204,False,numeric_integer,204.0
s112061315072,204.0,204,False,numeric_integer,204.0
s112061315073,204.0,204,False,numeric_integer,204.0
s112061315080,204.0,204,False,numeric_integer,204.0
s112061315083,204.0,204,False,numeric_integer,204.0
s112061315085,204.0,204,False,numeric_integer,204.0
s112061315087,204.0,204,False,numeric_integer,204.0
s112061315089,204.0,204,False,numeric_integer,204.0
s112061315093,204.0,204,False,numeric_integer,204.0
s112061315094,204.0,204,False,numeric_integer,204.0
s112061315098,204.0,204,False,numeric_integer,204.0
s112061315099,204.0,204,False,numeric_integer,204.0
s112061315100,204.0,204,False,numeric_integer,204.0
s112061315102,204.0,204,False,numeric_integer,204.0
s112061315105,204.0,204,False,numeric_integer,204.0
s112061315106,204.0,204,False,numeric_integer,204.0
s112061315108,204.0,204,False,numeric_integer,204.0
s112061317024,國二03,203,,nation_grade_class_pattern,國二03
s112061317025,國二03,203,,nation_grade_class_pattern,國二03
s112061317027,國二03,203,,nation_grade_class_pattern,國二03
s112061317030,國二03,203,,nation_grade_class_pattern,國二03
s112061317031,國二03,203,,nation_grade_class_pattern,國二03
s112061317032,國二03,203,,nation_grade_class_pattern,國二03
s112061317033,國二03,203,,nation_grade_class_pattern,國二03
s112061317034,國二03,203,,nation_grade_class_pattern,國二03
s112061317037,國二03,203,,nation_grade_class_pattern,國二03
s112061317038,國二03,203,,nation_grade_class_pattern,國二03
s112061317039,國二03,203,,nation_grade_class_pattern,國二03
s112061317040,國二03,203,,nation_grade_class_pattern,國二03
s112061317042,國二03,203,,nation_grade_class_pattern,國二03
s112061317045,國二03,203,,nation_grade_class_pattern,國二03
s112061317048,國二03,203,,nation_grade_class_pattern,國二03
s112061317049,國二03,203,,nation_grade_class_pattern,國二03
s112061317050,國二03,203,,nation_grade_class_pattern,國二03
s112061317051,國二03,203,,nation_grade_class_pattern,國二03
s112061317052,國二03,203,,nation_grade_class_pattern,國二03
s112061317053,國二03,203,,nation_grade_class_pattern,國二03
s112061317054,國二03,203,,nation_grade_class_pattern,國二03
s112061317055,國二03,203,,nation_grade_class_pattern,國二03
s112061317056,國二03,203,,nation_grade_class_pattern,國二03
s112061317057,國二03,203,,nation_grade_class_pattern,國二03
s112061317058,國二03,203,,nation_grade_class_pattern,國二03
s112061317059,國二03,203,,nation_grade_class_pattern,國二03
s112061317061,國二03,203,,nation_grade_class_pattern,國二03
s112061317063,國二03,203,,nation_grade_class_pattern,國二03
s112061317064,國二03,203,,nation_grade_class_pattern,國二03
s112061317065,國二03,203,,nation_grade_class_pattern,國二03
s112061317067,國二03,203,,nation_grade_class_pattern,國二03
s112061317070,國二03,203,,nation_grade_class_pattern,國二03
s113061317003,國二03,203,,nation_grade_class_pattern,國二03
s112061317074,國二07,207,,nation_grade_class_pattern,國二07
s112061317075,國二07,207,,nation_grade_class_pattern,國二07
s112061317076,國二07,207,,nation_grade_class_pattern,國二07
s112061317079,國二07,207,,nation_grade_class_pattern,國二07
s112061317080,國二07,207,,nation_grade_class_pattern,國二07
s112061317081,國二07,207,,nation_grade_class_pattern,國二07
s112061317082,國二07,207,,nation_grade_class_pattern,國二07
s112061317083,國二07,207,,nation_grade_class_pattern,國二07
s112061317085,國二07,207,,nation_grade_class_pattern,國二07
s112061317086,國二07,207,,nation_grade_class_pattern,國二07
s112061317087,國二07,207,,nation_grade_class_pattern,國二07
s112061317088,國二07,207,,nation_grade_class_pattern,國二07
s112061317089,國二07,207,,nation_grade_class_pattern,國二07
s112061317090,國二07,207,,nation_grade_class_pattern,國二07
s112061317092,國二07,207,,nation_grade_class_pattern,國二07
s112061317093,國二07,207,,nation_grade_class_pattern,國二07
s112061317095,國二07,207,,nation_grade_class_pattern,國二07
s112061317096,國二07,207,,nation_grade_class_pattern,國二07
s112061317097,國二07,207,,nation_grade_class_pattern,國二07
s112061317098,國二07,207,,nation_grade_class_pattern,國二07
s112061317100,國二07,207,,nation_grade_class_pattern,國二07
s112061317101,國二07,207,,nation_grade_class_pattern,國二07
s112061317102,國二07,207,,nation_grade_class_pattern,國二07
s112061317103,國二07,207,,nation_grade_class_pattern,國二07
s112061317106,國二07,207,,nation_grade_class_pattern,國二07
s112061317107,國二07,207,,nation_grade_class_pattern,國二07
s112061317108,國二07,207,,nation_grade_class_pattern,國二07
s112061317110,國二07,207,,nation_grade_class_pattern,國二07
s112061317111,國二07,207,,nation_grade_class_pattern,國二07
s112061317112,國二07,207,,nation_grade_class_pattern,國二07
s112061317113,國二07,207,,nation_grade_class_pattern,國二07
s113061317004,國二07,207,,nation_grade_class_pattern,國二07
s113061317007,國二07,207,,nation_grade_class_pattern,國二07
s113061317008,國二07,207,,nation_grade_class_pattern,國二07
s112064350025,802.0,802,False,numeric_integer,802.0
s112064350027,802.0,802,False,numeric_integer,802.0
s112064350028,802.0,802,False,numeric_integer,802.0
s112064350029,802.0,802,False,numeric_integer,802.0
s112064350030,802.0,802,False,numeric_integer,802.0
s112064350032,802.0,802,False,numeric_integer,802.0
s112064350033,802.0,802,False,numeric_integer,802.0
s112064350034,802.0,802,False,numeric_integer,802.0
s112064350035,802.0,802,False,numeric_integer,802.0
s112064350037,802.0,802,False,numeric_integer,802.0
s112064350038,802.0,802,False,numeric_integer,802.0
s112064350039,802.0,802,False,numeric_integer,802.0
s112064350040,802.0,802,False,numeric_integer,802.0
s112064350041,802.0,802,False,numeric_integer,802.0
s112064350042,802.0,802,False,numeric_integer,802.0
s112064350043,802.0,802,False,numeric_integer,802.0
s112064350044,802.0,802,False,numeric_integer,802.0
s112064350045,802.0,802,False,numeric_integer,802.0
s113064350003,802.0,802,False,numeric_integer,802.0
s113064350004,802.0,802,False,numeric_integer,802.0
s113064350005,802.0,802,False,numeric_integer,802.0
s112064350048,805.0,805,False,numeric_integer,805.0
s112064350049,805.0,805,False,numeric_integer,805.0
s112064350051,805.0,805,False,numeric_integer,805.0
s112064350052,805.0,805,False,numeric_integer,805.0
s112064350053,805.0,805,False,numeric_integer,805.0
s112064350054,805.0,805,False,numeric_integer,805.0
s112064350055,805.0,805,False,numeric_integer,805.0
s112064350060,805.0,805,False,numeric_integer,805.0
s112064350061,805.0,805,False,numeric_integer,805.0
s112064350062,805.0,805,False,numeric_integer,805.0
s112064350063,805.0,805,False,numeric_integer,805.0
s112064350064,805.0,805,False,numeric_integer,805.0
s112064350065,805.0,805,False,numeric_integer,805.0
s112064350066,805.0,805,False,numeric_integer,805.0
s112064350067,805.0,805,False,numeric_integer,805.0
s112064350071,805.0,805,False,numeric_integer,805.0
s112064350073,805.0,805,False,numeric_integer,805.0
s112064510025,八年二班,802,,grade_year_class_pattern,八年二班
s112064510027,八年二班,802,,grade_year_class_pattern,八年二班
s112064510028,八年二班,802,,grade_year_class_pattern,八年二班
s112064510029,八年二班,802,,grade_year_class_pattern,八年二班
s112064510030,八年二班,802,,grade_year_class_pattern,八年二班
s112064510031,八年二班,802,,grade_year_class_pattern,八年二班
s112064510032,八年二班,802,,grade_year_class_pattern,八年二班
s112064510033,八年二班,802,,grade_year_class_pattern,八年二班
s112064510034,八年二班,802,,grade_year_class_pattern,八年二班
