wave,nominator_student_id,school_id,class,nominator_seat,nomination_type,nomination_column,nominated_raw,nominated_seat_normalized,reason,candidate_count,candidate_student_ids
W3,s112011324062,11324,國二忠,43,offline_friend,8-3_3,25.0,25,ambiguous_duplicate_seat,2,s112011324044;s112011324045
W3,s112064545038,64545,八年4班,13,online_enemy,8-2_0,7.0,7,ambiguous_duplicate_seat,2,s112064545031;s112064545030
W3,s112064545038,64545,八年4班,13,offline_enemy,8-4_0,7.0,7,ambiguous_duplicate_seat,2,s112064545031;s112064545030
W3,s112011324054,11324,國二忠,32,online_friend,8-1_1,30.0,30,ambiguous_duplicate_seat,2,s112011324050;s112011324049
W3,s112011324054,11324,國二忠,32,offline_friend,8-3_1,30.0,30,ambiguous_duplicate_seat,2,s112011324050;s112011324049
W3,s112201304070,201304,二年3班,25,online_enemy,8-2_1,26.0,26,ambiguous_duplicate_seat,2,s112201304081;s112201304071
W3,s112201304070,201304,二年3班,25,offline_enemy,8-4_1,25.0,25,ambiguous_duplicate_seat,2,s112201304070;s112201304062
W3,s112201304048,201304,二年1班,5,online_friend,8-1_0,2.0,2,ambiguous_duplicate_seat,2,s112201304031;s112201304027
W3,s112201304048,201304,二年1班,5,offline_friend,8-3_0,1.0,1,ambiguous_duplicate_seat,2,s112201304025;s112201304026
W3,s112201304048,201304,二年1班,5,offline_friend,8-3_1,2.0,2,ambiguous_duplicate_seat,2,s112201304031;s112201304027
W3,s112201304048,201304,二年1班,5,offline_friend,8-3_2,3.0,3,ambiguous_duplicate_seat,2,s112201304028;s112201304035
W3,s112201304048,201304,二年1班,5,offline_friend,8-3_3,6.0,6,ambiguous_duplicate_seat,2,s112201304049;s112201304032
W3,s112201304079,201304,二年3班,29,online_friend,8-1_0,25.0,25,ambiguous_duplicate_seat,2,s112201304070;s112201304062
W3,s112201304079,201304,二年3班,29,online_enemy,8-2_1,26.0,26,ambiguous_duplicate_seat,2,s112201304081;s112201304071
W3,s112201304079,201304,二年3班,29,offline_friend,8-3_1,25.0,25,ambiguous_duplicate_seat,2,s112201304070;s112201304062
W3,s112201304079,201304,二年3班,29,offline_enemy,8-4_1,26.0,26,ambiguous_duplicate_seat,2,s112201304081;s112201304071
W3,s112201304049,201304,二年1班,6,online_friend,8-1_0,2.0,2,ambiguous_duplicate_seat,2,s112201304031;s112201304027
W3,s112201304049,201304,二年1班,6,online_friend,8-1_3,1.0,1,ambiguous_duplicate_seat,2,s112201304025;s112201304026
W3,s112201304049,201304,二年1班,6,online_friend,8-1_4,7.0,7,ambiguous_duplicate_seat,2,s112201304034;s112201304053
W3,s112201304049,201304,二年1班,6,online_enemy,8-2_0,5.0,5,ambiguous_duplicate_seat,2,s112201304048;s112201304030
W3,s112201304049,201304,二年1班,6,offline_friend,8-3_0,2.0,2,ambiguous_duplicate_seat,2,s112201304031;s112201304027
W3,s112201304049,201304,二年1班,6,offline_enemy,8-4_0,5.0,5,ambiguous_duplicate_seat,2,s112201304048;s112201304030
W3,s112201304031,201304,二年1班,2,online_friend,8-1_0,6.0,6,ambiguous_duplicate_seat,2,s112201304049;s112201304032
W3,s112201304031,201304,二年1班,2,online_friend,8-1_2,5.0,5,ambiguous_duplicate_seat,2,s112201304048;s112201304030
W3,s112201304031,201304,二年1班,2,offline_friend,8-3_0,6.0,6,ambiguous_duplicate_seat,2,s112201304049;s112201304032
W3,s112201304073,201304,二年3班,27,online_friend,8-1_3,25.0,25,ambiguous_duplicate_seat,2,s112201304070;s112201304062
W3,s112343302064,343302,8.0,12,online_friend,8-1_0,9.0,9,ambiguous_duplicate_seat,2,s112343302061;s112343302032
W3,s112343302064,343302,8.0,12,online_friend,8-1_1,5.0,5,ambiguous_duplicate_seat,2,s112343302057;s112343302028
W3,s112343302064,343302,8.0,12,online_enemy,8-2_0,8.0,8,ambiguous_duplicate_seat,2,s112343302060;s112343302031
W3,s112343302064,343302,8.0,12,offline_friend,8-3_0,2.0,2,ambiguous_duplicate_seat,2,s112343302054;s112343302025
W3,s112343302064,343302,8.0,12,offline_friend,8-3_1,5.0,5,ambiguous_duplicate_seat,2,s112343302057;s112343302028
W3,s112343302064,343302,8.0,12,offline_friend,8-3_2,9.0,9,ambiguous_duplicate_seat,2,s112343302061;s112343302032
W3,s112343302064,343302,8.0,12,offline_friend,8-3_3,10.0,10,ambiguous_duplicate_seat,2,s112343302062;s112343302033
W3,s112343302064,343302,8.0,12,offline_enemy,8-4_0,8.0,8,ambiguous_duplicate_seat,2,s112343302060;s112343302031
W3,s112343302061,343302,8.0,9,online_friend,8-1_2,33.0,33,ambiguous_duplicate_seat,2,s112343302077;s112343302050
W3,s112343302061,343302,8.0,9,online_friend,8-1_4,22.0,22,ambiguous_duplicate_seat,2,s112343302067;s112343302039
W3,s112343302061,343302,8.0,9,online_enemy,8-2_0,3.0,3,ambiguous_duplicate_seat,2,s112343302055;s112343302026
W3,s112343302061,343302,8.0,9,online_enemy,8-2_1,8.0,8,ambiguous_duplicate_seat,2,s112343302060;s112343302031
W3,s112343302061,343302,8.0,9,offline_friend,8-3_1,33.0,33,ambiguous_duplicate_seat,2,s112343302077;s112343302050
W3,s112343302061,343302,8.0,9,offline_friend,8-3_2,11.0,11,ambiguous_duplicate_seat,2,s112343302063;s112343302034
W3,s112343302061,343302,8.0,9,offline_friend,8-3_3,22.0,22,ambiguous_duplicate_seat,2,s112343302067;s112343302039
W3,s112343302061,343302,8.0,9,offline_friend,8-3_4,12.0,12,ambiguous_duplicate_seat,2,s112343302064;s112343302035
W3,s112343302063,343302,8.0,11,online_friend,8-1_0,2.0,2,ambiguous_duplicate_seat,2,s112343302054;s112343302025
W3,s112343302063,343302,8.0,11,online_friend,8-1_1,4.0,4,ambiguous_duplicate_seat,2,s112343302056;s112343302027
W3,s112343302063,343302,8.0,11,online_friend,8-1_2,10.0,10,ambiguous_duplicate_seat,2,s112343302062;s112343302033
W3,s112343302063,343302,8.0,11,online_friend,8-1_3,5.0,5,ambiguous_duplicate_seat,2,s112343302057;s112343302028
W3,s112343302063,343302,8.0,11,offline_friend,8-3_0,5.0,5,ambiguous_duplicate_seat,2,s112343302057;s112343302028
W3,s112343302063,343302,8.0,11,offline_friend,8-3_1,2.0,2,ambiguous_duplicate_seat,2,s112343302054;s112343302025
W3,s112343302063,343302,8.0,11,offline_friend,8-3_2,4.0,4,ambiguous_duplicate_seat,2,s112343302056;s112343302027
W3,s112343302063,343302,8.0,11,offline_friend,8-3_3,10.0,10,ambiguous_duplicate_seat,2,s112343302062;s112343302033
W3,s112343302062,343302,8.0,10,online_friend,8-1_0,3.0,3,ambiguous_duplicate_seat,2,s112343302055;s112343302026
W3,s112343302062,343302,8.0,10,online_friend,8-1_1,4.0,4,ambiguous_duplicate_seat,2,s112343302056;s112343302027
W3,s112343302062,343302,8.0,10,online_friend,8-1_2,7.0,7,ambiguous_duplicate_seat,2,s112343302059;s112343302030
W3,s112343302062,343302,8.0,10,online_enemy,8-2_0,13.0,13,ambiguous_duplicate_seat,2,s112343302065;s112343302036
W3,s112343302062,343302,8.0,10,online_enemy,8-2_1,8.0,8,ambiguous_duplicate_seat,2,s112343302060;s112343302031
W3,s112343302062,343302,8.0,10,offline_friend,8-3_0,3.0,3,ambiguous_duplicate_seat,2,s112343302055;s112343302026
W3,s112343302062,343302,8.0,10,offline_friend,8-3_1,4.0,4,ambiguous_duplicate_seat,2,s112343302056;s112343302027
W3,s112343302062,343302,8.0,10,offline_friend,8-3_3,7.0,7,ambiguous_duplicate_seat,2,s112343302059;s112343302030
W3,s112343302062,343302,8.0,10,offline_friend,8-3_4,11.0,11,ambiguous_duplicate_seat,2,s112343302063;s112343302034
W3,s112343302062,343302,8.0,10,offline_enemy,8-4_0,8.0,8,ambiguous_duplicate_seat,2,s112343302060;s112343302031
W3,s112343302062,343302,8.0,10,offline_enemy,8-4_1,13.0,13,ambiguous_duplicate_seat,2,s112343302065;s112343302036
W3,s112343302065,343302,8.0,13,online_friend,8-1_0,3.0,3,ambiguous_duplicate_seat,2,s112343302055;s112343302026
W3,s112343302065,343302,8.0,13,online_enemy,8-2_0,8.0,8,ambiguous_duplicate_seat,2,s112343302060;s112343302031
W3,s112343302065,343302,8.0,13,offline_friend,8-3_0,3.0,3,ambiguous_duplicate_seat,2,s112343302055;s112343302026
W3,s112343302065,343302,8.0,13,offline_friend,8-3_1,4.0,4,ambiguous_duplicate_seat,2,s112343302056;s112343302027
W3,s112343302065,343302,8.0,13,offline_enemy,8-4_0,8.0,8,ambiguous_duplicate_seat,2,s112343302060;s112343302031
W3,s112343302065,343302,8.0,13,offline_enemy,8-4_1,30.0,30,ambiguous_duplicate_seat,2,s112343302074;s112343302047
W3,s112343302059,343302,8.0,7,online_friend,8-1_0,3.0,3,ambiguous_duplicate_seat,2,s112343302055;s112343302026
W3,s112343302059,343302,8.0,7,online_enemy,8-2_0,1.0,1,ambiguous_duplicate_seat,2,s112343302053;s112343302024
W3,s112343302059,343302,8.0,7,online_enemy,8-2_1,8.0,8,ambiguous_duplicate_seat,2,s112343302060;s112343302031
W3,s112343302059,343302,8.0,7,offline_friend,8-3_0,3.0,3,ambiguous_duplicate_seat,2,s112343302055;s112343302026
W3,s112343302059,343302,8.0,7,offline_enemy,8-4_0,8.0,8,ambiguous_duplicate_seat,2,s112343302060;s112343302031
W3,s112343302059,343302,8.0,7,offline_enemy,8-4_1,1.0,1,ambiguous_duplicate_seat,2,s112343302053;s112343302024
W3,s112343302060,343302,8.0,8,online_friend,8-1_0,1.0,1,ambiguous_duplicate_seat,2,s112343302053;s112343302024
W3,s112343302060,343302,8.0,8,online_friend,8-1_1,9.0,9,ambiguous_duplicate_seat,2,s112343302061;s112343302032
W3,s112343302060,343302,8.0,8,online_friend,8-1_2,4.0,4,ambiguous_duplicate_seat,2,s112343302056;s112343302027
W3,s112343302060,343302,8.0,8,online_enemy,8-2_0,10.0,10,ambiguous_duplicate_seat,2,s112343302062;s112343302033
W3,s112343302060,343302,8.0,8,online_enemy,8-2_1,13.0,13,ambiguous_duplicate_seat,2,s112343302065;s112343302036
W3,s112343302060,343302,8.0,8,online_enemy,8-2_2,7.0,7,ambiguous_duplicate_seat,2,s112343302059;s112343302030
W3,s112343302060,343302,8.0,8,online_enemy,8-2_3,3.0,3,ambiguous_duplicate_seat,2,s112343302055;s112343302026
W3,s112343302060,343302,8.0,8,offline_friend,8-3_0,1.0,1,ambiguous_duplicate_seat,2,s112343302053;s112343302024
W3,s112343302060,343302,8.0,8,offline_friend,8-3_1,11.0,11,ambiguous_duplicate_seat,2,s112343302063;s112343302034
W3,s112343302060,343302,8.0,8,offline_friend,8-3_2,9.0,9,ambiguous_duplicate_seat,2,s112343302061;s112343302032
W3,s112343302060,343302,8.0,8,offline_friend,8-3_3,4.0,4,ambiguous_duplicate_seat,2,s112343302056;s112343302027
W3,s112343302060,343302,8.0,8,offline_enemy,8-4_0,10.0,10,ambiguous_duplicate_seat,2,s112343302062;s112343302033
W3,s112343302060,343302,8.0,8,offline_enemy,8-4_1,13.0,13,ambiguous_duplicate_seat,2,s112343302065;s112343302036
W3,s112343302060,343302,8.0,8,offline_enemy,8-4_3,3.0,3,ambiguous_duplicate_seat,2,s112343302055;s112343302026
W3,s112343302060,343302,8.0,8,offline_enemy,8-4_4,7.0,7,ambiguous_duplicate_seat,2,s112343302059;s112343302030
W3,s112343302055,343302,8.0,3,online_friend,8-1_0,4.0,4,ambiguous_duplicate_seat,2,s112343302056;s112343302027
W3,s112343302055,343302,8.0,3,online_friend,8-1_1,7.0,7,ambiguous_duplicate_seat,2,s112343302059;s112343302030
W3,s112343302055,343302,8.0,3,online_friend,8-1_2,22.0,22,ambiguous_duplicate_seat,2,s112343302067;s112343302039
W3,s112343302055,343302,8.0,3,online_friend,8-1_3,25.0,25,ambiguous_duplicate_seat,2,s112343302070;s112343302042
W3,s112343302055,343302,8.0,3,offline_friend,8-3_0,4.0,4,ambiguous_duplicate_seat,2,s112343302056;s112343302027
W3,s112343302055,343302,8.0,3,offline_friend,8-3_1,7.0,7,ambiguous_duplicate_seat,2,s112343302059;s112343302030
W3,s112343302055,343302,8.0,3,offline_friend,8-3_2,22.0,22,ambiguous_duplicate_seat,2,s112343302067;s112343302039
W3,s112343302055,343302,8.0,3,offline_friend,8-3_3,25.0,25,ambiguous_duplicate_seat,2,s112343302070;s112343302042
W3,s112343302057,343302,8.0,5,online_friend,8-1_1,4.0,4,ambiguous_duplicate_seat,2,s112343302056;s112343302027
W3,s112343302057,343302,8.0,5,online_friend,8-1_2,9.0,9,ambiguous_duplicate_seat,2,s112343302061;s112343302032
W3,s112343302057,343302,8.0,5,online_friend,8-1_3,11.0,11,ambiguous_duplicate_seat,2,s112343302063;s112343302034
W3,s112343302057,343302,8.0,5,online_friend,8-1_4,12.0,12,ambiguous_duplicate_seat,2,s112343302064;s112343302035
W3,s112343302057,343302,8.0,5,offline_friend,8-3_1,4.0,4,ambiguous_duplicate_seat,2,s112343302056;s112343302027
W3,s112343302057,343302,8.0,5,offline_friend,8-3_2,9.0,9,ambiguous_duplicate_seat,2,s112343302061;s112343302032
W3,s112343302057,343302,8.0,5,offline_friend,8-3_3,11.0,11,ambiguous_duplicate_seat,2,s112343302063;s112343302034
W3,s112343302057,343302,8.0,5,offline_friend,8-3_4,12.0,12,ambiguous_duplicate_seat,2,s112343302064;s112343302035
W3,s112343302056,343302,8.0,4,online_friend,8-1_0,3.0,3,ambiguous_duplicate_seat,2,s112343302055;s112343302026
W3,s112343302056,343302,8.0,4,online_friend,8-1_1,5.0,5,ambiguous_duplicate_seat,2,s112343302057;s112343302028
W3,s112343302056,343302,8.0,4,online_friend,8-1_3,7.0,7,ambiguous_duplicate_seat,2,s112343302059;s112343302030
W3,s112343302056,343302,8.0,4,online_friend,8-1_4,9.0,9,ambiguous_duplicate_seat,2,s112343302061;s112343302032
W3,s112343302056,343302,8.0,4,online_enemy,8-2_0,30.0,30,ambiguous_duplicate_seat,2,s112343302074;s112343302047
W3,s112343302056,343302,8.0,4,offline_friend,8-3_0,3.0,3,ambiguous_duplicate_seat,2,s112343302055;s112343302026
W3,s112343302056,343302,8.0,4,offline_friend,8-3_1,5.0,5,ambiguous_duplicate_seat,2,s112343302057;s112343302028
W3,s112343302056,343302,8.0,4,offline_friend,8-3_3,7.0,7,ambiguous_duplicate_seat,2,s112343302059;s112343302030
W3,s112343302056,343302,8.0,4,offline_friend,8-3_4,11.0,11,ambiguous_duplicate_seat,2,s112343302063;s112343302034
W3,s112343302056,343302,8.0,4,offline_enemy,8-4_0,30.0,30,ambiguous_duplicate_seat,2,s112343302074;s112343302047
W3,s112343302054,343302,8.0,2,online_friend,8-1_0,4.0,4,ambiguous_duplicate_seat,2,s112343302056;s112343302027
W3,s112343302054,343302,8.0,2,offline_friend,8-3_0,11.0,11,ambiguous_duplicate_seat,2,s112343302063;s112343302034
W3,s112343302053,343302,8.0,1,online_friend,8-1_0,8.0,8,ambiguous_duplicate_seat,2,s112343302060;s112343302031
W3,s112343302053,343302,8.0,1,online_enemy,8-2_0,10.0,10,ambiguous_duplicate_seat,2,s112343302062;s112343302033
W3,s112343302053,343302,8.0,1,offline_friend,8-3_0,8.0,8,ambiguous_duplicate_seat,2,s112343302060;s112343302031
W3,s112343302053,343302,8.0,1,offline_enemy,8-4_0,13.0,13,ambiguous_duplicate_seat,2,s112343302065;s112343302036
W3,s112154513027,154513,八年一班,4,online_enemy,8-2_2,19.0,19,ambiguous_duplicate_seat,2,s112154513042;s112154513043
W3,s112154513027,154513,八年一班,4,offline_enemy,8-4_2,19.0,19,ambiguous_duplicate_seat,2,s112154513042;s112154513043
W3,s112154513029,154513,八年一班,6,online_enemy,8-2_3,19.0,19,ambiguous_duplicate_seat,2,s112154513042;s112154513043
W3,s112154513029,154513,八年一班,6,offline_enemy,8-4_1,19.0,19,ambiguous_duplicate_seat,2,s112154513042;s112154513043
W3,s112154513025,154513,八年一班,2,online_enemy,8-2_2,19.0,19,ambiguous_duplicate_seat,2,s112154513042;s112154513043
W3,s112154513025,154513,八年一班,2,offline_enemy,8-4_2,19.0,19,ambiguous_duplicate_seat,2,s112154513042;s112154513043
W3,s112154513026,154513,八年一班,3,offline_enemy,8-4_0,19.0,19,ambiguous_duplicate_seat,2,s112154513042;s112154513043
W3,s113154513003,154513,八年一班,11,online_enemy,8-2_0,19.0,19,ambiguous_duplicate_seat,2,s112154513042;s112154513043
W3,s113154513003,154513,八年一班,11,offline_enemy,8-4_2,19.0,19,ambiguous_duplicate_seat,2,s112154513042;s112154513043
W3,s112014514069,14514,814.0,1,online_friend,8-1_0,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,online_friend,8-1_1,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,online_friend,8-1_2,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,online_friend,8-1_3,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,online_friend,8-1_4,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,online_enemy,8-2_0,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,online_enemy,8-2_1,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,online_enemy,8-2_2,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,online_enemy,8-2_3,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,online_enemy,8-2_4,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,offline_friend,8-3_0,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,offline_friend,8-3_1,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,offline_friend,8-3_2,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,offline_friend,8-3_3,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,offline_friend,8-3_4,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,offline_enemy,8-4_0,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,offline_enemy,8-4_1,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,offline_enemy,8-4_3,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514069,14514,814.0,1,offline_enemy,8-4_4,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514056,14514,814.0,3,online_enemy,8-2_0,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514056,14514,814.0,3,offline_enemy,8-4_0,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514060,14514,814.0,7,online_enemy,8-2_1,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112014514060,14514,814.0,7,offline_enemy,8-4_0,1.0,1,ambiguous_duplicate_seat,2,s112014514069;s112014514054
W3,s112074510080,74510,807.0,29,offline_enemy,8-4_4,12.0,12,ambiguous_duplicate_seat,2,s112074510064;s112074510063
W3,s112154506096,154506,815.0,23,offline_enemy,8-4_2,10.0,10,ambiguous_duplicate_seat,2,s112154506083;s112154506082
W3,s112154506098,154506,815.0,25,online_enemy,8-2_1,10.0,10,ambiguous_duplicate_seat,2,s112154506083;s112154506082
W3,s112154506098,154506,815.0,25,offline_enemy,8-4_1,10.0,10,ambiguous_duplicate_seat,2,s112154506083;s112154506082
W3,s112154506088,154506,815.0,15,online_enemy,8-2_2,10.0,10,ambiguous_duplicate_seat,2,s112154506083;s112154506082
W3,s112154506088,154506,815.0,15,offline_enemy,8-4_2,10.0,10,ambiguous_duplicate_seat,2,s112154506083;s112154506082
W3,s113154506003,154506,815.0,30,offline_enemy,8-4_1,10.0,10,ambiguous_duplicate_seat,2,s112154506083;s112154506082
W3,s112154506089,154506,815.0,16,online_enemy,8-2_0,10.0,10,ambiguous_duplicate_seat,2,s112154506083;s112154506082
W3,s112154506089,154506,815.0,16,offline_enemy,8-4_0,10.0,10,ambiguous_duplicate_seat,2,s112154506083;s112154506082
W3,s112154506090,154506,815.0,17,online_enemy,8-2_1,10.0,10,ambiguous_duplicate_seat,2,s112154506083;s112154506082
W3,s112154506090,154506,815.0,17,offline_enemy,8-4_1,10.0,10,ambiguous_duplicate_seat,2,s112154506083;s112154506082
W3,s112064521049,64521,8.0,11,online_friend,8-1_0,8.0,8,ambiguous_duplicate_seat,2,s112064521046;s112064521031
W3,s112064521049,64521,8.0,11,online_friend,8-1_1,10.0,10,ambiguous_duplicate_seat,2,s112064521048;s112064521033
W3,s112064521049,64521,8.0,11,offline_friend,8-3_0,8.0,8,ambiguous_duplicate_seat,2,s112064521046;s112064521031
W3,s112064521049,64521,8.0,11,offline_friend,8-3_1,10.0,10,ambiguous_duplicate_seat,2,s112064521048;s112064521033
W3,s112064521048,64521,8.0,10,online_friend,8-1_0,11.0,11,ambiguous_duplicate_seat,2,s112064521049;s112064521034
W3,s112064521048,64521,8.0,10,online_friend,8-1_1,8.0,8,ambiguous_duplicate_seat,2,s112064521046;s112064521031
W3,s112064521048,64521,8.0,10,online_friend,8-1_2,5.0,5,ambiguous_duplicate_seat,2,s112064521043;s112064521028
W3,s112064521048,64521,8.0,10,offline_friend,8-3_0,11.0,11,ambiguous_duplicate_seat,2,s112064521049;s112064521034
W3,s112064521048,64521,8.0,10,offline_friend,8-3_1,8.0,8,ambiguous_duplicate_seat,2,s112064521046;s112064521031
W3,s112064521035,64521,8.0,12,online_friend,8-1_0,10.0,10,ambiguous_duplicate_seat,2,s112064521048;s112064521033
W3,s112064521035,64521,8.0,12,online_friend,8-1_1,11.0,11,ambiguous_duplicate_seat,2,s112064521049;s112064521034
W3,s112064521035,64521,8.0,12,online_enemy,8-2_0,2.0,2,ambiguous_duplicate_seat,2,s112064521025;s112064521040
W3,s112064521035,64521,8.0,12,online_enemy,8-2_1,5.0,5,ambiguous_duplicate_seat,2,s112064521043;s112064521028
W3,s112064521035,64521,8.0,12,offline_friend,8-3_0,10.0,10,ambiguous_duplicate_seat,2,s112064521048;s112064521033
W3,s112064521035,64521,8.0,12,offline_friend,8-3_1,11.0,11,ambiguous_duplicate_seat,2,s112064521049;s112064521034
W3,s112064521035,64521,8.0,12,offline_enemy,8-4_0,2.0,2,ambiguous_duplicate_seat,2,s112064521025;s112064521040
W3,s112064521035,64521,8.0,12,offline_enemy,8-4_1,5.0,5,ambiguous_duplicate_seat,2,s112064521043;s112064521028
W3,s112064521033,64521,8.0,10,online_friend,8-1_0,11.0,11,ambiguous_duplicate_seat,2,s112064521049;s112064521034
W3,s112064521033,64521,8.0,10,online_friend,8-1_1,12.0,12,ambiguous_duplicate_seat,2,s112064521035;s112064521050
W3,s112064521033,64521,8.0,10,online_enemy,8-2_0,5.0,5,ambiguous_duplicate_seat,2,s112064521043;s112064521028
W3,s112064521033,64521,8.0,10,online_enemy,8-2_1,2.0,2,ambiguous_duplicate_seat,2,s112064521025;s112064521040
W3,s112064521033,64521,8.0,10,offline_friend,8-3_0,8.0,8,ambiguous_duplicate_seat,2,s112064521046;s112064521031
W3,s112064521033,64521,8.0,10,offline_friend,8-3_1,9.0,9,ambiguous_duplicate_seat,2,s112064521032;s112064521047
W3,s112064521033,64521,8.0,10,offline_friend,8-3_2,11.0,11,ambiguous_duplicate_seat,2,s112064521049;s112064521034
W3,s112064521033,64521,8.0,10,offline_friend,8-3_3,12.0,12,ambiguous_duplicate_seat,2,s112064521035;s112064521050
W3,s112064521033,64521,8.0,10,offline_enemy,8-4_0,5.0,5,ambiguous_duplicate_seat,2,s112064521043;s112064521028
W3,s112064521036,64521,8.0,13,online_friend,8-1_0,11.0,11,ambiguous_duplicate_seat,2,s112064521049;s112064521034
W3,s112064521036,64521,8.0,13,online_friend,8-1_1,10.0,10,ambiguous_duplicate_seat,2,s112064521048;s112064521033
W3,s112064521036,64521,8.0,13,online_friend,8-1_2,12.0,12,ambiguous_duplicate_seat,2,s112064521035;s112064521050
W3,s112064521036,64521,8.0,13,online_friend,8-1_3,9.0,9,ambiguous_duplicate_seat,2,s112064521032;s112064521047
W3,s112064521036,64521,8.0,13,online_friend,8-1_4,8.0,8,ambiguous_duplicate_seat,2,s112064521046;s112064521031
W3,s112064521036,64521,8.0,13,online_enemy,8-2_1,2.0,2,ambiguous_duplicate_seat,2,s112064521025;s112064521040
W3,s112064521036,64521,8.0,13,offline_friend,8-3_0,11.0,11,ambiguous_duplicate_seat,2,s112064521049;s112064521034
W3,s112064521036,64521,8.0,13,offline_friend,8-3_1,10.0,10,ambiguous_duplicate_seat,2,s112064521048;s112064521033
W3,s112064521036,64521,8.0,13,offline_friend,8-3_2,12.0,12,ambiguous_duplicate_seat,2,s112064521035;s112064521050
W3,s112064521036,64521,8.0,13,offline_friend,8-3_3,9.0,9,ambiguous_duplicate_seat,2,s112064521032;s112064521047
W3,s112064521036,64521,8.0,13,offline_friend,8-3_4,8.0,8,ambiguous_duplicate_seat,2,s112064521046;s112064521031
W3,s112064521032,64521,8.0,9,online_friend,8-1_1,10.0,10,ambiguous_duplicate_seat,2,s112064521048;s112064521033
W3,s112064521032,64521,8.0,9,online_friend,8-1_2,11.0,11,ambiguous_duplicate_seat,2,s112064521049;s112064521034
W3,s112064521032,64521,8.0,9,online_friend,8-1_3,12.0,12,ambiguous_duplicate_seat,2,s112064521035;s112064521050
W3,s112064521032,64521,8.0,9,online_enemy,8-2_0,2.0,2,ambiguous_duplicate_seat,2,s112064521025;s112064521040
W3,s112064521032,64521,8.0,9,online_enemy,8-2_3,5.0,5,ambiguous_duplicate_seat,2,s112064521043;s112064521028
W3,s112064521032,64521,8.0,9,offline_friend,8-3_0,10.0,10,ambiguous_duplicate_seat,2,s112064521048;s112064521033
W3,s112064521032,64521,8.0,9,offline_friend,8-3_1,11.0,11,ambiguous_duplicate_seat,2,s112064521049;s112064521034
W3,s112064521032,64521,8.0,9,offline_friend,8-3_2,12.0,12,ambiguous_duplicate_seat,2,s112064521035;s112064521050
W3,s112064521032,64521,8.0,9,offline_enemy,8-4_0,2.0,2,ambiguous_duplicate_seat,2,s112064521025;s112064521040
W3,s112064521032,64521,8.0,9,offline_enemy,8-4_2,5.0,5,ambiguous_duplicate_seat,2,s112064521043;s112064521028
W3,s112064521032,64521,8.0,9,offline_enemy,8-4_3,8.0,8,ambiguous_duplicate_seat,2,s112064521046;s112064521031
W3,s112064521046,64521,8.0,8,online_friend,8-1_0,11.0,11,ambiguous_duplicate_seat,2,s112064521049;s112064521034
W3,s112064521046,64521,8.0,8,offline_friend,8-3_0,11.0,11,ambiguous_duplicate_seat,2,s112064521049;s112064521034
W3,s112064521046,64521,8.0,8,offline_friend,8-3_1,10.0,10,ambiguous_duplicate_seat,2,s112064521048;s112064521033
W3,s112064521034,64521,8.0,11,online_friend,8-1_0,10.0,10,ambiguous_duplicate_seat,2,s112064521048;s112064521033
W3,s112064521034,64521,8.0,11,online_friend,8-1_2,12.0,12,ambiguous_duplicate_seat,2,s112064521035;s112064521050
W3,s112064521034,64521,8.0,11,online_enemy,8-2_0,2.0,2,ambiguous_duplicate_seat,2,s112064521025;s112064521040
