school_id,class_name,seat_no,in_Online_Like,in_Online_Dislike,in_Offline_Like,in_Offline_Dislike
44524,801,3,1,1,1,1
44524,801,7,1,0,1,0
44524,801,9,1,1,1,1
44524,801,10,1,0,1,1
44524,801,12,1,0,1,0
44524,801,13,1,0,1,0
44524,801,17,1,1,1,1
44524,801,18,1,1,1,0
44524,801,19,1,0,1,0
44524,801,20,1,0,1,0
44524,801,23,1,0,1,0
44524,802,1,1,1,1,1
44524,802,2,1,0,1,1
44524,802,3,0,1,1,1
44524,802,6,1,0,0,1
44524,802,10,1,1,1,0
44524,802,12,1,1,1,1
44524,802,13,1,1,1,1
44524,802,14,1,1,1,1
44524,802,15,1,1,1,1
44524,802,16,1,0,1,0
44524,802,17,1,1,1,1
44524,802,18,1,1,1,1
44524,802,21,1,1,1,1
44524,802,23,1,1,1,1
44529,8,1,1,1,1,1
44529,8,2,1,1,1,1
44529,8,3,1,1,1,1
44529,8,4,0,1,1,1
44529,8,5,1,1,1,1
44529,8,6,1,1,1,1
44529,8,7,1,1,1,1
44529,8,8,1,1,1,1
44529,8,9,1,1,1,1
44529,8,10,1,1,1,1
44529,8,11,1,1,1,1
44529,8,12,1,0,1,0
44529,8,13,1,1,1,1
44529,8,14,1,0,1,1
44529,8,15,1,1,1,1
44529,8,16,1,1,1,1
44529,8,22,1,1,1,1
44529,8,23,1,1,1,1
44529,8,24,1,1,1,1
44529,8,25,1,1,1,1
44529,8,26,1,1,1,1
44529,8,27,1,1,1,1
44529,8,28,1,0,1,1
44529,8,29,1,1,1,1
44529,8,30,1,1,1,1
44529,8,31,1,0,1,0
44529,8,32,1,1,1,1
44529,8,33,1,1,1,1
44529,8,34,1,1,1,1
44529,8,35,1,0,1,0
51302,801,1,1,1,0,1
51302,801,2,1,1,1,1
51302,801,3,1,1,1,0
51302,801,4,1,1,1,1
51302,801,5,1,0,1,1
51302,801,6,1,1,1,1
51302,801,7,1,0,1,0
51302,801,8,1,1,1,1
51302,801,9,1,1,1,1
51302,801,10,1,1,1,1
51302,801,11,0,1,1,1
51302,801,12,1,1,1,1
51302,801,13,1,1,1,1
51302,801,14,1,0,1,1
51302,801,15,1,1,1,0
51302,801,16,1,1,1,1
51302,801,17,1,0,1,0
51302,801,18,1,0,1,0
51302,801,19,1,1,1,1
51302,801,20,1,1,1,1
51302,801,21,1,1,1,1
51302,801,22,1,0,1,0
51302,801,23,1,1,1,1
51302,801,24,1,1,1,1
51302,801,25,1,0,1,0
51302,801,26,1,0,1,0
51302,801,27,1,0,1,0
51302,801,28,1,0,1,0
51302,801,29,1,0,1,0
51302,801,30,1,0,1,0
51302,801,31,1,0,1,0
51302,801,32,1,1,1,1
51302,801,33,1,0,1,0
51302,801,34,1,1,1,1
51302,801,36,1,0,1,0
51302,801,37,1,1,1,1
51302,801,38,1,0,1,1
51302,801,40,1,0,1,0
51302,805,1,1,0,1,0
51302,805,3,1,0,1,0
51302,805,4,1,0,1,0
51302,805,5,1,0,1,0
51302,805,11,0,1,0,1
51302,805,12,1,1,1,1
51302,805,13,1,0,1,0
51302,805,16,1,0,1,0
51302,805,20,1,1,0,1
51302,805,24,1,1,1,1
51302,805,26,1,0,1,0
51302,805,27,0,1,0,1
51302,805,28,1,1,1,1
51302,805,29,1,0,1,0
51302,805,30,1,0,1,0
51302,805,32,1,1,1,1
51302,805,33,1,1,1,1
51302,805,35,1,0,1,1
51302,805,37,1,0,1,0
51302,805,40,1,0,1,0
54502,八年二班,1,1,0,1,0
54502,八年二班,2,1,0,1,0
54502,八年二班,3,0,0,1,0
54502,八年二班,4,0,1,1,1
54502,八年二班,5,1,1,1,1
54502,八年二班,6,1,0,1,0
54502,八年二班,7,1,1,1,1
54502,八年二班,8,1,1,1,1
54502,八年二班,9,1,0,1,0
54502,八年二班,10,1,1,1,1
54502,八年二班,14,1,0,1,0
54502,八年二班,16,1,1,1,1
54502,八年二班,17,1,0,1,0
54502,八年二班,19,1,1,1,1
54502,八年二班,20,1,0,1,0
54502,八年二班,21,1,1,1,0
54502,八年二班,22,0,1,0,1
54502,八年二班,23,0,1,1,1
54502,八年二班,25,1,0,1,0
54502,八年四班,1,1,1,1,1
54502,八年四班,2,1,1,1,1
54502,八年四班,4,1,0,1,0
54502,八年四班,5,1,1,1,1
54502,八年四班,6,1,0,1,0
54502,八年四班,8,1,1,1,1
54502,八年四班,9,1,0,1,1
54502,八年四班,10,0,1,1,1
54502,八年四班,11,1,0,1,0
54502,八年四班,12,1,1,1,0
54502,八年四班,15,1,1,1,1
54502,八年四班,16,1,1,1,0
54502,八年四班,18,1,1,1,1
54502,八年四班,20,1,1,1,1
54505,八年一班,3,1,1,1,1
54505,八年一班,4,1,1,1,1
54505,八年一班,5,0,0,1,1
54505,八年一班,12,1,0,1,1
54505,八年一班,13,0,1,0,1
54505,八年一班,15,0,1,1,0
54505,八年一班,17,1,0,1,1
54505,八年一班,18,1,0,1,0
54505,八年一班,20,1,0,1,0
54505,八年一班,21,0,1,1,1
54505,八年一班,23,1,0,1,0
54505,八年一班,26,1,0,1,0
54505,八年五班,1,1,0,1,0
54505,八年五班,3,1,1,0,1
54505,八年五班,5,1,0,1,1
54505,八年五班,6,1,1,1,1
54505,八年五班,7,1,1,1,1
54505,八年五班,9,1,1,1,0
54505,八年五班,10,1,0,1,0
54505,八年五班,11,1,1,1,1
54505,八年五班,12,0,1,1,1
54505,八年五班,15,1,0,1,1
54505,八年五班,16,1,1,1,1
54505,八年五班,17,0,1,0,1
54505,八年五班,18,1,0,1,0
54505,八年五班,19,1,1,1,1
54505,八年五班,21,1,1,1,0
54505,八年五班,22,1,0,1,0
54505,八年五班,23,1,0,1,0
54505,八年五班,24,1,0,1,0
54505,八年五班,26,1,1,1,1
54523,八年孝班,1,1,1,1,1
54523,八年孝班,2,1,0,1,1
54523,八年孝班,4,0,1,0,1
54523,八年孝班,5,1,0,1,0
54523,八年孝班,6,1,1,1,1
54523,八年孝班,7,1,0,1,1
54523,八年孝班,8,1,1,1,1
54523,八年孝班,10,1,1,1,1
54523,八年孝班,11,1,1,1,1
54523,八年孝班,13,1,1,1,0
54523,八年孝班,16,1,1,1,0
54523,八年孝班,17,1,1,0,1
54523,八年忠班,1,0,1,1,1
54523,八年忠班,3,1,0,1,0
54523,八年忠班,6,1,1,1,1
54523,八年忠班,7,1,1,1,1
54523,八年忠班,8,1,1,1,1
54523,八年忠班,9,0,0,1,0
54523,八年忠班,10,0,1,1,1
54523,八年忠班,11,1,1,1,0
54523,八年忠班,13,1,1,1,1
54523,八年忠班,15,0,1,0,1
54523,八年忠班,16,1,0,1,1
54523,八年忠班,17,1,1,1,1
60323,802,1,1,1,1,1
60323,802,3,1,1,1,0
60323,802,4,1,1,1,1
60323,802,5,1,1,1,1
60323,802,6,1,0,1,0
60323,802,7,1,0,1,0
60323,802,8,1,1,1,1
60323,802,9,1,1,1,1
60323,802,12,1,0,1,0
60323,802,13,1,1,1,1
60323,802,14,1,0,1,0
60323,802,16,1,0,1,0
60323,802,17,1,0,1,0
60323,802,18,1,1,1,1
60323,802,19,1,1,1,1
60323,802,21,1,0,1,1
60323,802,23,1,0,1,0
60323,802,24,1,1,1,1
60323,802,26,1,1,1,1
60323,802,27,0,1,1,1
60323,802,28,1,1,1,1
60323,802,30,1,1,1,1
60323,804,1,1,1,1,1
60323,804,2,1,0,1,1
60323,804,4,1,1,1,1
60323,804,6,0,1,1,1
60323,804,7,1,0,1,1
60323,804,8,1,0,1,0
60323,804,9,1,0,1,0
60323,804,12,1,0,1,0
60323,804,13,1,1,1,1
60323,804,14,1,0,1,0
60323,804,15,1,0,1,1
60323,804,16,1,0,1,1
60323,804,17,1,0,1,0
60323,804,18,1,1,1,1
60323,804,20,1,0,1,0
60323,804,21,1,1,1,1
60323,804,22,1,0,1,1
60323,804,23,1,0,1,0
60323,804,24,1,1,1,1
60323,804,25,1,0,1,0
60323,804,26,1,1,1,1
60323,804,27,1,0,1,0
60323,804,28,1,0,1,0
60323,804,29,0,1,1,1
60323,804,30,1,1,1,1
60323,804,31,1,0,1,0
61313,Y217,2,1,0,1,0
61313,Y217,3,1,0,1,0
61313,Y217,5,1,0,1,0
61313,Y217,6,1,0,1,0
61313,Y217,7,1,0,1,0
61313,Y217,8,1,1,0,1
61313,Y217,9,1,0,1,0
61313,Y217,10,1,1,1,1
61313,Y217,11,1,0,1,0
61313,Y217,14,1,0,1,0
61313,Y217,15,1,0,1,0
61313,Y217,19,1,1,1,1
61313,Y217,20,1,0,1,0
61313,Y217,21,1,0,1,1
61313,Y217,23,1,1,1,1
61313,Y217,24,1,1,1,1
61313,Y217,26,1,0,1,0
61313,Y217,27,1,0,1,0
61313,Y217,28,1,0,1,0
61313,Y217,29,1,0,1,0
61313,Y217,30,1,1,1,1
61313,Y217,31,1,1,1,1
61313,Y217,32,1,1,1,0
61313,Y217,33,1,1,1,1
61313,Y217,34,1,0,1,0
61313,Y217,35,1,1,1,1
61313,Y217,36,1,0,1,1
61313,Y217,37,1,1,1,0
61313,Y217,38,1,1,1,1
61313,Y217,39,1,0,1,0
61313,Y217,40,0,1,1,1
61313,Y217,41,1,0,1,0
61313,Y217,42,1,0,1,1
61313,Y27,2,1,0,1,1
61313,Y27,3,1,1,1,1
61313,Y27,4,1,0,1,0
61313,Y27,6,1,0,1,0
61313,Y27,7,1,1,1,1
61313,Y27,8,1,1,1,1
61313,Y27,9,1,1,1,1
61313,Y27,10,1,1,1,0
61313,Y27,11,1,0,1,0
61313,Y27,12,1,1,1,1
61313,Y27,13,1,0,1,1
61313,Y27,14,1,0,1,0
61313,Y27,15,1,0,1,0
61313,Y27,16,1,1,1,1
61313,Y27,17,1,0,1,0
61313,Y27,18,1,0,1,1
61313,Y27,19,1,1,1,1
61313,Y27,20,1,0,1,0
61313,Y27,21,1,0,1,0
61313,Y27,22,1,0,1,0
61313,Y27,24,1,1,1,1
61313,Y27,25,1,1,1,1
61313,Y27,26,1,1,1,0
61313,Y27,27,1,1,0,1
61313,Y27,28,1,1,1,1
61313,Y27,29,1,0,1,1
61313,Y27,30,1,1,1,1
61313,Y27,31,1,1,1,1
61313,Y27,32,0,0,1,0
61313,Y27,33,1,0,1,1
61313,Y27,34,1,0,1,0
61313,Y27,35,1,1,1,1
61313,Y27,36,1,0,1,0
61313,Y27,38,1,0,1,0
61313,Y27,39,1,0,1,0
61313,Y27,40,1,0,1,0
61315,201,1,1,1,1,1
61315,201,2,0,0,0,1
61315,201,4,0,0,1,1
61315,201,5,1,0,1,1
61315,201,6,1,1,1,0
61315,201,8,0,0,0,1
61315,201,10,1,1,1,0
61315,201,11,1,1,1,1
61315,201,12,1,1,1,1
61315,201,13,1,0,1,1
61315,201,14,1,0,1,0
61315,201,15,1,0,1,0
61315,201,17,1,0,1,0
61315,201,19,1,1,1,1
61315,201,20,0,0,1,1
61315,201,21,1,0,1,0
61315,201,22,1,1,1,1
61315,201,23,1,1,1,1
61315,201,24,1,1,0,1
61315,201,25,1,1,1,1
61315,201,27,1,1,0,1
61315,201,28,1,0,1,0
61315,201,29,0,0,1,0
61315,201,32,1,1,1,1
61315,201,33,1,0,1,0
61315,201,34,1,1,1,0
61315,201,35,1,0,1,0
61315,201,36,1,0,1,1
61315,201,38,1,1,1,1
61315,204,1,1,0,1,1
61315,204,2,1,1,1,1
61315,204,3,1,1,1,1
61315,204,5,0,1,0,1
61315,204,6,1,0,1,0
61315,204,11,1,0,1,0
61315,204,13,1,0,1,0
61315,204,15,0,1,0,1
61315,204,17,1,0,1,0
61315,204,19,0,0,1,0
61315,204,23,1,0,1,0
61315,204,24,1,0,1,0
61315,204,27,1,1,1,1
61315,204,28,1,1,1,1
61315,204,29,1,0,1,0
61315,204,34,1,0,0,0
61315,204,35,0,1,1,1
61315,204,37,1,0,0,1
61317,國二03,1,1,0,1,0
61317,國二03,2,1,1,1,1
61317,國二03,4,1,0,1,0
61317,國二03,7,1,0,1,0
61317,國二03,8,1,1,1,1
61317,國二03,9,1,0,1,0
61317,國二03,10,1,0,1,0
61317,國二03,11,1,0,1,0
61317,國二03,14,1,0,1,0
61317,國二03,15,1,1,1,1
61317,國二03,16,1,1,1,1
61317,國二03,17,1,0,1,1
61317,國二03,19,1,1,1,1
61317,國二03,21,1,0,1,0
61317,國二03,24,1,0,1,0
61317,國二03,25,1,0,1,0
61317,國二03,26,1,0,1,0
61317,國二03,27,1,0,1,0
61317,國二03,28,1,0,1,0
61317,國二03,29,1,0,1,0
61317,國二03,30,0,1,0,1
61317,國二03,31,1,0,1,0
61317,國二03,32,1,0,1,0
61317,國二03,33,1,1,1,1
61317,國二03,34,1,0,1,0
61317,國二03,35,1,1,1,1
61317,國二03,37,1,0,1,0
61317,國二03,39,0,1,0,1
61317,國二03,40,1,0,1,0
61317,國二03,41,1,0,1,0
61317,國二03,43,1,0,1,0
61317,國二03,46,1,0,1,1
61317,國二03,48,1,1,1,1
61317,國二07,1,1,1,1,1
61317,國二07,2,1,1,1,0
61317,國二07,3,1,1,1,1
61317,國二07,6,1,1,1,1
61317,國二07,7,1,1,1,1
61317,國二07,8,1,0,1,1
61317,國二07,9,1,1,1,1
61317,國二07,10,1,0,1,1
61317,國二07,11,1,1,1,1
61317,國二07,12,1,1,1,1
61317,國二07,15,1,1,1,1
61317,國二07,16,0,0,1,1
61317,國二07,17,1,0,1,0
61317,國二07,18,0,1,0,1
61317,國二07,19,1,1,0,0
61317,國二07,20,1,0,1,0
61317,國二07,22,1,0,1,1
61317,國二07,23,1,1,1,1
61317,國二07,25,1,0,1,0
61317,國二07,26,0,1,0,1
61317,國二07,27,1,1,1,1
61317,國二07,28,1,0,1,0
61317,國二07,30,1,1,1,1
61317,國二07,31,1,0,1,0
61317,國二07,32,1,1,0,1
61317,國二07,33,1,0,1,0
61317,國二07,35,1,1,1,1
61317,國二07,36,1,0,1,0
61317,國二07,37,1,1,1,1
61317,國二07,38,1,0,1,0
61317,國二07,39,1,0,1,0
61317,國二07,40,1,0,1,0
61317,國二07,41,1,1,0,1
61317,國二07,42,1,1,1,1
64350,802,2,1,0,1,0
64350,802,3,1,1,0,1
64350,802,4,1,1,1,1
64350,802,5,1,0,1,0
64350,802,6,1,1,1,1
64350,802,7,1,0,1,0
64350,802,9,1,0,1,0
64350,802,10,1,1,1,1
64350,802,11,1,0,1,0
64350,802,12,1,0,1,0
64350,802,14,1,1,1,1
64350,802,15,1,1,0,1
64350,802,17,1,1,1,1
64350,802,18,1,0,1,0
64350,802,19,1,1,1,1
64350,802,20,1,0,1,1
64350,802,21,1,1,1,1
64350,802,23,1,0,1,1
64350,802,24,1,1,1,1
64350,802,25,1,0,1,0
64350,802,26,0,1,0,1
64350,802,27,1,0,1,0
64350,805,1,1,0,1,0
64350,805,2,1,0,1,0
64350,805,4,1,0,1,0
64350,805,5,1,0,1,0
64350,805,6,1,1,1,1
64350,805,7,1,0,1,0
64350,805,8,0,1,0,1
64350,805,14,1,0,1,0
64350,805,15,1,0,1,0
64350,805,16,1,1,1,1
64350,805,17,1,0,1,0
64350,805,18,1,0,1,0
64350,805,19,1,0,1,0
64350,805,20,1,1,1,1
64350,805,21,1,0,1,1
64350,805,25,0,1,1,1
64350,805,27,1,0,1,0
64510,八年二班,2,1,0,1,0
64510,八年二班,4,1,0,1,0
64510,八年二班,5,1,0,1,0
64510,八年二班,6,1,0,1,0
64510,八年二班,7,1,1,1,0
64510,八年二班,8,1,1,0,1
64510,八年二班,9,1,1,1,0
64510,八年二班,10,0,1,0,1
64510,八年二班,11,1,0,1,1
64510,八年二班,21,1,1,1,1
64510,八年二班,22,1,0,1,0
64510,八年二班,23,1,0,1,0
64510,八年二班,24,1,0,1,0
64510,八年二班,25,1,0,1,0
64510,八年二班,26,1,0,1,0
64510,八年二班,28,1,0,1,1
64510,八年二班,29,1,0,1,0
64510,八年二班,30,1,1,1,1
64510,八年二班,31,1,1,1,1
64510,八年十班,1,1,1,1,1
64510,八年十班,2,1,0,1,1
64510,八年十班,3,1,0,1,0
64510,八年十班,4,1,1,1,1
64510,八年十班,5,1,0,1,0
64510,八年十班,7,1,0,1,1
64510,八年十班,8,1,1,1,1
64510,八年十班,9,1,0,1,0
64510,八年十班,11,1,1,1,1
64510,八年十班,12,1,1,1,1
64510,八年十班,13,1,1,1,1
64510,八年十班,21,1,0,1,0
64510,八年十班,22,1,1,1,1
64510,八年十班,23,1,1,1,1
64510,八年十班,25,1,1,1,1
64510,八年十班,26,1,1,1,1
64510,八年十班,27,1,0,1,0
64510,八年十班,28,1,1,1,1
64510,八年十班,29,1,1,1,1
64510,八年十班,30,1,0,1,0
64510,八年十班,33,1,1,1,1
64515,807,2,1,1,1,1
64515,807,3,1,1,1,1
64515,807,4,1,1,1,1
64515,807,6,1,0,1,1
64515,807,7,1,0,1,0
64515,807,8,1,0,1,0
64515,807,9,1,0,1,0
64515,807,10,1,0,1,0
64515,807,11,1,0,1,0
64515,807,12,1,0,1,0
64515,807,13,1,1,1,1
64515,807,14,1,1,1,1
64515,807,15,1,0,1,0
64515,807,16,1,1,1,1
64515,807,17,1,0,1,0
64515,807,18,1,1,1,1
64515,807,19,1,1,1,1
64515,807,20,1,1,1,1
64515,807,21,1,1,1,1
64515,807,22,1,0,1,0
64515,807,23,0,1,1,1
64515,807,24,1,1,1,1
64515,807,25,1,1,1,1
64515,807,26,1,1,1,1
64515,807,28,1,1,1,1
64515,807,29,1,0,1,0
64515,807,30,1,0,1,0
64515,816,1,1,1,1,1
64515,816,4,0,1,0,1
64515,816,5,1,0,1,0
64515,816,7,1,0,1,0
64515,816,8,1,0,1,0
64515,816,9,1,0,1,0
64515,816,10,1,0,1,0
64515,816,11,1,0,1,0
64515,816,12,1,1,1,0
64515,816,14,1,0,1,1
64515,816,15,1,0,1,0
64515,816,16,1,0,1,1
64515,816,17,1,0,1,0
64515,816,18,0,0,1,0
64515,816,19,1,1,1,1
64515,816,20,1,1,1,1
64515,816,21,1,1,1,1
64515,816,24,1,0,1,1
64515,816,25,1,0,1,1
64515,816,26,1,1,1,0
64515,816,27,1,0,1,0
64519,803,1,1,1,1,1
64519,803,3,1,1,1,1
64519,803,4,1,1,1,1
64519,803,5,1,1,1,1
64519,803,8,1,0,1,0
64519,803,9,1,1,1,1
64519,803,10,1,1,1,1
64519,803,11,1,0,1,0
64519,803,12,1,0,1,0
64519,803,13,1,0,1,0
64519,803,17,0,1,0,1
64519,803,20,0,1,0,1
64519,803,21,1,0,1,0
64519,803,23,1,0,1,0
64521,8,1,1,1,1,1
64521,8,2,1,1,1,1
64521,8,3,1,1,1,1
64521,8,4,1,1,1,1
64521,8,5,1,1,1,1
64521,8,6,1,1,1,1
64521,8,7,1,1,1,1
64521,8,8,1,1,1,1
64521,8,9,1,1,1,1
64521,8,10,1,1,1,1
64521,8,11,1,1,1,1
64521,8,12,1,1,1,1
64521,8,13,1,1,1,1
64523,八年三班,1,1,1,1,1
64523,八年三班,4,1,1,1,1
64523,八年三班,5,1,0,1,0
64523,八年三班,6,1,1,1,1
64523,八年三班,7,1,1,1,1
64523,八年三班,9,0,1,1,1
64523,八年三班,10,1,1,1,1
64523,八年三班,11,1,1,1,1
64523,八年三班,12,0,0,1,0
64523,八年三班,14,1,0,1,1
64523,八年三班,15,1,1,0,1
64523,八年三班,17,1,0,1,0
64523,八年三班,18,1,0,1,0
64523,八年三班,19,1,0,1,0
64523,八年三班,21,1,0,1,0
64523,八年三班,23,1,0,1,0
64523,八年三班,24,0,1,1,1
64523,八年八班,3,1,0,1,0
64523,八年八班,4,1,1,1,1
64523,八年八班,5,1,0,1,1
64523,八年八班,6,1,1,1,1
64523,八年八班,7,1,1,1,1
64523,八年八班,8,1,0,1,1
64523,八年八班,9,1,1,1,1
64523,八年八班,10,1,1,1,1
64523,八年八班,11,1,0,1,1
64523,八年八班,12,1,1,1,1
64523,八年八班,13,1,0,1,0
64523,八年八班,14,1,1,1,1
64523,八年八班,15,1,1,1,1
64523,八年八班,16,1,1,1,1
64523,八年八班,17,1,1,0,1
64523,八年八班,18,1,1,1,0
64523,八年八班,20,1,1,1,1
64523,八年八班,21,1,1,1,1
64523,八年八班,22,0,1,0,1
64523,八年八班,23,1,0,1,1
64523,八年八班,24,1,1,1,1
64526,801,1,1,1,1,1
64526,801,2,1,1,1,1
64526,801,3,1,1,1,0
64526,801,5,0,1,1,1
64526,801,6,1,1,1,1
64526,801,7,1,1,1,0
64526,801,8,1,1,1,1
64526,801,9,1,1,1,1
64526,801,10,1,0,1,1
64526,801,11,1,1,1,1
64526,801,12,0,1,0,1
64526,801,13,1,1,1,0
64526,801,14,1,0,1,0
64526,801,15,1,0,1,0
64526,801,17,1,1,1,1
64526,801,18,0,1,0,1
64526,801,19,1,0,1,0
64526,801,20,1,1,1,1
64526,801,21,1,1,0,1
64526,801,22,1,0,1,0
64526,801,23,1,0,1,0
64526,801,25,1,1,1,1
64526,801,26,1,1,1,1
64526,801,27,1,0,1,0
64526,804,4,1,0,1,0
64526,804,5,1,0,1,0
64526,804,9,1,0,1,0
64526,804,10,1,0,0,0
64526,804,12,0,1,1,1
64526,804,13,1,1,1,1
64526,804,15,1,0,1,0
64526,804,16,1,1,1,0
64526,804,17,1,0,1,0
64526,804,18,1,1,1,1
64526,804,21,1,0,1,0
64526,804,23,1,0,1,0
64526,804,24,1,1,1,1
64533,801,2,1,0,1,0
64533,801,3,1,0,1,0
64533,801,4,1,0,1,0
64533,801,6,1,0,1,0
64533,802,3,1,0,1,0
64533,802,4,1,0,1,0
64533,802,6,1,0,0,0
64537,八年18班,2,1,0,1,0
64537,八年18班,6,1,1,0,1
64537,八年18班,7,1,1,1,1
64537,八年18班,8,1,0,1,0
64537,八年18班,9,1,0,1,0
64537,八年18班,10,1,0,1,0
64537,八年18班,11,1,0,1,0
64537,八年18班,15,1,1,1,1
64537,八年18班,16,1,0,1,0
64537,八年18班,18,1,0,1,0
64537,八年9班,2,0,1,0,1
64537,八年9班,9,1,0,1,0
64537,八年9班,10,1,1,1,1
64537,八年9班,11,1,1,1,1
64537,八年9班,13,1,1,1,1
64537,八年9班,15,1,1,1,1
64537,八年9班,16,1,0,1,1
64537,八年9班,17,1,0,1,0
64538,八年五班,1,1,1,1,1
64538,八年五班,3,0,0,1,1
64538,八年五班,4,1,1,1,1
64538,八年五班,5,1,0,1,0
64538,八年五班,6,1,1,1,1
64538,八年五班,7,1,1,1,1
64538,八年五班,9,1,1,1,1
64538,八年五班,10,1,1,1,1
64538,八年五班,11,1,0,1,0
64538,八年五班,12,1,1,1,1
64538,八年五班,13,0,1,1,1
64538,八年五班,14,1,1,1,1
64538,八年五班,16,1,1,1,1
64538,八年五班,17,1,1,1,1
64538,八年五班,18,1,1,1,1
64538,八年五班,19,1,1,1,1
64538,八年五班,20,1,1,1,1
64538,八年五班,21,1,1,1,1
64538,八年五班,22,1,0,1,1
64538,八年五班,23,1,1,1,1
64538,八年五班,24,1,1,1,1
64538,八年五班,25,1,0,1,0
64538,八年五班,26,1,1,1,1
64538,八年五班,27,1,1,1,1
64538,八年五班,28,1,0,1,0
64538,八年五班,29,1,1,1,1
64538,八年十一班,1,1,1,1,1
64538,八年十一班,2,1,1,1,1
64538,八年十一班,3,1,0,1,0
64538,八年十一班,4,1,1,1,1
64538,八年十一班,5,1,0,1,0
64538,八年十一班,6,1,1,1,1
64538,八年十一班,7,1,1,1,1
64538,八年十一班,8,1,1,1,1
64538,八年十一班,9,1,0,1,0
64538,八年十一班,10,1,1,1,1
64538,八年十一班,11,0,1,0,1
64538,八年十一班,12,0,1,0,1
64538,八年十一班,13,1,0,1,0
64538,八年十一班,14,1,1,1,1
64538,八年十一班,15,1,1,1,1
64538,八年十一班,16,0,1,0,1
64538,八年十一班,18,1,1,1,1
64538,八年十一班,19,1,1,1,0
64538,八年十一班,20,1,0,1,0
64538,八年十一班,21,1,1,1,1
64538,八年十一班,22,1,1,1,1
64538,八年十一班,23,1,0,1,0
64538,八年十一班,24,1,1,1,1
64538,八年十一班,25,1,0,1,0
64538,八年十一班,26,1,1,1,1
64538,八年十一班,27,1,0,1,0
64538,八年十一班,28,1,0,1,0
64543,801,2,1,1,1,1
64543,801,3,1,0,1,0
64543,801,5,1,1,0,1
64543,801,7,1,0,1,0
64543,801,8,0,0,1,1
64543,801,9,1,0,1,1
64543,801,10,1,0,1,0
64543,801,11,1,1,1,1
64543,801,12,0,1,0,1
64543,801,14,1,0,1,1
64543,801,15,1,0,1,0
64543,801,16,1,0,1,0
64543,801,17,1,0,1,1
64543,801,18,0,1,0,1
64543,801,19,1,0,1,0
64543,801,20,1,0,1,0
64543,801,23,1,0,1,0
64543,801,24,1,0,1,1
64543,801,27,1,0,1,0
64543,808,2,0,1,0,1
64543,808,4,1,0,1,0
64543,808,5,1,0,1,0
64543,808,8,0,1,0,1
64543,808,11,1,0,1,0
64543,808,12,1,0,1,0
64543,808,13,1,0,1,1
64543,808,15,1,0,1,1
64543,808,16,1,1,1,1
64543,808,18,1,1,1,0
64543,808,19,1,1,1,1
64543,808,20,1,1,1,1
64543,808,21,1,1,1,1
64543,808,24,1,0,1,0
64545,八年4班,1,1,1,1,1
64545,八年4班,3,1,0,1,1
64545,八年4班,4,1,1,1,0
64545,八年4班,6,1,1,1,1
64545,八年4班,7,1,1,1,1
64545,八年4班,8,1,1,1,1
64545,八年4班,9,1,1,1,0
64545,八年4班,12,1,0,1,1
64545,八年4班,13,1,0,1,1
64545,八年4班,14,1,0,1,0
64545,八年4班,15,1,0,1,0
64545,八年4班,16,1,0,1,0
64545,八年7班,1,1,1,1,1
64545,八年7班,2,1,1,1,1
64545,八年7班,3,1,0,1,0
64545,八年7班,5,1,0,1,1
64545,八年7班,7,1,1,1,0
64545,八年7班,8,1,0,1,0
64545,八年7班,10,1,0,1,0
64545,八年7班,11,1,0,1,0
64545,八年7班,12,1,0,1,0
64545,八年7班,13,1,1,1,0
64545,八年7班,14,1,0,1,1
64545,八年7班,15,1,0,1,0
64545,八年7班,16,1,1,1,1
64545,八年7班,17,1,0,1,0
64545,八年7班,18,1,1,1,0
64545,八年7班,19,1,0,1,0
64546,八年九班,1,1,0,1,0
64546,八年九班,2,1,1,1,1
64546,八年九班,3,0,1,1,1
64546,八年九班,5,1,0,1,0
64546,八年九班,6,1,1,1,0
64546,八年九班,7,1,0,1,0
64546,八年九班,8,1,0,1,0
64546,八年九班,9,1,1,1,0
64546,八年九班,10,1,0,1,0
64546,八年九班,11,1,0,1,0
64546,八年九班,12,1,0,1,0
64546,八年九班,13,1,0,1,0
64546,八年九班,14,1,1,1,0
64546,八年九班,15,1,1,1,0
64546,八年九班,16,1,1,1,1
64546,八年九班,17,1,1,1,1
64546,八年九班,18,1,0,1,0
64546,八年九班,19,1,1,1,1
64546,八年九班,20,1,0,1,0
64546,八年九班,21,1,1,1,1
64546,八年九班,22,1,0,1,1
64546,八年九班,23,1,1,1,1
64546,八年九班,24,1,1,1,1
64546,八年九班,25,1,1,1,1
64546,八年九班,26,1,1,1,1
64546,八年二班,1,0,1,1,1
64546,八年二班,2,1,1,1,1
64546,八年二班,3,1,1,1,1
64546,八年二班,4,1,1,1,1
64546,八年二班,5,1,1,1,1
64546,八年二班,7,1,1,1,1
64546,八年二班,8,1,0,1,0
64546,八年二班,9,1,1,1,1
64546,八年二班,10,1,1,1,1
64546,八年二班,14,1,0,1,0
64546,八年二班,15,1,1,1,1
64546,八年二班,16,1,0,1,0
64546,八年二班,17,1,1,0,1
64546,八年二班,18,1,0,1,0
64546,八年二班,19,1,0,1,0
64546,八年二班,20,1,1,1,1
64546,八年二班,21,1,1,1,1
64546,八年二班,22,1,0,1,0
64546,八年二班,23,1,1,1,1
64546,八年二班,24,1,0,1,0
64546,八年二班,25,1,1,0,1
