school_id,class_name,seat_no,in_Online_Like,in_Online_Dislike,in_Offline_Like,in_Offline_Dislike
144517,803,2,1,1,1,1
144517,803,3,1,1,1,1
144517,803,5,1,1,1,1
144517,803,7,0,1,0,0
144517,803,9,0,1,1,1
144517,803,10,1,1,0,1
144517,803,11,1,0,1,0
144517,803,12,1,0,1,0
144517,803,13,1,1,1,1
144517,803,15,1,0,1,0
144517,803,20,1,1,1,1
154501,八年五班,2,1,0,1,1
154501,八年五班,7,1,1,1,1
154501,八年五班,9,0,1,1,1
154501,八年五班,15,1,0,1,1
154501,八年五班,16,1,1,1,1
154501,八年五班,25,1,0,1,0
154505,801,2,1,0,1,1
154505,801,6,0,1,0,1
154505,801,7,1,0,1,0
154505,801,14,1,0,1,0
154505,801,19,1,0,1,0
154505,801,27,1,0,1,0
154505,807,1,1,1,1,1
154505,807,19,1,0,1,0
154505,807,20,1,0,1,1
154505,807,25,1,0,1,0
154505,807,30,1,1,1,1
154505,807,36,0,1,0,0
154505,807,54,0,0,0,1
154505,807,55,1,1,0,0
154505,807,56,1,0,0,1
154505,807,58,0,1,0,1
154505,807,59,1,0,0,1
154505,807,60,1,1,0,1
154506,807,2,1,0,1,0
154506,807,15,1,0,1,0
154506,807,17,0,1,0,1
154506,807,19,1,1,1,1
154506,807,29,0,1,0,0
154506,807,30,0,1,0,1
154506,807,43,0,0,0,1
154506,815,4,1,0,1,0
154506,815,6,1,0,1,0
154506,815,7,0,1,0,1
154506,815,18,1,0,1,0
154506,815,19,1,1,1,1
154506,815,24,1,1,1,1
154506,815,26,0,1,0,1
154506,815,27,0,1,0,1
154506,815,60,0,0,1,0
154513,八年一班,1,1,0,1,0
154513,八年一班,7,1,0,1,0
154513,八年一班,13,1,0,1,0
154513,八年一班,21,1,1,1,1
154513,八年二班,7,1,1,1,1
154515,801,2,1,1,1,1
154515,801,5,1,0,1,0
154515,801,6,1,0,1,1
154515,801,9,0,0,1,0
154515,801,12,0,1,0,1
154515,801,13,1,0,1,0
154515,801,15,1,0,1,0
154515,801,20,1,0,1,0
154515,803,2,1,1,1,1
154515,803,12,1,1,1,1
154515,803,18,1,1,1,1
154515,803,21,1,1,1,0
154515,803,60,1,0,0,0
154522,801,1,0,0,0,1
154522,801,2,1,0,1,0
154522,801,4,1,0,1,0
154522,801,6,1,0,0,0
154522,801,7,1,0,1,0
154522,801,8,1,0,1,0
154522,801,9,0,1,0,1
154522,801,13,1,0,1,0
154522,801,15,0,1,0,1
154522,801,16,0,0,1,0
154522,801,17,0,1,0,1
154522,801,18,1,0,1,0
154522,801,20,1,0,1,0
154522,801,22,0,1,0,0
154522,801,25,0,1,0,1
154522,801,27,1,0,0,0
154522,801,29,1,0,0,0
154522,801,31,0,0,1,0
154522,804,3,0,0,0,1
154522,804,4,1,0,1,0
154522,804,6,1,0,1,0
154522,804,7,1,0,0,0
154522,804,8,0,0,0,1
154522,804,10,1,0,1,0
154522,804,12,0,0,0,1
154522,804,16,1,0,1,0
154522,804,17,1,0,1,0
154522,804,19,1,1,1,1
154522,804,21,1,0,1,0
154522,804,24,1,0,1,0
154522,804,25,1,0,0,0
154522,804,28,1,0,1,0
154522,804,29,1,1,1,1
154522,804,30,0,0,0,1
164501,801,1,1,0,1,1
164501,801,4,1,1,1,1
164501,801,10,1,1,1,1
164501,801,15,1,1,1,1
164501,801,19,1,0,1,0
164501,801,21,1,1,1,1
164501,801,24,1,0,1,0
164501,801,50,0,1,0,0
164501,801,52,0,0,1,0
164501,801,56,0,1,0,0
164501,801,57,0,1,0,0
164501,801,58,0,1,0,0
164501,801,59,0,1,0,1
164501,801,60,1,0,1,1
164501,805,4,1,0,1,0
164501,805,5,0,1,0,1
164501,805,9,0,1,0,0
164501,805,13,1,1,0,1
164501,805,15,1,1,0,1
164501,805,17,0,1,0,1
164501,805,22,1,1,1,1
164501,805,24,1,1,1,1
164501,805,27,1,0,1,0
164501,805,28,0,1,0,1
164513,801,1,1,1,1,1
164513,801,2,0,1,0,0
164513,801,8,1,1,1,1
164513,801,15,1,1,1,1
164513,801,17,1,0,1,0
164513,801,22,1,1,1,1
164513,801,26,1,1,1,1
164513,801,27,1,1,0,1
164513,801,58,1,0,0,0
164513,801,59,1,0,0,0
164513,801,60,1,0,0,0
164513,803,2,1,1,1,1
164513,803,7,1,1,0,0
164513,803,11,1,0,1,0
164513,803,13,1,1,1,1
164513,803,15,1,1,1,1
164513,803,22,1,1,1,1
171306,804,2,0,1,0,1
171306,804,4,1,0,1,0
171306,804,6,1,0,1,0
171306,804,8,1,0,1,0
171306,804,9,1,1,1,1
171306,804,11,1,1,1,1
171306,804,14,1,1,1,1
171306,804,15,1,1,1,1
171306,804,20,1,1,0,1
171306,804,23,1,0,1,0
171306,804,25,1,0,1,0
171306,804,27,1,1,1,1
171306,804,28,1,1,1,1
171306,804,29,1,0,1,0
171306,804,32,1,0,1,0
171306,804,40,1,1,0,1
171306,804,42,1,1,1,1
171306,804,59,1,0,0,1
171306,804,60,1,0,0,0
171306,809,7,1,1,1,1
171306,809,11,1,0,1,0
171306,809,12,1,1,1,1
171306,809,18,1,1,1,1
171306,809,30,1,0,1,0
171306,809,40,1,0,1,0
183502,801,1,1,1,1,1
183502,801,2,1,0,1,0
183502,801,5,1,0,1,0
183502,801,28,1,1,1,1
183502,801,55,0,0,0,1
183502,801,56,0,1,0,0
183502,801,57,0,1,0,1
183502,801,58,0,1,0,1
183502,801,59,0,1,0,1
183502,801,60,0,1,0,1
183502,814,2,1,0,1,1
183502,814,4,0,1,0,0
183502,814,5,1,0,1,1
183502,814,8,1,1,1,1
183502,814,9,1,0,1,0
183502,814,13,0,1,0,1
183502,814,16,1,1,1,1
183502,814,17,1,0,1,0
183502,814,21,1,1,1,1
183502,814,32,1,1,1,1
183502,814,34,1,0,1,0
183502,814,35,1,1,1,1
183502,814,59,0,0,0,1
183510,807,4,1,1,1,1
183510,807,7,1,1,1,1
183510,807,13,1,1,1,1
183510,807,18,1,1,1,1
183510,807,20,1,0,1,0
183510,807,22,1,0,1,0
183510,807,24,1,1,1,1
183510,807,31,0,0,0,1
183510,807,33,0,0,0,1
183510,807,35,0,0,0,1
183510,807,36,0,0,1,0
183510,807,38,0,0,1,0
183510,807,39,0,1,0,1
183510,807,42,0,0,0,1
183510,807,43,0,0,1,0
183510,807,56,0,0,1,0
183510,807,60,0,1,1,0
183510,820,4,1,0,1,0
183510,820,10,1,1,1,1
183510,820,15,1,0,1,0
183510,820,21,1,0,1,0
183510,820,29,1,1,1,1
183510,820,30,0,1,0,0
183510,820,31,0,1,0,0
183510,820,32,0,1,0,0
183510,820,33,0,1,0,0
183510,820,34,0,1,0,0
183510,820,56,0,0,0,1
183510,820,57,0,0,0,1
183510,820,58,0,0,0,1
183510,820,59,0,0,0,1
183510,820,60,0,0,0,1
191309,國二丁,7,1,1,0,1
191309,國二丁,8,1,1,1,1
191309,國二丁,9,1,0,1,1
191309,國二丁,11,1,0,1,1
191309,國二丁,15,1,1,1,1
191309,國二丁,24,1,0,1,0
191309,國二丁,26,0,1,1,1
191309,國二丁,28,1,0,1,0
191309,國二丁,32,1,0,1,1
191309,國二丁,38,1,0,1,0
191309,國二丁,39,0,0,0,1
191309,國二丁,40,0,1,0,0
191309,國二丁,41,0,1,0,0
191309,國二丁,42,0,1,0,0
191309,國二丁,43,0,1,0,0
191309,國二丁,44,0,0,0,1
191309,國二丁,48,0,0,0,1
191309,國二丁,51,0,1,0,0
191309,國二丁,52,0,0,0,1
191309,國二丁,53,0,1,0,0
191309,國二丁,56,0,0,1,0
191309,國二丁,57,0,1,1,0
191309,國二丁,58,0,1,1,1
191309,國二丁,59,0,1,1,1
191309,國二丁,60,0,1,1,1
191311,國二14,22,1,1,1,1
191311,國二14,32,1,0,1,0
191311,國二14,38,1,0,1,0
191311,國二14,39,1,0,1,0
191311,國二14,46,1,0,1,0
191311,國二14,59,0,1,0,0
191311,國二14,60,1,1,0,1
191311,國二5,8,1,0,1,0
191311,國二5,10,1,0,1,1
191311,國二5,13,0,1,0,1
191311,國二5,16,1,1,1,0
191311,國二5,34,1,0,1,0
191311,國二5,60,0,1,0,0
191313,國二戊,8,1,1,0,1
191313,國二戊,12,1,1,1,1
191313,國二戊,60,0,1,0,1
191313,國二甲,10,1,0,1,0
191313,國二甲,14,1,0,1,1
191313,國二甲,15,1,0,1,0
191313,國二甲,25,1,1,1,1
191313,國二甲,29,1,0,1,0
191313,國二甲,37,1,0,1,1
191313,國二甲,42,1,0,1,0
191313,國二甲,50,0,1,1,0
193315,815,3,1,0,1,0
193315,815,5,1,1,1,1
193315,815,6,1,1,1,1
193315,815,10,0,0,0,1
193315,815,13,0,1,0,1
193315,815,18,0,0,0,1
193315,815,19,0,0,0,1
193315,815,28,0,1,0,0
193315,815,31,1,1,1,1
193501,809,2,1,0,1,0
193501,809,6,1,0,1,0
193501,809,19,1,1,1,1
193501,809,22,1,0,1,0
193501,809,27,1,0,1,0
193501,809,29,0,1,0,1
193501,809,30,0,1,0,1
193501,809,31,0,1,0,0
193501,809,47,0,1,0,0
193501,809,50,0,1,0,0
193501,809,52,0,1,0,0
193501,809,57,0,1,0,0
193501,809,58,0,1,0,0
193508,八年一班,5,1,0,1,0
193508,八年一班,6,1,1,1,0
193508,八年一班,12,1,1,1,1
193508,八年一班,19,1,1,1,1
193508,八年一班,22,1,0,1,0
193508,八年六班,2,1,1,1,0
193508,八年六班,9,1,1,0,1
193508,八年六班,11,1,1,1,1
193508,八年六班,15,1,0,1,1
193508,八年六班,16,1,1,1,1
193508,八年六班,20,1,1,1,1
193508,八年六班,25,1,0,1,0
193512,801,1,1,1,1,1
193512,801,10,1,1,1,1
193512,801,13,0,1,0,1
193512,801,15,1,1,1,1
193512,801,16,1,1,1,1
193512,801,20,1,1,1,1
193512,801,24,1,1,1,1
193512,801,25,1,1,1,1
193512,801,26,1,0,1,1
193512,804,1,1,1,1,1
193512,804,16,1,1,1,1
193512,804,24,1,1,1,1
193512,804,34,1,0,0,0
193526,802,11,0,1,0,1
193526,802,16,1,0,1,0
193526,802,22,1,0,1,0
193526,802,29,0,1,0,1
193526,802,32,0,1,0,1
193526,802,33,1,1,1,1
193526,810,10,1,1,1,1
193526,810,14,1,1,1,1
193526,810,20,1,0,1,0
193526,810,30,1,0,1,0
193526,810,31,1,1,1,1
201304,二年1班,1,0,1,0,0
201304,二年1班,10,1,1,1,0
201304,二年1班,28,1,0,1,0
201304,二年1班,30,1,1,0,1
201304,二年3班,4,1,0,1,0
201304,二年3班,6,0,0,1,0
201304,二年3班,8,0,1,0,1
201304,二年3班,12,1,0,1,0
201304,二年3班,14,0,0,1,0
201304,二年3班,15,0,1,0,1
201304,二年3班,16,1,0,1,0
201304,二年3班,19,1,0,1,0
201304,二年3班,22,1,0,1,0
201304,二年3班,23,1,1,1,0
201304,二年3班,25,1,1,1,1
201304,二年3班,26,1,1,1,1
201304,二年3班,27,1,1,1,1
201310,國二1,1,1,0,1,0
201310,國二1,4,1,0,1,0
201310,國二1,5,1,1,1,1
201310,國二1,6,1,1,1,1
201310,國二1,8,1,1,1,1
201310,國二1,9,1,1,1,1
201310,國二1,10,0,1,0,1
201310,國二1,11,1,1,0,1
201310,國二1,12,1,1,1,1
201310,國二1,15,1,0,1,0
201310,國二1,16,0,1,0,1
201310,國二1,19,1,0,1,0
201310,國二1,20,1,0,1,0
201310,國二1,25,0,1,0,1
201310,國二1,31,1,0,1,0
201310,國二1,32,1,1,1,1
201310,國二1,34,1,1,1,1
201310,國二1,35,1,0,1,0
201310,國二1,37,1,0,1,0
201310,國二1,39,1,0,1,0
201310,國二1,40,0,0,1,0
201310,國二1,43,0,1,0,1
201310,國二1,53,0,0,0,1
201310,國二1,54,0,0,0,1
201310,國二1,55,0,0,0,1
201310,國二1,56,0,1,0,1
201310,國二1,57,0,1,0,0
201310,國二1,58,0,1,0,1
201310,國二1,59,0,1,0,0
201310,國二1,60,0,1,0,0
201310,國二4,1,1,1,1,1
201310,國二4,3,1,1,1,1
201310,國二4,5,1,0,1,1
201310,國二4,6,1,1,1,1
201310,國二4,8,0,1,0,1
201310,國二4,10,0,1,0,0
201310,國二4,14,1,1,1,1
201310,國二4,18,1,0,1,1
201310,國二4,19,0,1,0,1
201310,國二4,20,1,0,0,0
201310,國二4,27,1,1,1,1
201310,國二4,36,1,0,1,0
201310,國二4,37,1,1,1,0
201310,國二4,40,0,1,1,1
203505,八年12班,1,1,1,1,1
203505,八年12班,18,1,1,1,1
203505,八年12班,21,0,1,0,0
203505,八年12班,23,1,1,1,1
203505,八年12班,25,1,0,1,0
203505,八年12班,26,1,1,1,1
203505,八年2班,1,1,1,1,0
203505,八年2班,6,0,1,0,1
203505,八年2班,10,1,1,1,1
203505,八年2班,12,1,0,1,0
203505,八年2班,16,1,0,1,0
203505,八年2班,19,1,0,1,0
203505,八年2班,24,1,0,1,0
203505,八年2班,26,0,1,0,1
203505,八年2班,28,1,0,0,0
203505,八年2班,36,0,0,1,0
203505,八年2班,43,1,0,1,0
203505,八年2班,45,0,0,1,0
203505,八年2班,46,0,0,1,0
203505,八年2班,51,0,0,1,0
203505,八年2班,53,1,0,0,0
203505,八年2班,60,1,0,0,0
211318,J204,3,1,1,1,0
211318,J204,5,1,0,1,0
211318,J204,6,1,1,1,1
211318,J204,7,1,1,1,1
211318,J204,8,0,0,1,0
211318,J204,11,1,1,1,1
211318,J204,20,1,1,1,1
211318,J204,23,1,0,0,0
211318,J204,26,1,1,1,1
211318,J204,31,1,1,1,1
211318,J204,34,1,1,1,1
211318,J204,38,1,0,1,0
211318,J204,57,0,1,0,1
211318,J204,58,0,1,0,1
211318,J204,59,0,1,0,1
211318,J204,60,0,1,0,1
211318,J209,12,1,0,1,0
211318,J209,17,1,0,1,0
211318,J209,25,1,1,1,1
211318,J209,27,1,1,0,1
211318,J209,31,1,0,1,0
211318,J209,34,1,0,1,0
211318,J209,39,1,0,1,0
211318,J209,40,1,0,1,0
211318,J209,42,1,1,1,1
211318,J209,47,1,0,0,0
211318,J209,52,1,0,0,0
213501,809,2,1,1,1,1
213501,809,10,1,0,1,0
213501,809,13,1,1,1,1
213501,809,60,0,0,0,1
213501,819,8,1,1,1,1
213501,819,10,1,1,1,1
213501,819,56,0,1,0,0
213501,819,57,0,1,0,1
213501,819,58,0,1,0,1
213501,819,59,0,1,0,1
213501,819,60,1,1,1,1
213506,804,9,0,1,1,1
213506,804,16,1,0,1,0
213506,804,17,1,0,1,0
213506,804,20,1,1,1,1
213506,813,11,0,1,0,0
213506,813,22,1,1,1,1
213506,813,25,1,1,1,1
213506,813,60,0,0,1,0
213509,2,8,1,0,1,0
213509,2,25,0,1,0,1
213509,2,47,0,1,0,0
213509,2,50,0,1,0,0
213509,2,53,0,1,0,0
213509,2,56,0,1,0,1
213509,2,57,0,1,0,1
213509,2,58,0,1,0,1
213509,2,59,0,1,0,1
213509,2,60,1,1,0,1
213510,803,9,1,0,0,0
213510,803,10,1,1,1,1
213510,803,14,1,0,1,0
213510,803,22,1,1,1,0
213510,803,23,1,0,1,0
213510,803,27,1,1,1,1
213510,803,28,0,0,1,1
213510,808,5,0,1,1,1
213510,808,6,0,1,0,1
213510,808,7,1,1,1,1
213510,808,14,1,1,1,1
213510,808,15,1,0,1,0
213510,808,23,1,1,1,1
213510,808,24,1,1,1,1
213510,808,30,0,0,0,1
213510,808,33,0,0,1,0
213510,808,34,0,0,0,1
213510,808,37,0,0,1,1
213510,808,45,0,0,1,0
213510,808,51,0,0,1,0
213510,808,55,0,0,0,1
213510,808,56,0,1,0,0
213510,808,57,0,1,0,0
213510,808,58,0,1,0,0
213510,808,59,0,1,0,0
213510,808,60,0,1,0,0
213514,209,1,1,0,1,0
213514,209,3,1,0,1,1
213514,209,7,1,0,1,0
213514,209,16,1,1,1,0
213514,225,60,0,1,0,0
313505,803,15,0,1,0,0
313505,803,16,0,1,0,0
313505,803,17,0,1,0,0
313505,803,18,1,1,0,0
313505,803,20,0,1,0,0
313505,803,25,1,1,1,1
313505,803,27,1,1,1,1
313505,803,40,0,0,1,1
313505,803,41,0,0,0,1
313505,803,42,0,0,0,1
313505,803,43,0,0,0,1
313505,803,44,0,0,0,1
313505,803,58,0,0,1,0
313505,803,59,1,0,1,0
313505,803,60,1,1,0,0
313505,813,10,0,1,0,1
313505,813,11,1,1,1,0
313505,813,23,1,0,1,0
313505,813,24,1,1,1,1
313505,813,25,0,1,0,0
313505,813,32,0,1,0,0
313505,813,34,1,0,1,0
323502,815,4,1,1,1,1
323502,815,6,1,0,1,0
323502,815,9,1,0,1,0
323502,815,22,0,0,1,0
323502,815,24,0,1,0,1
323502,815,26,1,0,1,0
323502,815,34,1,0,1,0
323502,815,36,1,1,1,0
333501,801,1,1,1,1,0
333501,801,9,1,0,1,0
333501,801,15,0,0,1,1
333501,801,16,0,0,1,1
333501,801,17,0,0,1,1
333501,801,18,0,0,0,1
333501,801,19,0,0,1,1
333501,801,20,0,0,1,0
333501,801,21,0,1,0,1
333501,801,23,0,1,0,1
333501,801,24,1,0,1,0
333501,801,25,1,1,1,0
333501,801,26,1,0,1,0
333501,801,27,0,1,0,1
333501,801,28,1,1,1,0
333501,801,29,0,0,1,0
333501,801,30,1,1,1,0
333501,801,32,0,1,0,1
333501,801,33,1,1,0,1
333501,801,40,1,0,0,0
333501,801,41,1,0,0,0
333501,801,42,1,0,0,1
333501,801,43,0,0,1,0
333501,801,44,0,1,0,0
333501,801,46,0,1,0,0
333501,801,47,0,1,0,0
333501,801,49,1,0,0,0
333501,801,51,0,1,0,0
333501,801,54,0,0,0,1
333501,801,55,1,0,0,0
333501,801,57,0,0,0,1
333501,801,59,0,1,0,0
333501,810,2,1,0,1,0
333501,810,7,1,1,1,1
333501,810,9,1,0,1,0
333501,810,12,1,0,1,0
333501,810,14,1,0,1,0
333501,810,21,1,0,1,0
333501,810,22,1,1,1,1
333501,810,24,0,1,0,1
333501,810,25,0,1,0,1
333501,810,26,0,0,1,0
333501,810,27,1,1,1,0
333501,810,28,1,0,1,0
333501,810,29,1,1,0,1
333501,810,31,1,0,1,0
333501,810,34,1,1,1,1
333501,810,35,1,0,1,0
333501,810,36,1,0,1,0
333501,810,56,0,0,0,1
333501,810,57,0,0,0,1
333501,810,59,0,0,0,1
333501,810,60,0,1,1,1
333505,8,2,1,1,1,1
333505,8,3,1,0,1,0
333505,8,7,1,0,1,0
333505,8,13,1,1,1,1
333505,8,15,1,0,1,0
333505,8,29,1,0,1,0
333505,8,31,1,1,1,1
343302,8,6,1,1,1,1
343302,8,15,1,0,0,0
343302,8,16,0,1,0,0
343302,8,18,0,1,0,0
343302,8,19,0,0,1,0
343302,8,26,1,1,1,1
343302,8,47,0,0,1,0
343302,8,53,0,0,1,0
343302,8,59,1,0,1,0
343302,8,60,1,1,1,0
343507,801,1,1,1,1,1
343507,801,2,1,0,1,0
343507,801,4,1,0,1,0
343507,801,6,1,0,1,0
343507,801,8,1,1,1,1
343507,801,9,0,1,0,1
343507,801,10,0,1,0,1
343507,801,11,0,1,1,1
343507,801,12,1,0,1,1
343507,801,13,0,0,1,0
343507,801,27,1,0,1,0
343507,803,2,0,1,1,1
343507,803,7,1,0,1,0
343507,803,8,0,1,0,1
343507,803,12,0,1,0,1
343507,803,28,1,1,1,1
343507,803,60,0,1,0,0
353504,802,6,1,1,1,1
353504,802,9,1,1,1,1
353504,802,12,1,1,1,1
353504,802,14,0,1,0,0
353504,802,15,0,1,0,0
353504,802,33,1,1,1,1
353504,802,39,1,1,1,1
353504,802,54,0,1,0,0
353504,802,58,0,1,0,0
353504,802,59,0,1,0,1
353504,802,60,0,1,0,1
353504,809,1,1,1,1,0
353504,809,2,1,1,1,1
353504,809,16,1,1,0,0
353504,809,19,1,0,0,0
353504,809,20,0,1,0,0
353504,809,31,1,1,1,1
353504,809,35,1,1,1,1
353504,809,38,1,1,1,1
353504,809,40,1,0,1,0
353504,809,41,0,1,0,0
353504,809,42,0,1,0,0
353504,809,45,1,0,0,0
353504,809,49,1,0,0,0
353504,809,59,1,1,0,0
353504,809,60,0,1,0,0
353505,801,7,1,1,0,1
353505,801,16,0,1,0,1
353505,801,32,0,1,0,1
353505,801,37,1,1,1,1
353505,801,39,1,0,1,0
353505,801,40,1,1,1,1
353505,801,41,1,1,1,1
353505,801,43,0,0,0,1
353505,801,56,0,1,0,0
353505,801,57,0,1,0,0
353505,801,58,0,1,0,0
353505,801,59,0,1,0,0
353505,801,60,0,1,0,0
353505,811,5,1,1,1,1
353505,811,13,1,0,1,0
353505,811,14,1,1,1,0
353505,811,15,1,1,1,1
353505,811,26,1,1,1,1
353505,811,28,1,1,1,1
353505,811,31,0,1,0,1
353505,811,32,0,1,0,1
353505,811,60,0,1,0,0
363501,802,3,1,0,1,1
363501,802,7,1,0,1,0
363501,802,8,1,0,1,1
363501,802,22,1,0,1,0
363501,802,31,1,0,1,0
363501,802,56,1,0,1,0
363501,802,57,1,0,1,0
363501,802,58,1,0,1,0
363501,802,59,1,0,1,0
363501,802,60,1,1,1,0
363501,805,1,1,0,1,1
363501,805,2,0,1,0,1
363501,805,3,0,1,0,1
363501,805,4,0,1,0,1
363501,805,11,1,1,1,1
363501,805,13,1,1,1,1
363501,805,16,0,0,0,1
363501,805,33,0,1,0,0
363501,805,35,1,1,1,1
363501,805,36,1,1,1,1
363501,805,56,0,1,0,0
363501,805,57,0,1,0,0
363501,805,58,0,1,0,1
363501,805,59,0,1,0,1
363501,805,60,0,1,0,0
381301,八勤,1,1,1,1,1
381301,八勤,3,1,0,1,0
381301,八勤,4,1,1,1,1
381301,八勤,5,1,0,1,0
381301,八勤,8,1,0,1,0
381301,八勤,9,0,1,0,0
381301,八勤,10,1,0,1,0
381301,八勤,12,0,0,0,1
381301,八勤,13,0,1,0,1
381301,八勤,14,1,1,1,1
381301,八勤,15,1,0,1,0
381301,八勤,16,0,1,1,0
381301,八勤,17,1,1,1,1
381301,八勤,18,0,0,1,0
381301,八勤,19,1,1,1,1
381301,八勤,21,1,0,1,0
381301,八勤,25,1,0,1,0
381301,八勤,26,1,0,1,0
381301,八勤,27,1,0,1,0
381301,八勤,28,1,0,1,0
381301,八勤,29,1,1,1,1
381301,八勤,31,0,1,0,1
381301,八勤,32,0,1,0,1
381301,八勤,33,1,1,1,1
381301,八勤,35,0,1,0,0
381301,八勤,36,1,0,1,0
381301,八勤,37,0,1,0,0
381301,八勤,38,0,0,0,1
381301,八勤,40,1,1,1,1
381301,八勤,41,1,0,1,0
381301,八勤,42,1,0,1,0
381301,八勤,51,0,1,0,0
381301,八勤,52,0,1,0,0
381301,八勤,53,0,1,0,0
381301,八勤,54,0,1,0,0
381301,八勤,55,0,1,0,0
381301,八勤,59,1,0,0,0
381301,八勤,60,1,0,0,1
381301,八義,2,1,1,1,1
381301,八義,6,0,1,0,1
381301,八義,9,1,1,1,0
381301,八義,11,1,0,1,0
381301,八義,13,1,0,0,0
381301,八義,14,1,0,1,0
381301,八義,15,1,1,1,1
381301,八義,17,1,1,0,1
381301,八義,18,1,0,1,0
381301,八義,19,1,0,1,0
381301,八義,20,0,1,1,1
381301,八義,21,1,1,0,1
381301,八義,23,1,0,1,0
381301,八義,24,1,0,1,0
381301,八義,27,1,0,1,0
381301,八義,29,0,1,0,1
381301,八義,31,0,1,0,1
381301,八義,33,0,1,0,1
381301,八義,36,1,0,1,0
381301,八義,38,1,0,1,0
381301,八義,40,1,0,1,0
381301,八義,41,1,0,1,0
383501,801,1,1,1,1,1
383501,801,3,1,1,1,1
383501,801,5,0,1,0,1
383501,801,6,1,0,1,0
383501,801,7,0,0,1,0
383501,801,8,1,0,1,0
383501,801,10,0,1,0,1
383501,801,11,0,1,0,1
383501,801,12,0,1,0,1
383501,801,14,0,1,0,1
383501,801,15,1,0,0,0
383501,801,21,1,0,1,0
383501,801,22,1,1,1,1
383501,801,24,0,1,0,1
383501,801,26,1,0,1,0
383501,801,28,1,0,1,0
383501,801,30,1,0,1,0
383501,801,31,1,0,1,0
383501,804,2,1,0,0,0
383501,804,3,0,0,0,1
383501,804,5,1,1,1,0
383501,804,8,0,1,0,1
383501,804,10,1,0,0,0
383501,804,11,1,1,1,1
383501,804,12,1,0,1,0
383501,804,13,0,1,0,0
383501,804,14,1,0,0,0
383501,804,15,1,1,1,1
383501,804,16,1,1,1,1
383501,804,20,0,1,0,1
383501,804,21,1,0,0,0
383501,804,22,1,0,1,0
383501,804,23,1,0,1,0
383501,804,25,1,0,1,0
383501,804,26,1,0,1,0
383501,804,28,1,0,1,0
383501,804,29,1,0,1,0
383501,804,31,1,1,1,0
383501,804,32,1,0,1,0
403501,804,1,1,1,1,1
403501,804,3,1,0,1,1
403501,804,6,1,1,1,0
403501,804,7,1,0,0,0
403501,804,8,1,0,1,0
403501,804,10,1,1,0,1
403501,804,11,1,0,1,0
403501,804,23,1,1,1,1
403501,804,25,1,1,1,1
403501,804,31,1,0,1,0
403501,804,32,1,0,1,0
403501,804,60,1,0,0,0
403501,809,1,1,0,1,0
403501,809,5,1,0,1,0
403501,809,6,1,1,1,0
403501,809,7,1,1,1,0
403501,809,8,1,0,1,0
403501,809,9,1,1,1,0
403501,809,12,0,0,1,0
403501,809,26,1,1,1,1
403501,809,27,1,1,1,1
403501,809,28,1,1,0,1
403501,809,31,1,0,1,0
403502,805,5,1,1,1,0
403502,805,8,1,1,1,1
403502,805,12,0,1,0,1
403502,805,23,1,1,1,1
403502,805,24,1,0,1,0
403502,805,26,1,1,1,1
403502,805,29,1,0,1,0
403502,805,30,1,1,1,1
403502,805,37,1,0,1,0
403502,815,3,1,1,1,1
403502,815,5,1,1,1,1
403502,815,8,1,1,1,1
403502,815,10,1,1,1,1
403502,815,13,0,1,0,1
403502,815,15,0,0,0,1
403502,815,19,1,1,1,1
403502,815,20,1,1,1,0
403502,815,31,0,1,1,1
403502,815,38,1,0,1,0
403502,815,53,0,1,0,0
403502,815,54,0,1,0,0
403502,815,56,0,1,0,0
403502,815,57,0,1,0,0
403502,815,58,0,1,0,0
411303,國二乙,3,1,1,1,1
411303,國二乙,10,1,0,1,0
411303,國二乙,13,1,1,1,1
411303,國二乙,14,1,1,1,1
411303,國二乙,15,0,1,0,1
411303,國二乙,25,1,1,1,1
411303,國二乙,26,1,1,1,1
411303,國二乙,27,1,1,1,0
411303,國二乙,31,1,0,1,0
411303,國二乙,34,1,1,1,1
411303,國二乙,35,1,0,1,0
411303,國二乙,38,1,0,1,0
411303,國二乙,44,1,1,1,0
411303,國二乙,45,0,1,0,1
411303,國二己,2,0,0,0,1
411303,國二己,5,0,1,0,1
411303,國二己,19,1,1,1,1
411303,國二己,29,1,1,0,1
411303,國二己,30,1,0,0,0
411303,國二己,43,1,1,1,1
411303,國二己,45,1,1,1,1
413301,802,10,1,1,1,1
413301,802,12,1,1,1,1
413301,804,8,1,1,1,1
413301,804,13,1,1,1,1
413301,804,14,1,1,1,1
413301,804,16,0,1,0,0
413301,804,22,1,0,1,1
413301,804,25,0,1,0,1
413301,804,28,1,1,1,1
413301,804,43,0,0,1,0
413301,804,48,0,0,1,0
413302,802,2,0,1,0,1
413302,802,7,1,1,1,1
413302,802,8,1,1,1,1
413302,802,9,0,1,0,1
413302,802,10,1,0,1,0
413302,802,11,1,1,1,0
413302,802,13,1,0,1,0
413302,802,20,0,1,0,0
413302,802,25,1,1,1,1
413302,802,30,0,1,0,1
413302,802,33,1,1,1,1
413302,806,11,1,1,1,1
413302,806,14,1,0,0,0
413302,806,15,1,0,0,0
413302,806,16,1,0,0,0
413302,806,17,1,0,0,0
413302,806,18,1,0,0,0
413302,806,22,0,1,0,0
413508,808,3,1,1,1,1
413508,808,16,0,0,0,1
413508,808,18,0,0,1,0
