student_id,school_id,class,v13,nominated_seat_no,rank
s112014517065,14517,820.0,13,33,1
s112014517065,14517,820.0,13,58,2
s112014517065,14517,820.0,13,57,4
s112014517065,14517,820.0,13,59,5
s112014517069,14517,820.0,17,10,1
s112014517069,14517,820.0,17,11,2
s112014517069,14517,820.0,17,27,3
s112014517069,14517,820.0,17,4,4
s112014517072,14517,820.0,20,5,1
s112014517072,14517,820.0,20,13,2
s112014517072,14517,820.0,20,27,3
s112014517072,14517,820.0,20,2,4
s112014517072,14517,820.0,20,11,5
s112014517073,14517,820.0,21,27,1
s112014517073,14517,820.0,21,13,2
s112014517073,14517,820.0,21,5,3
s112014517075,14517,820.0,23,13,1
s112014517075,14517,820.0,23,2,2
s112014517075,14517,820.0,23,5,3
s112014517075,14517,820.0,23,11,4
s112014517075,14517,820.0,23,21,5
s112014517076,14517,820.0,24,13,1
s112014517076,14517,820.0,24,2,2
s112014517077,14517,820.0,25,60,1
s112014517078,14517,820.0,26,10,1
s112014518024,14518,804.0,2,10,3
s112014518024,14518,804.0,2,33,5
s112014518026,14518,804.0,4,10,1
s112014518026,14518,804.0,4,8,2
s112014518026,14518,804.0,4,33,3
s112014518028,14518,804.0,6,9,1
s112014518030,14518,804.0,9,33,1
s112014518030,14518,804.0,9,27,2
s112014518030,14518,804.0,9,10,3
s112014518032,14518,804.0,11,3,1
s112014518032,14518,804.0,11,8,2
s112014518032,14518,804.0,11,9,3
s112014518032,14518,804.0,11,33,4
s112014518033,14518,804.0,12,10,1
s112014518034,14518,804.0,26,10,3
s112014518034,14518,804.0,26,7,4
s112014518042,14518,804.0,34,10,5
s112014518049,14518,809.0,4,12,1
s112014518050,14518,809.0,5,27,1
s112014518050,14518,809.0,5,28,2
s112014518050,14518,809.0,5,8,3
s112014518052,14518,809.0,7,27,1
s112014518053,14518,809.0,9,12,1
s112014518053,14518,809.0,9,14,2
s112014518053,14518,809.0,9,27,3
s112014518054,14518,809.0,10,15,4
s112014518054,14518,809.0,10,12,5
s112014518056,14518,809.0,12,5,1
s112014518056,14518,809.0,12,6,2
s112014518056,14518,809.0,12,27,3
s112014518056,14518,809.0,12,4,4
s112014518056,14518,809.0,12,10,5
s112014518058,14518,809.0,14,27,1
s112014518064,14518,809.0,31,27,1
s112014518065,14518,809.0,33,27,1
s112014518066,14518,809.0,34,10,1
s112014518066,14518,809.0,34,27,2
s112014518066,14518,809.0,34,30,3
s112014518066,14518,809.0,34,14,4
s112014518066,14518,809.0,34,28,5
s113014518003,14518,809.0,8,5,1
s113014518003,14518,809.0,8,12,2
s113014518003,14518,809.0,8,15,3
s113014518003,14518,809.0,8,27,4
s113014518006,14518,809.0,15,27,1
s112014524024,14524,803.0,1,30,1
s112014524024,14524,803.0,1,27,2
s112014524024,14524,803.0,1,8,3
s112014524027,14524,803.0,4,27,1
s112014524027,14524,803.0,4,28,2
s112014524027,14524,803.0,4,30,3
s112014524030,14524,803.0,7,27,1
s112014524030,14524,803.0,7,30,2
s112014524030,14524,803.0,7,22,3
s112014524030,14524,803.0,7,5,4
s112014524030,14524,803.0,7,21,5
s112014524032,14524,803.0,9,2,1
s112014524032,14524,803.0,9,13,2
s112014524032,14524,803.0,9,30,3
s112014524032,14524,803.0,9,27,4
s112014524032,14524,803.0,9,8,5
s112014524041,14524,803.0,23,7,1
s112014524041,14524,803.0,23,30,2
s112014524041,14524,803.0,23,27,3
s112014524041,14524,803.0,23,5,4
s112014524041,14524,803.0,23,11,5
s112014524058,14524,812.0,5,1,1
s112014524058,14524,812.0,5,2,2
s112014524058,14524,812.0,5,23,3
s112014524058,14524,812.0,5,31,4
s112014524058,14524,812.0,5,3,5
s112014524064,14524,812.0,11,2,1
s112014524064,14524,812.0,11,31,2
s112014524064,14524,812.0,11,35,3
s112014524064,14524,812.0,11,9,4
s112014524064,14524,812.0,11,8,5
s112014524066,14524,812.0,13,1,1
s112014524066,14524,812.0,13,2,2
s112014524066,14524,812.0,13,8,3
s112014524066,14524,812.0,13,14,4
s112014524066,14524,812.0,13,31,5
s112014524071,14524,812.0,24,27,1
s112014524071,14524,812.0,24,8,2
s112014524071,14524,812.0,24,31,3
s112014524072,14524,812.0,25,23,1
s112014524074,14524,812.0,28,23,1
s112014524074,14524,812.0,28,2,2
s112014524074,14524,812.0,28,31,3
s112014524074,14524,812.0,28,14,4
s112014524074,14524,812.0,28,27,5
s112014524075,14524,812.0,29,2,1
s112014524080,14524,812.0,35,2,1
s112014524080,14524,812.0,35,23,2
s112014524080,14524,812.0,35,31,3
s112014525024,14525,806.0,1,9,1
s112014525027,14525,806.0,4,3,1
s112014525027,14525,806.0,4,5,2
s112014525029,14525,806.0,6,5,1
s112014525029,14525,806.0,6,9,2
s112014525029,14525,806.0,6,1,3
s112014525033,14525,806.0,10,1,1
s112014525033,14525,806.0,10,16,2
s112014525033,14525,806.0,10,25,3
s112014525033,14525,806.0,10,22,4
s112014525033,14525,806.0,10,17,5
s112014525039,14525,806.0,17,1,1
s112014525039,14525,806.0,17,9,2
s112014525039,14525,806.0,17,6,3
s112014525039,14525,806.0,17,13,4
s112014525039,14525,806.0,17,4,5
s112014525040,14525,806.0,18,9,1
s112014525043,14525,806.0,21,5,1
s112014525043,14525,806.0,21,16,2
s112014525043,14525,806.0,21,11,3
s112014525043,14525,806.0,21,14,4
s112014525043,14525,806.0,21,8,5
s112014525047,14525,806.0,25,18,1
s112014525047,14525,806.0,25,19,2
s112014525047,14525,806.0,25,4,3
s112014525047,14525,806.0,25,9,4
s112014525047,14525,806.0,25,8,5
s112014525051,14525,815.0,1,8,1
s112014525052,14525,815.0,2,8,1
s112014525052,14525,815.0,2,11,2
s112014525052,14525,815.0,2,15,3
s112014525053,14525,815.0,3,8,1
s112014525053,14525,815.0,3,22,2
s112014525053,14525,815.0,3,26,3
s112014525057,14525,815.0,7,8,1
s112014525062,14525,815.0,12,8,1
s112014525063,14525,815.0,13,8,1
s112014525064,14525,815.0,14,8,1
s112014525065,14525,815.0,15,8,1
s112014525065,14525,815.0,15,26,2
s112014525065,14525,815.0,15,20,3
s112014525065,14525,815.0,15,4,4
s112014525065,14525,815.0,15,10,5
s112014525066,14525,815.0,16,8,1
s112014525066,14525,815.0,16,10,4
s112014525067,14525,815.0,17,20,1
s112014525067,14525,815.0,17,8,2
s112014525067,14525,815.0,17,10,3
s112014525067,14525,815.0,17,11,4
s112014525068,14525,815.0,18,8,1
s112014525068,14525,815.0,18,10,2
s112014525071,14525,815.0,21,8,1
s112014525071,14525,815.0,21,10,2
s112014525071,14525,815.0,21,19,3
s112014525072,14525,815.0,22,8,1
s112014525073,14525,815.0,23,8,1
s112014525073,14525,815.0,23,11,2
s112014525073,14525,815.0,23,10,3
s112014525073,14525,815.0,23,19,4
s112014525073,14525,815.0,23,24,5
s112014525075,14525,815.0,25,8,1
s112014525076,14525,815.0,26,8,1
s112014525076,14525,815.0,26,10,2
s112014525076,14525,815.0,26,4,3
s112014525076,14525,815.0,26,23,4
s112014525077,14525,815.0,27,8,1
s112014525077,14525,815.0,27,23,2
s112014525077,14525,815.0,27,10,3
s112014525077,14525,815.0,27,6,4
s112014531060,14531,八年十四班,3,17,1
s112014531060,14531,八年十四班,3,22,5
s112014531061,14531,八年十四班,4,17,1
s112014531061,14531,八年十四班,4,22,2
s112014531061,14531,八年十四班,4,24,3
s112014531061,14531,八年十四班,4,21,4
s112014531061,14531,八年十四班,4,20,5
s112014531063,14531,八年十四班,6,29,1
s112014531063,14531,八年十四班,6,4,2
s112014531065,14531,八年十四班,8,10,1
s112014531065,14531,八年十四班,8,26,2
s112014531065,14531,八年十四班,8,20,3
s112014531065,14531,八年十四班,8,3,4
s112014531065,14531,八年十四班,8,4,5
s112014531066,14531,八年十四班,9,3,1
s112014531066,14531,八年十四班,9,22,2
s112014531066,14531,八年十四班,9,27,3
s112014531066,14531,八年十四班,9,5,4
s112014531069,14531,八年十四班,12,5,1
s112014531069,14531,八年十四班,12,22,2
s112014531070,14531,八年十四班,13,5,1
s112014531070,14531,八年十四班,13,22,2
s112014531071,14531,八年十四班,14,5,1
s112014531071,14531,八年十四班,14,22,2
s112014531071,14531,八年十四班,14,27,3
s112014531077,14531,八年十四班,20,1,1
s112014531077,14531,八年十四班,20,5,2
s112014531077,14531,八年十四班,20,7,3
s112014531077,14531,八年十四班,20,27,4
s112014531078,14531,八年十四班,21,27,1
s112014531078,14531,八年十四班,21,5,2
s112014531078,14531,八年十四班,21,3,3
s112014531078,14531,八年十四班,21,7,4
s112014531080,14531,八年十四班,23,1,1
s112014531080,14531,八年十四班,23,5,2
s112014531080,14531,八年十四班,23,7,3
s112014531080,14531,八年十四班,23,11,4
s112014531080,14531,八年十四班,23,27,5
s112014531082,14531,八年十四班,25,6,1
s112014531082,14531,八年十四班,25,7,2
s112014531082,14531,八年十四班,25,8,3
s112014531082,14531,八年十四班,25,9,4
s112014531082,14531,八年十四班,25,10,5
s112014531085,14531,八年十四班,28,5,1
s112014531085,14531,八年十四班,28,8,2
s112014531085,14531,八年十四班,28,22,3
s112014531085,14531,八年十四班,28,11,4
s112014531085,14531,八年十四班,28,26,5
s112014531086,14531,八年十四班,29,5,1
s112014531086,14531,八年十四班,29,8,2
s112014531086,14531,八年十四班,29,10,3
s112014531086,14531,八年十四班,29,13,4
s112014531086,14531,八年十四班,29,16,5
s112014531087,14531,八年十四班,30,26,1
s112014531088,14531,八年十四班,31,22,1
s112014531088,14531,八年十四班,31,5,2
s112014531088,14531,八年十四班,31,27,3
s112014531088,14531,八年十四班,31,26,4
s112014531089,14531,八年十四班,32,27,1
s112014531089,14531,八年十四班,32,5,2
s112014531089,14531,八年十四班,32,13,3
s112014531089,14531,八年十四班,32,22,4
s112014531029,14531,八年六班,6,15,1
s112014531029,14531,八年六班,6,25,2
s112014531029,14531,八年六班,6,28,3
s112014531029,14531,八年六班,6,32,4
s112014531029,14531,八年六班,6,33,5
s112014531036,14531,八年六班,13,16,1
s112014531037,14531,八年六班,14,9,1
s112014531037,14531,八年六班,14,13,2
s112014531037,14531,八年六班,14,1,3
s112014531037,14531,八年六班,14,8,4
s112014531037,14531,八年六班,14,10,5
s112014531040,14531,八年六班,17,27,1
s112014531040,14531,八年六班,17,19,2
s112014531040,14531,八年六班,17,16,3
s112014531040,14531,八年六班,17,2,4
s112014531040,14531,八年六班,17,32,5
s112014531042,14531,八年六班,19,15,1
s112014531042,14531,八年六班,19,26,2
s112014531042,14531,八年六班,19,27,3
s112014531042,14531,八年六班,19,9,4
s112014531042,14531,八年六班,19,16,5
s112014531043,14531,八年六班,20,9,1
s112014531043,14531,八年六班,20,27,2
s112014531044,14531,八年六班,22,9,1
s112014531045,14531,八年六班,23,8,1
s112014531046,14531,八年六班,24,8,1
s112014531046,14531,八年六班,24,13,2
s112014531046,14531,八年六班,24,2,3
s112014531046,14531,八年六班,24,1,4
s112014531046,14531,八年六班,24,15,5
s112014531047,14531,八年六班,25,20,1
s112014531047,14531,八年六班,25,15,2
s112014531047,14531,八年六班,25,22,3
s112014531047,14531,八年六班,25,26,4
s112014531047,14531,八年六班,25,32,5
s112014531053,14531,八年六班,31,9,1
s112014531053,14531,八年六班,31,11,2
s112014531053,14531,八年六班,31,12,3
s112014531053,14531,八年六班,31,1,4
s112014531053,14531,八年六班,31,2,5
s112014555024,14555,805.0,1,8,1
s112014555024,14555,805.0,1,14,2
s112014555024,14555,805.0,1,20,3
s112014555024,14555,805.0,1,27,4
s112014555024,14555,805.0,1,11,5
s112014555025,14555,805.0,2,3,1
s112014555025,14555,805.0,2,8,2
s112014555025,14555,805.0,2,13,3
s112014555025,14555,805.0,2,20,4
s112014555025,14555,805.0,2,27,5
s112014555032,14555,805.0,9,27,1
s112014555032,14555,805.0,9,20,2
s112014555032,14555,805.0,9,13,3
s112014555032,14555,805.0,9,16,4
s112014555032,14555,805.0,9,1,5
s112014555035,14555,805.0,12,8,1
s112014555037,14555,805.0,15,11,1
s112014555037,14555,805.0,15,8,2
s112014555038,14555,805.0,16,3,1
s112014555038,14555,805.0,16,11,2
s112014555038,14555,805.0,16,17,3
s112014555040,14555,805.0,18,3,1
s112014555040,14555,805.0,18,8,2
s112014555042,14555,805.0,20,27,1
s112014555042,14555,805.0,20,8,2
s112014555042,14555,805.0,20,2,3
s112014555042,14555,805.0,20,5,4
s112014555042,14555,805.0,20,3,5
s112014555046,14555,805.0,24,3,1
s112014555046,14555,805.0,24,8,2
s112014555046,14555,805.0,24,19,3
s112014555046,14555,805.0,24,25,4
s112014555046,14555,805.0,24,17,5
s112014555048,14555,805.0,26,3,1
s112014555048,14555,805.0,26,8,2
s112014555049,14555,805.0,27,1,1
s112014555049,14555,805.0,27,2,2
s112014555049,14555,805.0,27,20,3
s112014555049,14555,805.0,27,3,4
s112014555049,14555,805.0,27,9,5
s112014555053,14555,814.0,3,22,1
s112014555057,14555,814.0,7,6,1
s112014555057,14555,814.0,7,12,2
s112014555059,14555,814.0,9,6,1
s112014555059,14555,814.0,9,26,2
s112014555060,14555,814.0,10,12,1
s112014555060,14555,814.0,10,2,2
s112014555060,14555,814.0,10,6,3
s112014555061,14555,814.0,11,25,1
s112014555061,14555,814.0,11,2,2
s112014555061,14555,814.0,11,15,3
s112014555063,14555,814.0,15,4,1
s112014555063,14555,814.0,15,12,2
s112014555064,14555,814.0,16,2,1
s112014555064,14555,814.0,16,12,2
s112014555064,14555,814.0,16,4,3
s112014555064,14555,814.0,16,8,4
s112014555064,14555,814.0,16,9,5
s112014555065,14555,814.0,17,12,1
s112014555066,14555,814.0,18,3,1
s112014555066,14555,814.0,18,12,2
s112014555066,14555,814.0,18,15,3
s112014555066,14555,814.0,18,17,4
s112014555066,14555,814.0,18,27,5
s112014555071,14555,814.0,23,12,1
s112014559025,14559,801.0,2,34,1
s112014559028,14559,801.0,5,8,1
s112014559028,14559,801.0,5,31,2
s112014559028,14559,801.0,5,34,3
s112014559028,14559,801.0,5,33,4
s112014559028,14559,801.0,5,17,5
s112014559029,14559,801.0,6,2,1
s112014559029,14559,801.0,6,8,2
s112014559029,14559,801.0,6,12,3
s112014559029,14559,801.0,6,34,4
s112014559029,14559,801.0,6,33,5
s112014559032,14559,801.0,9,8,1
s112014559033,14559,801.0,10,8,1
s112014559034,14559,801.0,11,14,1
s112014559035,14559,801.0,12,8,1
s112014559036,14559,801.0,13,10,1
s112014559036,14559,801.0,13,8,2
s112014559036,14559,801.0,13,31,3
s112014559036,14559,801.0,13,19,4
s112014559036,14559,801.0,13,43,5
s112014559038,14559,801.0,15,8,1
s112014559038,14559,801.0,15,35,2
s112014559038,14559,801.0,15,34,3
s112014559038,14559,801.0,15,31,4
s112014559039,14559,801.0,16,18,3
s112014559040,14559,801.0,17,8,1
s112014559040,14559,801.0,17,21,2
s112014559040,14559,801.0,17,34,3
s112014559040,14559,801.0,17,33,4
s112014559040,14559,801.0,17,31,5
s112014559041,14559,801.0,18,8,1
s112014559041,14559,801.0,18,33,2
s112014559041,14559,801.0,18,34,3
s112014559041,14559,801.0,18,31,4
s112014559041,14559,801.0,18,12,5
s112014559046,14559,801.0,25,8,1
s112014559047,14559,801.0,26,8,1
s112014559048,14559,801.0,28,17,1
s112014559048,14559,801.0,28,8,2
s112014559048,14559,801.0,28,34,3
s112014559048,14559,801.0,28,5,4
s112014559048,14559,801.0,28,15,5
s112014559050,14559,801.0,31,15,1
s112014559050,14559,801.0,31,17,2
s112014559050,14559,801.0,31,8,3
s112014559050,14559,801.0,31,34,4
s112014559050,14559,801.0,31,12,5
s112014559053,14559,801.0,34,2,1
s112014559053,14559,801.0,34,4,2
s112014559053,14559,801.0,34,6,3
s112014559053,14559,801.0,34,31,4
s112014559053,14559,801.0,34,23,5
s112014559054,14559,801.0,35,15,1
s112014559054,14559,801.0,35,8,2
s112014559054,14559,801.0,35,12,3
s112014559054,14559,801.0,35,17,4
s112014559054,14559,801.0,35,24,5
s112014559055,14559,801.0,36,8,1
s112014559055,14559,801.0,36,1,2
s112014559055,14559,801.0,36,34,3
s112014559055,14559,801.0,36,4,4
s112014559055,14559,801.0,36,12,5
s112014559058,14559,812.0,1,29,1
s112014559058,14559,812.0,1,30,2
s112014559058,14559,812.0,1,23,3
s112014559058,14559,812.0,1,27,4
s112014559058,14559,812.0,1,17,5
s112014559062,14559,812.0,5,29,1
s112014559064,14559,812.0,7,9,1
s112014559064,14559,812.0,7,29,2
s112014559066,14559,812.0,9,13,1
s112014559066,14559,812.0,9,15,2
s112014559066,14559,812.0,9,25,3
s112014559066,14559,812.0,9,29,4
s112014559066,14559,812.0,9,35,5
s112014559067,14559,812.0,10,1,1
s112014559067,14559,812.0,10,3,2
s112014559067,14559,812.0,10,5,3
s112014559067,14559,812.0,10,7,4
s112014559067,14559,812.0,10,9,5
s112014559068,14559,812.0,11,31,1
s112014559068,14559,812.0,11,35,2
s112014559070,14559,812.0,13,1,1
s112014559070,14559,812.0,13,6,2
s112014559070,14559,812.0,13,18,3
s112014559070,14559,812.0,13,9,4
s112014559070,14559,812.0,13,3,5
s112014559071,14559,812.0,14,36,1
s112014559071,14559,812.0,14,35,2
s112014559071,14559,812.0,14,26,3
s112014559071,14559,812.0,14,28,4
s112014559073,14559,812.0,16,6,1
s112014559079,14559,812.0,24,30,1
s112014559081,14559,812.0,26,4,1
s112014559081,14559,812.0,26,3,2
s112014559081,14559,812.0,26,5,3
s112014559081,14559,812.0,26,9,4
s112014559081,14559,812.0,26,17,5
s112014559083,14559,812.0,28,31,1
s112014559086,14559,812.0,31,29,1
s112014559086,14559,812.0,31,17,2
s112014560028,14560,801.0,5,25,1
s112014560028,14560,801.0,5,24,2
s112014560029,14560,801.0,6,25,1
s112014560032,14560,801.0,9,25,1
s112014560032,14560,801.0,9,4,2
s112014560032,14560,801.0,9,2,3
s112014560032,14560,801.0,9,7,4
s112014560032,14560,801.0,9,18,5
s112014560033,14560,801.0,10,5,1
s112014560033,14560,801.0,10,16,2
s112014560033,14560,801.0,10,4,3
s112014560033,14560,801.0,10,19,4
s112014560033,14560,801.0,10,25,5
s112014560037,14560,801.0,14,24,1
s112014560037,14560,801.0,14,4,2
s112014560037,14560,801.0,14,25,3
s112014560037,14560,801.0,14,13,4
s112014560037,14560,801.0,14,7,5
s112014560038,14560,801.0,15,1,1
s112014560038,14560,801.0,15,4,2
s112014560038,14560,801.0,15,24,3
s112014560038,14560,801.0,15,11,4
s112014560039,14560,801.0,16,24,1
s112014560039,14560,801.0,16,25,2
s112014560039,14560,801.0,16,10,3
s112014560039,14560,801.0,16,11,4
s112014560039,14560,801.0,16,6,5
s112014560046,14560,801.0,23,1,1
s112014560046,14560,801.0,23,11,2
s112014560046,14560,801.0,23,5,3
s112014560046,14560,801.0,23,4,4
s112014560052,14560,804.0,2,11,1
s112014560052,14560,804.0,2,8,2
s112014560052,14560,804.0,2,12,3
s112014560052,14560,804.0,2,18,4
s112014560052,14560,804.0,2,3,5
s112014560053,14560,804.0,3,5,1
s112014560053,14560,804.0,3,8,2
s112014560053,14560,804.0,3,12,3
s112014560053,14560,804.0,3,16,4
s112014560055,14560,804.0,5,12,1
s112014560055,14560,804.0,5,18,2
s112014560055,14560,804.0,5,13,3
s112014560055,14560,804.0,5,20,4
s112014560055,14560,804.0,5,19,5
s112014560056,14560,804.0,6,3,1
s112014560056,14560,804.0,6,5,2
s112014560057,14560,804.0,7,3,1
s112014560057,14560,804.0,7,18,2
s112014560057,14560,804.0,7,4,3
s112014560057,14560,804.0,7,16,4
s112014560057,14560,804.0,7,15,5
s112014560058,14560,804.0,8,3,1
s112014560058,14560,804.0,8,5,2
s112014560058,14560,804.0,8,1,3
s112014560058,14560,804.0,8,11,4
s112014560060,14560,804.0,10,12,1
s112014560060,14560,804.0,10,16,2
s112014560060,14560,804.0,10,3,3
s112014560063,14560,804.0,13,10,1
s112014560063,14560,804.0,13,9,2
s112014560063,14560,804.0,13,2,3
s112014560066,14560,804.0,16,9,1
s112014560066,14560,804.0,16,5,2
s112014560066,14560,804.0,16,10,3
s112014560066,14560,804.0,16,23,4
s112014560070,14560,804.0,20,5,1
s112014560070,14560,804.0,20,1,2
s112014560070,14560,804.0,20,10,3
s112014560072,14560,804.0,22,12,1
s112014560072,14560,804.0,22,9,2
s112014566025,14566,803.0,2,22,1
s112014566025,14566,803.0,2,25,2
s112014566025,14566,803.0,2,32,3
s112014566025,14566,803.0,2,34,4
s112014566025,14566,803.0,2,35,5
s112014566028,14566,803.0,5,25,1
s112014566028,14566,803.0,5,23,2
s112014566028,14566,803.0,5,32,3
s112014566028,14566,803.0,5,14,4
s112014566028,14566,803.0,5,22,5
s112014566029,14566,803.0,6,32,1
s112014566029,14566,803.0,6,25,2
s112014566029,14566,803.0,6,22,3
s112014566029,14566,803.0,6,26,4
s112014566030,14566,803.0,7,22,1
s112014566030,14566,803.0,7,25,2
s112014566030,14566,803.0,7,30,3
s112014566030,14566,803.0,7,32,4
s112014566030,14566,803.0,7,4,5
s112014566031,14566,803.0,8,22,1
s112014566031,14566,803.0,8,26,2
s112014566031,14566,803.0,8,27,3
s112014566031,14566,803.0,8,28,4
s112014566031,14566,803.0,8,29,5
s112014566032,14566,803.0,9,22,1
s112014566032,14566,803.0,9,25,2
s112014566032,14566,803.0,9,32,3
s112014566032,14566,803.0,9,34,4
s112014566032,14566,803.0,9,35,5
s112014566033,14566,803.0,10,35,1
s112014566033,14566,803.0,10,34,2
s112014566033,14566,803.0,10,32,4
s112014566035,14566,803.0,12,6,1
s112014566035,14566,803.0,12,10,2
s112014566036,14566,803.0,13,22,1
s112014566036,14566,803.0,13,34,2
s112014566036,14566,803.0,13,8,3
s112014566036,14566,803.0,13,14,4
s112014566036,14566,803.0,13,7,5
s112014566037,14566,803.0,14,7,1
s112014566037,14566,803.0,14,11,2
s112014566037,14566,803.0,14,22,3
s112014566039,14566,803.0,22,35,1
s112014566039,14566,803.0,22,34,2
s112014566039,14566,803.0,22,32,3
s112014566039,14566,803.0,22,25,4
s112014566041,14566,803.0,24,6,1
s112014566041,14566,803.0,24,14,2
s112014566043,14566,803.0,26,6,1
s112014566047,14566,803.0,30,25,1
s112014566047,14566,803.0,30,32,2
s112014566047,14566,803.0,30,1,3
s112014566047,14566,803.0,30,2,4
s112014566047,14566,803.0,30,3,5
s112014566051,14566,803.0,34,10,4
s112014566051,14566,803.0,34,6,5
s112014566056,14566,812.0,2,34,1
s112014566056,14566,812.0,2,21,2
s112014566056,14566,812.0,2,22,3
s112014566056,14566,812.0,2,33,4
s112014566056,14566,812.0,2,28,5
s112014566059,14566,812.0,5,34,1
s112014566059,14566,812.0,5,21,2
s112014566059,14566,812.0,5,30,3
s112014566061,14566,812.0,7,21,1
s112014566061,14566,812.0,7,15,2
s112014566061,14566,812.0,7,3,3
s112014566061,14566,812.0,7,9,4
s112014566061,14566,812.0,7,34,5
s112014566065,14566,812.0,11,9,1
s112014566065,14566,812.0,11,24,2
s112014566065,14566,812.0,11,34,3
s112014566071,14566,812.0,22,2,1
s112014566071,14566,812.0,22,3,2
s112014566071,14566,812.0,22,9,3
s112014566071,14566,812.0,22,14,4
s112014566071,14566,812.0,22,34,5
s112014566074,14566,812.0,25,9,1
s112014566074,14566,812.0,25,30,2
s112014566074,14566,812.0,25,34,3
s112014566075,14566,812.0,26,1,1
s112014566075,14566,812.0,26,2,2
s112014566075,14566,812.0,26,3,3
s112014566075,14566,812.0,26,10,4
s112014566075,14566,812.0,26,11,5
s112014566078,14566,812.0,29,3,1
s112014566078,14566,812.0,29,14,3
s112014566078,14566,812.0,29,26,4
s112014566080,14566,812.0,31,9,1
s112014566080,14566,812.0,31,14,2
s112014566080,14566,812.0,31,15,3
s112014566080,14566,812.0,31,21,4
s112014566080,14566,812.0,31,34,5
s112014566081,14566,812.0,32,21,1
s112014566081,14566,812.0,32,14,2
s112014566081,14566,812.0,32,26,3
s112014566081,14566,812.0,32,30,4
s112014566082,14566,812.0,33,2,1
s112014566082,14566,812.0,33,3,2
s112014566082,14566,812.0,33,4,3
s112014566082,14566,812.0,33,9,4
s112014566082,14566,812.0,33,12,5
s112014576024,14576,807.0,1,14,1
s112014576024,14576,807.0,1,6,2
s112014576024,14576,807.0,1,9,3
s112014576024,14576,807.0,1,10,4
s112014576024,14576,807.0,1,12,5
s112014576025,14576,807.0,2,6,1
s112014576025,14576,807.0,2,9,2
s112014576025,14576,807.0,2,10,3
s112014576025,14576,807.0,2,12,4
s112014576025,14576,807.0,2,30,5
s112014576027,14576,807.0,4,21,1
s112014576027,14576,807.0,4,10,2
s112014576027,14576,807.0,4,6,3
s112014576027,14576,807.0,4,25,4
s112014576027,14576,807.0,4,14,5
s112014576030,14576,807.0,7,6,1
s112014576030,14576,807.0,7,9,2
s112014576030,14576,807.0,7,10,3
s112014576030,14576,807.0,7,12,4
s112014576030,14576,807.0,7,14,5
s112014576032,14576,807.0,9,31,1
s112014576032,14576,807.0,9,24,2
s112014576032,14576,807.0,9,30,3
s112014576032,14576,807.0,9,12,4
s112014576032,14576,807.0,9,14,5
s112014576034,14576,807.0,11,4,1
s112014576034,14576,807.0,11,30,2
s112014576034,14576,807.0,11,22,3
s112014576034,14576,807.0,11,9,4
s112014576034,14576,807.0,11,6,5
s112014576038,14576,807.0,22,11,1
s112014576038,14576,807.0,22,12,2
s112014576038,14576,807.0,22,14,3
s112014576039,14576,807.0,23,29,1
s112014576039,14576,807.0,23,30,2
s112014576039,14576,807.0,23,14,3
s112014576043,14576,807.0,27,6,1
s112014576043,14576,807.0,27,9,2
s112014576043,14576,807.0,27,10,3
s112014576043,14576,807.0,27,14,4
s112014576045,14576,807.0,29,14,1
s112014576045,14576,807.0,29,6,2
s112014576045,14576,807.0,29,25,3
s112014576045,14576,807.0,29,10,4
s112014576045,14576,807.0,29,9,5
s112014576046,14576,807.0,30,14,1
s112014576046,14576,807.0,30,11,2
s112014576046,14576,807.0,30,6,3
s112014576046,14576,807.0,30,10,4
s112014576046,14576,807.0,30,25,5
s112014576047,14576,807.0,31,6,1
s112014576047,14576,807.0,31,10,2
s112014576047,14576,807.0,31,12,3
s112014576047,14576,807.0,31,13,4
s112014576047,14576,807.0,31,14,5
s113014576003,14576,807.0,14,9,1
s113014576003,14576,807.0,14,6,2
s113014576003,14576,807.0,14,10,3
s113014576003,14576,807.0,14,22,4
s113014576003,14576,807.0,14,30,5
s113014576005,14576,807.0,28,6,1
s113014576005,14576,807.0,28,10,2
s113014576005,14576,807.0,28,9,3
s113014576005,14576,807.0,28,12,4
s113014576005,14576,807.0,28,13,5
s112014576051,14576,816.0,1,9,1
s112014576051,14576,816.0,1,4,2
s112014576051,14576,816.0,1,21,3
s112014576051,14576,816.0,1,27,4
s112014576051,14576,816.0,1,28,5
s112014576052,14576,816.0,2,23,1
s112014576052,14576,816.0,2,28,2
s112014576052,14576,816.0,2,9,3
s112014576052,14576,816.0,2,31,4
s112014576052,14576,816.0,2,30,5
s112014576053,14576,816.0,3,23,1
s112014576054,14576,816.0,4,9,1
s112014576054,14576,816.0,4,23,2
s112014576055,14576,816.0,5,9,1
s112014576055,14576,816.0,5,23,2
s112014576055,14576,816.0,5,28,3
s112014576056,14576,816.0,6,30,1
s112014576056,14576,816.0,6,11,2
s112014576056,14576,816.0,6,22,3
s112014576056,14576,816.0,6,26,4
s112014576056,14576,816.0,6,1,5
s112014576057,14576,816.0,7,4,1
s112014576057,14576,816.0,7,9,2
s112014576057,14576,816.0,7,23,3
s112014576057,14576,816.0,7,28,4
s112014576058,14576,816.0,8,9,1
s112014576058,14576,816.0,8,21,2
s112014576058,14576,816.0,8,24,3
s112014576058,14576,816.0,8,30,4
s112014576058,14576,816.0,8,34,5
s112014576059,14576,816.0,9,1,1
s112014576059,14576,816.0,9,8,2
