col_index,ver11_col,ver00_col,raw_value,clean_value
188,29-10,29.關於上網，以下敘述符不符合你的情形？ - 29-10.我常因熬夜上網休閒，導致白天精神或體力很差。,很不符合,1.0
188,29-10,29.關於上網，以下敘述符不符合你的情形？ - 29-10.我常因熬夜上網休閒，導致白天精神或體力很差。,很符合,4.0
189,30,30.上九年級以來，你曾在現實生活中(非網上)，被其他人辱罵、惡意取笑、破壞或搶取東西、肢體攻擊、拒絕加入討論或活動嗎？,不曾,0.0
189,30,30.上九年級以來，你曾在現實生活中(非網上)，被其他人辱罵、惡意取笑、破壞或搶取東西、肢體攻擊、拒絕加入討論或活動嗎？,曾經有,1.0
190,31-1,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-1.別人用髒話罵或威脅我。,,
190,31-1,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-1.別人用髒話罵或威脅我。,偶爾,2.0
190,31-1,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-1.別人用髒話罵或威脅我。,從未,1.0
190,31-1,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-1.別人用髒話罵或威脅我。,有時,3.0
190,31-1,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-1.別人用髒話罵或威脅我。,經常,4.0
191,31-2,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-2.別人說我的壞話。,,
191,31-2,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-2.別人說我的壞話。,偶爾,2.0
191,31-2,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-2.別人說我的壞話。,從未,1.0
191,31-2,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-2.別人說我的壞話。,有時,3.0
191,31-2,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-2.別人說我的壞話。,經常,4.0
192,31-3,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-3.不讓我加入討論、活動或不准別人跟我說話、一起行動。,,
192,31-3,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-3.不讓我加入討論、活動或不准別人跟我說話、一起行動。,偶爾,2.0
192,31-3,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-3.不讓我加入討論、活動或不准別人跟我說話、一起行動。,從未,1.0
192,31-3,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-3.不讓我加入討論、活動或不准別人跟我說話、一起行動。,有時,3.0
192,31-3,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-3.不讓我加入討論、活動或不准別人跟我說話、一起行動。,經常,4.0
193,31-4,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-4.被嘲笑外表或言行舉止。,,
193,31-4,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-4.被嘲笑外表或言行舉止。,偶爾,2.0
193,31-4,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-4.被嘲笑外表或言行舉止。,從未,1.0
193,31-4,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-4.被嘲笑外表或言行舉止。,有時,3.0
193,31-4,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-4.被嘲笑外表或言行舉止。,經常,4.0
194,31-5,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-5.被嘲笑我喜歡某個人。,,
194,31-5,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-5.被嘲笑我喜歡某個人。,偶爾,2.0
194,31-5,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-5.被嘲笑我喜歡某個人。,從未,1.0
194,31-5,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-5.被嘲笑我喜歡某個人。,有時,3.0
194,31-5,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-5.被嘲笑我喜歡某個人。,經常,4.0
195,31-6,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-6.故意破壞我的東西或故意藏起來。,,
195,31-6,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-6.故意破壞我的東西或故意藏起來。,偶爾,2.0
195,31-6,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-6.故意破壞我的東西或故意藏起來。,從未,1.0
195,31-6,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-6.故意破壞我的東西或故意藏起來。,有時,3.0
195,31-6,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-6.故意破壞我的東西或故意藏起來。,經常,4.0
196,31-7,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-7.勒索或強要我的東西。,,
196,31-7,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-7.勒索或強要我的東西。,偶爾,2.0
196,31-7,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-7.勒索或強要我的東西。,從未,1.0
196,31-7,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-7.勒索或強要我的東西。,有時,3.0
196,31-7,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-7.勒索或強要我的東西。,經常,4.0
197,31-8,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-8.別人對我肢體攻擊。,,
197,31-8,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-8.別人對我肢體攻擊。,偶爾,2.0
197,31-8,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-8.別人對我肢體攻擊。,從未,1.0
197,31-8,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-8.別人對我肢體攻擊。,有時,3.0
197,31-8,31.上九年級以來，你曾在現實生活中(非網上)遇到這樣的事情嗎？ - 31-8.別人對我肢體攻擊。,經常,4.0
198,32,32.上九年級以來，你曾在現實生活中(非網上)，對別人辱罵、惡意取笑、破壞或搶取東西、肢體攻擊、拒絕讓某個人加入討論或活動嗎？,不曾,0.0
198,32,32.上九年級以來，你曾在現實生活中(非網上)，對別人辱罵、惡意取笑、破壞或搶取東西、肢體攻擊、拒絕讓某個人加入討論或活動嗎？,曾經有,1.0
199,33-1,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-1.用髒話罵或威脅某人。,,
199,33-1,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-1.用髒話罵或威脅某人。,偶爾,2.0
199,33-1,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-1.用髒話罵或威脅某人。,從未,1.0
199,33-1,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-1.用髒話罵或威脅某人。,有時,3.0
199,33-1,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-1.用髒話罵或威脅某人。,經常,4.0
200,33-2,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-2.說某人的壞話。,,
200,33-2,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-2.說某人的壞話。,偶爾,2.0
200,33-2,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-2.說某人的壞話。,從未,1.0
200,33-2,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-2.說某人的壞話。,有時,3.0
200,33-2,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-2.說某人的壞話。,經常,4.0
201,33-3,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-3.不讓某人加入活動、討論事情或不准別人跟某人說話、一起行動。,,
201,33-3,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-3.不讓某人加入活動、討論事情或不准別人跟某人說話、一起行動。,偶爾,2.0
201,33-3,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-3.不讓某人加入活動、討論事情或不准別人跟某人說話、一起行動。,從未,1.0
201,33-3,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-3.不讓某人加入活動、討論事情或不准別人跟某人說話、一起行動。,有時,3.0
201,33-3,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-3.不讓某人加入活動、討論事情或不准別人跟某人說話、一起行動。,經常,4.0
202,33-4,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-4.嘲笑某人的外貌或言行舉止。,,
202,33-4,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-4.嘲笑某人的外貌或言行舉止。,偶爾,2.0
202,33-4,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-4.嘲笑某人的外貌或言行舉止。,從未,1.0
202,33-4,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-4.嘲笑某人的外貌或言行舉止。,有時,3.0
202,33-4,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-4.嘲笑某人的外貌或言行舉止。,經常,4.0
203,33-5,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-5.嘲笑某人他喜歡某個人。,,
203,33-5,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-5.嘲笑某人他喜歡某個人。,偶爾,2.0
203,33-5,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-5.嘲笑某人他喜歡某個人。,從未,1.0
203,33-5,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-5.嘲笑某人他喜歡某個人。,有時,3.0
203,33-5,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-5.嘲笑某人他喜歡某個人。,經常,4.0
204,33-6,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-6.故意破壞某人的東西或故意藏起來。,,
204,33-6,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-6.故意破壞某人的東西或故意藏起來。,偶爾,2.0
204,33-6,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-6.故意破壞某人的東西或故意藏起來。,從未,1.0
204,33-6,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-6.故意破壞某人的東西或故意藏起來。,有時,3.0
204,33-6,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-6.故意破壞某人的東西或故意藏起來。,經常,4.0
205,33-7,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-7.勒索或強要某人的東西。,,
205,33-7,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-7.勒索或強要某人的東西。,偶爾,2.0
205,33-7,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-7.勒索或強要某人的東西。,從未,1.0
205,33-7,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-7.勒索或強要某人的東西。,有時,3.0
205,33-7,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-7.勒索或強要某人的東西。,經常,4.0
206,33-8,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-8.對某人肢體攻擊。,,
206,33-8,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-8.對某人肢體攻擊。,偶爾,2.0
206,33-8,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-8.對某人肢體攻擊。,從未,1.0
206,33-8,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-8.對某人肢體攻擊。,有時,3.0
206,33-8,33.上九年級以來，你曾在現實生活中(非網上)對別人做過這樣的事嗎？ - 33-8.對某人肢體攻擊。,經常,4.0
207,34,34.上九年級以來，你曾在網路上，被其他人辱罵、惡意取笑、拒絕加入討論、散佈丟臉的影片、發佈不實的訊息嗎？,不曾,0.0
207,34,34.上九年級以來，你曾在網路上，被其他人辱罵、惡意取笑、拒絕加入討論、散佈丟臉的影片、發佈不實的訊息嗎？,曾經有,1.0
208,35-1,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-1.別人用髒話罵或威脅我。,,
208,35-1,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-1.別人用髒話罵或威脅我。,偶爾,2.0
208,35-1,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-1.別人用髒話罵或威脅我。,從未,1.0
208,35-1,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-1.別人用髒話罵或威脅我。,有時,3.0
208,35-1,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-1.別人用髒話罵或威脅我。,經常,4.0
209,35-2,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-2.別人說我的壞話。,,
209,35-2,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-2.別人說我的壞話。,偶爾,2.0
209,35-2,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-2.別人說我的壞話。,從未,1.0
209,35-2,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-2.別人說我的壞話。,有時,3.0
209,35-2,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-2.別人說我的壞話。,經常,4.0
210,35-3,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-3.不讓我加入討論。,,
210,35-3,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-3.不讓我加入討論。,偶爾,2.0
210,35-3,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-3.不讓我加入討論。,從未,1.0
210,35-3,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-3.不讓我加入討論。,有時,3.0
210,35-3,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-3.不讓我加入討論。,經常,4.0
211,35-4,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-4.被嘲笑外貌、言行舉止。,,
211,35-4,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-4.被嘲笑外貌、言行舉止。,偶爾,2.0
211,35-4,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-4.被嘲笑外貌、言行舉止。,從未,1.0
211,35-4,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-4.被嘲笑外貌、言行舉止。,有時,3.0
211,35-4,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-4.被嘲笑外貌、言行舉止。,經常,4.0
212,35-5,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-5.被嘲笑我喜歡某人。,,
212,35-5,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-5.被嘲笑我喜歡某人。,偶爾,2.0
212,35-5,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-5.被嘲笑我喜歡某人。,從未,1.0
212,35-5,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-5.被嘲笑我喜歡某人。,有時,3.0
212,35-5,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-5.被嘲笑我喜歡某人。,經常,4.0
213,35-6,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-6.在網路散布使我丟臉的照片或影片。,,
213,35-6,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-6.在網路散布使我丟臉的照片或影片。,偶爾,2.0
213,35-6,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-6.在網路散布使我丟臉的照片或影片。,從未,1.0
213,35-6,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-6.在網路散布使我丟臉的照片或影片。,有時,3.0
213,35-6,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-6.在網路散布使我丟臉的照片或影片。,經常,4.0
214,35-7,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-7.假冒我的社交帳號或是電子郵件，在網路上發佈不實訊息。,,
214,35-7,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-7.假冒我的社交帳號或是電子郵件，在網路上發佈不實訊息。,偶爾,2.0
214,35-7,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-7.假冒我的社交帳號或是電子郵件，在網路上發佈不實訊息。,從未,1.0
214,35-7,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-7.假冒我的社交帳號或是電子郵件，在網路上發佈不實訊息。,有時,3.0
214,35-7,35.上九年級以來，你曾在網路上遇到這樣的事情嗎？ - 35-7.假冒我的社交帳號或是電子郵件，在網路上發佈不實訊息。,經常,4.0
215,36,36.上九年級以來，你曾在網路上，對別人辱罵、惡意取笑、拒絕加入討論、散佈丟臉的影片、發佈不實訊息等事情嗎？,不曾,0.0
215,36,36.上九年級以來，你曾在網路上，對別人辱罵、惡意取笑、拒絕加入討論、散佈丟臉的影片、發佈不實訊息等事情嗎？,曾經有,1.0
216,37-1,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-1.用髒話罵或威脅某人。,,
216,37-1,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-1.用髒話罵或威脅某人。,偶爾,2.0
216,37-1,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-1.用髒話罵或威脅某人。,從未,1.0
216,37-1,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-1.用髒話罵或威脅某人。,有時,3.0
216,37-1,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-1.用髒話罵或威脅某人。,經常,4.0
217,37-2,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-2.說某人的壞話。,,
217,37-2,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-2.說某人的壞話。,偶爾,2.0
217,37-2,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-2.說某人的壞話。,從未,1.0
217,37-2,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-2.說某人的壞話。,有時,3.0
217,37-2,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-2.說某人的壞話。,經常,4.0
218,37-3,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-3.不讓某人加入討論。,,
218,37-3,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-3.不讓某人加入討論。,偶爾,2.0
218,37-3,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-3.不讓某人加入討論。,從未,1.0
218,37-3,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-3.不讓某人加入討論。,有時,3.0
218,37-3,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-3.不讓某人加入討論。,經常,4.0
219,37-4,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-4.嘲笑某人的外貌、言行舉止。,,
219,37-4,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-4.嘲笑某人的外貌、言行舉止。,偶爾,2.0
219,37-4,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-4.嘲笑某人的外貌、言行舉止。,從未,1.0
219,37-4,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-4.嘲笑某人的外貌、言行舉止。,有時,3.0
219,37-4,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-4.嘲笑某人的外貌、言行舉止。,經常,4.0
220,37-5,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-5.嘲笑某人喜歡某個人。,,
220,37-5,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-5.嘲笑某人喜歡某個人。,偶爾,2.0
220,37-5,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-5.嘲笑某人喜歡某個人。,從未,1.0
220,37-5,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-5.嘲笑某人喜歡某個人。,有時,3.0
220,37-5,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-5.嘲笑某人喜歡某個人。,經常,4.0
221,37-6,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-6.在網路散布使某人丟臉的照片或影片。,,
221,37-6,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-6.在網路散布使某人丟臉的照片或影片。,偶爾,2.0
221,37-6,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-6.在網路散布使某人丟臉的照片或影片。,從未,1.0
221,37-6,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-6.在網路散布使某人丟臉的照片或影片。,有時,3.0
221,37-6,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-6.在網路散布使某人丟臉的照片或影片。,經常,4.0
222,37-7,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-7.用某人的社交帳號或是電子郵件，發佈不實的訊息給其他人。,,
222,37-7,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-7.用某人的社交帳號或是電子郵件，發佈不實的訊息給其他人。,偶爾,2.0
222,37-7,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-7.用某人的社交帳號或是電子郵件，發佈不實的訊息給其他人。,從未,1.0
222,37-7,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-7.用某人的社交帳號或是電子郵件，發佈不實的訊息給其他人。,有時,3.0
222,37-7,37.上九年級以來，你曾在網路上對別人做過這樣的事嗎？ - 37-7.用某人的社交帳號或是電子郵件，發佈不實的訊息給其他人。,經常,4.0
223,38-1,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-1.當同學被惡意嘲笑時，我會幫忙被嘲笑的人。,偶爾,2.0
223,38-1,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-1.當同學被惡意嘲笑時，我會幫忙被嘲笑的人。,從未,1.0
223,38-1,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-1.當同學被惡意嘲笑時，我會幫忙被嘲笑的人。,有時,3.0
223,38-1,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-1.當同學被惡意嘲笑時，我會幫忙被嘲笑的人。,沒發生過,0.0
223,38-1,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-1.當同學被惡意嘲笑時，我會幫忙被嘲笑的人。,經常,4.0
224,38-2,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-2.當同學被威脅、騷擾時，我會保護被威脅的人。,偶爾,2.0
224,38-2,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-2.當同學被威脅、騷擾時，我會保護被威脅的人。,從未,1.0
224,38-2,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-2.當同學被威脅、騷擾時，我會保護被威脅的人。,有時,3.0
224,38-2,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-2.當同學被威脅、騷擾時，我會保護被威脅的人。,沒發生過,0.0
224,38-2,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-2.當同學被威脅、騷擾時，我會保護被威脅的人。,經常,4.0
225,38-3,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-3.當同學被惡意排擠而無法分組或參加活動時，我會設法讓同學不要被排擠。,偶爾,2.0
225,38-3,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-3.當同學被惡意排擠而無法分組或參加活動時，我會設法讓同學不要被排擠。,從未,1.0
225,38-3,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-3.當同學被惡意排擠而無法分組或參加活動時，我會設法讓同學不要被排擠。,有時,3.0
225,38-3,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-3.當同學被惡意排擠而無法分組或參加活動時，我會設法讓同學不要被排擠。,沒發生過,0.0
225,38-3,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-3.當同學被惡意排擠而無法分組或參加活動時，我會設法讓同學不要被排擠。,經常,4.0
226,38-4,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-4.當別人嘲笑特定同學，我不會加入對話，或將這些內容傳給別人。,偶爾,2.0
226,38-4,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-4.當別人嘲笑特定同學，我不會加入對話，或將這些內容傳給別人。,從未,1.0
226,38-4,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-4.當別人嘲笑特定同學，我不會加入對話，或將這些內容傳給別人。,有時,3.0
226,38-4,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-4.當別人嘲笑特定同學，我不會加入對話，或將這些內容傳給別人。,沒發生過,0.0
226,38-4,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-4.當別人嘲笑特定同學，我不會加入對話，或將這些內容傳給別人。,經常,4.0
227,38-5,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-5.當我知道有同學被威脅、騷擾，我不會有任何反應或行動。,偶爾,2.0
227,38-5,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-5.當我知道有同學被威脅、騷擾，我不會有任何反應或行動。,從未,1.0
227,38-5,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-5.當我知道有同學被威脅、騷擾，我不會有任何反應或行動。,有時,3.0
227,38-5,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-5.當我知道有同學被威脅、騷擾，我不會有任何反應或行動。,沒發生過,0.0
227,38-5,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-5.當我知道有同學被威脅、騷擾，我不會有任何反應或行動。,經常,4.0
228,38-6,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-6.當有人被惡意排擠而無法分組或參加活動時，我不會多管閒事。,偶爾,2.0
228,38-6,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-6.當有人被惡意排擠而無法分組或參加活動時，我不會多管閒事。,從未,1.0
228,38-6,38.上九年級以來，同學之間有時會發生衝突。當有同學被欺負時，請問你多常做以下的事情？ - 38-6.當有人被惡意排擠而無法分組或參加活動時，我不會多管閒事。,有時,3.0
