scenario,model_type,feature,shap_abs_mean,coef,coef_abs,relative_importance_pct,coef_direction
w2_predict_w3,lasso,feature_v28,0.10559663762279678,0.13114435595172075,0.13114435595172075,5.342986913148065,positive
w2_predict_w3,lasso,feature_v26_B,0.09924907329086413,0.14199142975088652,0.14199142975088652,5.784910417475082,positive
w2_predict_w3,lasso,feature_v54_E,0.08664457809863159,-0.11125559010525624,0.11125559010525624,4.53269344024065,negative
w2_predict_w3,lasso,feature_v54_B,0.08490511093315208,-0.10770285990399278,0.10770285990399278,4.3879507188818705,negative
w2_predict_w3,lasso,feature_v5,0.08476226297818247,-0.10437603920713792,0.10437603920713792,4.252411836429092,negative
w2_predict_w3,lasso,feature_v25_B,0.08457423979883774,-0.1066102900621913,0.1066102900621913,4.343438041808718,negative
w2_predict_w3,lasso,feature_v23_A,0.06596645416505914,0.07579952583081452,0.07579952583081452,3.0881685421976166,positive
w2_predict_w3,lasso,feature_v25_C,0.0565540806965698,0.07004077793845111,0.07004077793845111,2.8535498702637363,positive
w2_predict_w3,lasso,feature_v42,0.05124107502961329,0.08249620276161979,0.08249620276161979,3.360999629309327,positive
w2_predict_w3,lasso,feature_v9,0.049841305098204024,-0.06664023011096859,0.06664023011096859,2.715007251270191,negative
w2_predict_w3,lasso,feature_v54_C,0.049035458919692625,0.06924530361634294,0.06924530361634294,2.8211412403846596,positive
w2_predict_w3,lasso,feature_v19,0.04699172459622517,-0.056640991716640623,0.056640991716640623,2.307625633551087,negative
w2_predict_w3,lasso,feature_v27_A,0.03931930318042948,0.05071413671617064,0.05071413671617064,2.0661580654363356,positive
w2_predict_w3,lasso,feature_v6,0.03818298913271982,0.04832142073468479,0.04832142073468479,1.9686757904029712,positive
w2_predict_w3,lasso,feature_v54_F,0.033813767109679496,0.041993616062081976,0.041993616062081976,1.7108730255846318,positive
w2_predict_w3,lasso,feature_v49,0.031003403292559392,-0.04700731632960892,0.04700731632960892,1.915137515058393,negative
w2_predict_w3,lasso,feature_v36,0.02850989862717109,0.04200918554906534,0.04200918554906534,1.7115073461742818,positive
w2_predict_w3,lasso,feature_v12,0.0238489277877229,-0.03258539012514585,0.03258539012514585,1.3275700028034192,negative
w2_predict_w3,lasso,feature_v38,0.02222808098690505,0.03391513868561788,0.03391513868561788,1.3817456408232136,positive
w2_predict_w3,lasso,feature_v27_B,0.022011613792921814,-0.027407805016686416,0.027407805016686416,1.1166286376531478,negative
w2_predict_w3,lasso,feature_v40,0.018665362732070815,0.05237443706415034,0.05237443706415034,2.1338008013114234,positive
w2_predict_w3,lasso,feature_v22,0.015560338977078394,0.01948057043459303,0.01948057043459303,0.7936630756035521,positive
w2_predict_w3,lasso,feature_v34,0.012746551763313444,0.015359981886471603,0.015359981886471603,0.6257850870518709,positive
w2_predict_w3,lasso,feature_v23_B,0.008481074318844106,-0.010330439083430634,0.010330439083430634,0.42087515264601033,negative
w2_predict_w3,lasso,feature_v25_A,0.0054352844415061,0.006851628170466993,0.006851628170466993,0.2791439965745734,positive
w2_predict_w3,lasso,feature_v23_C,0.002441311571919292,-0.0029780390618103602,0.0029780390618103602,0.12132907755446354,negative
w2_predict_w3,lasso,feature_v3,0.0011255856855831782,0.0014840478706468702,0.0014840478706468702,0.06046198705089939,positive
w2_predict_w3,lasso,feature_v26_A,0.0008898578002888225,0.0011097399601787915,0.0011097399601787915,0.0452122094100302,positive
w2_predict_w3,lasso,feature_v54_D,0.0,0.0,0.0,0.0,positive
